"","description","costA","costB","ward","program","year","cost"
"666","ON S WOODLAWN AVE FROM E 60TH ST (6000 S) TO E 61ST ST (6100 S) 1.00 ","44,247.00",NA,"20","Street Resurfacing Menu",2015,44247
"667","ON E 60TH ST FROM S DORCHESTER AVE (1400 E) TO S BLACKSTONE AVE (1430 E) 2.00 ","27,432.00",NA,"20","Street Resurfacing Menu",2015,27432
"668","ON S CHAMPLAIN AVE FROM E MARQUETTE RD (6600 S) TO E 69TH ST (6900 S) 2.00 ","116,297.00",NA,"20","Street Resurfacing Menu",2015,116297
"669","ON W 52ND ST FROM S MORGAN ST (1000 W) TO S RACINE AVE (1200 W) 4.00 ","96,588.00",NA,"20","Street Resurfacing Menu (1-5)",2015,96588
"670","ON S KIMBARK AVE FROM E 63RD ST (6300 S) TO E 65TH ST (6500 S) 2.00 ","118,911.00",NA,"20","Street Resurfacing Menu (1-5)",2015,118911
"671","ON S MAY ST FROM W 48TH ST (4800 S) TO W 49TH ST (4900 S) 2.00 ","3,700.00",NA,"20","Street Speed Hump Menu",2015,3700
"672","ON S LANGLEY AVE FROM E 65TH ST (6500 S) TO E MARQUETTE RD (6600 S) 1.00 ","3,700.00",NA,"20","Street Speed Hump Menu",2015,3700
"673","ON S MARSHFIELD AVE FROM W 49TH ST (4900 S) TO W 50TH ST (5000 S) 2.00 ","3,700.00",NA,"20","Street Speed Hump Menu",2015,3700
"674","ON S DREXEL AVE FROM E 63RD ST (6300 S) TO E 64TH ST (6400 S) 2.00 ","3,700.00",NA,"20","Street Speed Hump Menu",2015,3700
"675","ON E 50TH PL FROM S PEORIA ST (900 W) TO S MORGAN ST (1000 W) 2.00 ","3,700.00",NA,"20","Street Speed Hump Menu",2015,3700
"676","ON S PEORIA ST FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S) 2.00 ","3,700.00",NA,"20","Street Speed Hump Menu",2015,3700
"677","935 W 52ND ST . Current W.O # : 11532000 - 1.00 ","400.00",NA,"20","Street Light Upgrade Menu",2015,400
"678","5832 S CALUMET AVE Install Alley Light 1.00 ","400.00",NA,"20","Street Light Upgrade Menu",2015,400
"679","W 95TH ST & S GREEN ST&W 96TH ST & S HALSTED ST 1.00 ","27,357.00",NA,"21","Alley Resurfacing Menu (1-1)",2015,27357
"680","8248 S LAFLIN ST ","700.00",NA,"21","Alley Speed Hump Menu",2015,700
"681","ON S ADA ST FROM W 82ND ST (8200 S) TO W 83RD ST (8300 S) 0.00 ","2,391.00",NA,"21","Curb & Gutter Menu",2015,2391
"682","ON S BISHOP ST FROM W 92ND ST (9200 S) TO W 93RD ST (9300 S) 0.00 ","9,996.00",NA,"21","Curb & Gutter Menu",2015,9996
"683","ON S MORGAN ST FROM W 96TH ST (9600 S) TO W 97TH ST (9700 S) 0.00 ","7,420.00",NA,"21","Curb & Gutter Menu",2015,7420
"684","ON S RACINE AVE FROM W 95TH ST (9500 S) TO W 95TH PL (9533 S) 0.00 ","10,337.00",NA,"21","Curb & Gutter Menu",2015,10337
"685","W 87TH ST & S ABERDEEN ST 1.00 ","32,550.00",NA,"21","Pedestrian Refuge Island Menu",2015,32550
"686","ON S RACINE AVE FROM W 82ND ST (8200 S) TO W 83RD ST (8300 S) 0.00 ","8,168.00",NA,"21","Sidewalk Menu",2015,8168
"687","ON S GREEN ST FROM W 83RD ST (8300 S) TO W 84TH ST (8400 S) 0.00 ","27,248.00",NA,"21","Sidewalk Menu",2015,27248
"688","ON S JUSTINE ST FROM W 79TH ST (7900 S) TO W 80TH ST (8000 S) 0.00 ","7,014.00",NA,"21","Sidewalk Menu",2015,7014
"689","ON W 93RD ST FROM S VINCENNES AVE (1030 W) TO S ABERDEEN ST (1100 W) 0.00 ","4,110.00",NA,"21","Sidewalk Menu",2015,4110
"690","ON S CARPENTER ST FROM W 90TH ST (9000 S) TO W 91ST ST (9100 S) 0.00 ","5,514.00",NA,"21","Sidewalk Menu",2015,5514
"691","ON W 95TH ST FROM S PRINCETON AVE (300 W) TO S HARVARD AVE (330 W) 0.00 ","10,873.00",NA,"21","Sidewalk Menu",2015,10873
"692","ON S LOOMIS ST FROM W 84TH ST (8400 S) TO W 85TH ST (8500 S) 0.00 ","5,618.00",NA,"21","Sidewalk Menu",2015,5618
"693","ON S MORGAN ST FROM W 87TH ST (8700 S) TO W 88TH ST (8800 S) 0.00 ","6,473.00",NA,"21","Sidewalk Menu",2015,6473
"694","ON S LA SALLE ST FROM W 82ND ST (8200 S) TO W 83RD ST (8300 S) 0.00 ","8,843.00",NA,"21","Sidewalk Menu",2015,8843
"695","ON W 91ST ST FROM S ELIZABETH ST (1231 W) TO S RACINE AVE (1200 W) 0.00 ","21,317.00",NA,"21","Sidewalk Menu",2015,21317
"696","ON S PAULINA ST FROM W 85TH ST (8500 S) TO W 86TH ST (8600 S) 0.00 ","24,095.00",NA,"21","Sidewalk Menu",2015,24095
"697","ON S LOOMIS ST FROM W 83RD ST (8300 S) TO W 84TH ST (8400 S) 0.00 ","13,630.00",NA,"21","Sidewalk Menu",2015,13630
"698","ON S PARNELL AVE FROM W 87TH ST S (8700 S) TO W 88TH ST (8800 S) 0.00 ","5,653.00",NA,"21","Sidewalk Menu",2015,5653
"699","ON S HARVARD AVE FROM W 81ST ST (8100 S) TO W 88TH ST (8800 S) 0.00 ","5,809.00",NA,"21","Sidewalk Menu",2015,5809
"700","ON S ASHLAND AVE FROM W 86TH ST (8600 S) TO W 87TH ST (8700 S) 0.00 ","13,352.00",NA,"21","Sidewalk Menu",2015,13352
"701","ON W 95TH ST FROM S UNION AVE (700 W) TO S LOWE AVE (630 W) 0.00 ","5,202.00",NA,"21","Sidewalk Menu",2015,5202
"702","ON W 86TH ST FROM S GREEN ST (830 W) TO S PEORIA ST (900 W) 0.00 ","8,167.00",NA,"21","Sidewalk Menu",2015,8167
"703","ON S MAY ST FROM W 80TH ST (8000 S) TO W 81ST ST (8100 S) 0.00 ","13,525.00",NA,"21","Sidewalk Menu",2015,13525
"704","ON S EMERALD AVE FROM W 87TH ST S (8700 S) TO W 88TH ST (8800 S) 0.00 ","10,092.00",NA,"21","Sidewalk Menu",2015,10092
"705","ON W 95TH PL FROM S VINCENNES AVE (1120 W) TO S RACINE AVE (1200 W) 0.00 ","6,381.00",NA,"21","Sidewalk Menu",2015,6381
"706","ON S ADA ST FROM W 86TH ST (8600 S) TO W 87TH ST (8700 S) 0.00 ","9,294.00",NA,"21","Sidewalk Menu",2015,9294
"707","ON W 86TH ST FROM S PARNELL AVE (531 W) TO S WALLACE ST (600 W) 0.00 ","14,271.00",NA,"21","Sidewalk Menu",2015,14271
"708","ON W 93RD ST FROM S BEVERLY AVE (1700 W) TO S MARSHFIELD AVE (1630 W) 0.00 ","11,652.00",NA,"21","Sidewalk Menu",2015,11652
"709","ON S LA SALLE ST FROM W 83RD ST (8300 S) TO W 84TH ST (8400 S) 0.00 ","6,086.00",NA,"21","Sidewalk Menu",2015,6086
"710","ON S MARSHFIELD AVE FROM W 89TH ST (8900 S) TO W 90TH ST (9000 S) 0.00 ","6,763.00",NA,"21","Sidewalk Menu",2015,6763
"711","ON S UNION AVE FROM W 93RD ST (9300 S) TO W 95TH ST (9500 S) 2.00 ","93,280.00",NA,"21","Street Resurfacing Menu",2015,93280
"712","ON W 96TH ST FROM S HARVARD AVE (330 W) TO S PRINCETON AVE (299 W) 2.00 ","34,606.00",NA,"21","Street Resurfacing Menu",2015,34606
"713","ON S HONORE ST FROM W 84TH ST (8400 S) TO W 85TH ST (8500 S) 1.00 ","63,344.00",NA,"21","Street Resurfacing Menu",2015,63344
"714","ON S LAFLIN ST FROM W 92ND ST (9200 S) TO W 93RD ST (9300 S) 1.00 ","64,910.00",NA,"21","Street Resurfacing Menu",2015,64910
"715","ON S BISHOP ST FROM W 79TH ST (7900 S) TO W 80TH ST (8000 S) 1.00 ","49,497.00",NA,"21","Street Resurfacing Menu",2015,49497
"716","ON S PEORIA ST FROM W 80TH ST (8000 S) TO W 81ST ST (8100 S) 2.00 ","62,123.00",NA,"21","Street Resurfacing Menu",2015,62123
"717","ON S MARSHFIELD AVE FROM W 79TH ST (7900 S) TO W 80TH ST (8000 S) 1.00 ","62,664.00",NA,"21","Street Resurfacing Menu",2015,62664
"718","ON S PEORIA ST FROM W 83RD ST (8300 S) TO W 84TH ST (8400 S) 1.00 ","59,675.00",NA,"21","Street Resurfacing Menu",2015,59675
"719","ON W 92ND ST FROM S ASHLAND AVE (1600 W) TO S MARSHFIELD AVE (1630 W) 1.00 ","36,725.00",NA,"21","Street Resurfacing Menu",2015,36725
"720","ON S HARVARD AVE FROM W 97TH ST (9700 S) TO W 98TH ST (9800 S) 1.00 ","78,207.00",NA,"21","Street Resurfacing Menu",2015,78207
"721","ON S JUSTINE ST FROM W 79TH ST (7900 S) TO W 80TH ST (8000 S) 1.00 ","55,518.00",NA,"21","Street Resurfacing Menu",2015,55518
"722","ON W 96TH ST FROM S HARVARD AVE (330 W) TO S EGGLESTON AVE (400 W) 1.00 ","18,060.00",NA,"21","Street Resurfacing Menu",2015,18060
"723","ON W 84TH ST FROM S DAMEN AVE (2000 W) TO S WOLCOTT AVE (1900 W) 2.00 ","50,133.00",NA,"21","Street Resurfacing Menu (1-5)",2015,50133
"724","ON S LOOMIS ST FROM W 83RD ST (8300 S) TO W 84TH ST (8400 S) 1.00 ","90,932.00",NA,"21","Street Resurfacing Menu (1-5)",2015,90932
"725","ON S PAULINA ST FROM W 80TH ST (8000 S) TO W 82ND ST (8200 S) 2.00 ","98,230.00",NA,"21","Street Resurfacing Menu (1-5)",2015,98230
"726","ON S WOLCOTT AVE FROM W 83RD ST (8300 S) TO W 84TH ST (8400 S) 1.00 ","47,669.00",NA,"21","Street Resurfacing Menu (1-5)",2015,47669
"727","ON S BISHOP ST FROM W 89TH ST (8900 S) TO W 90TH ST (9000 S) 2.00 ","3,700.00",NA,"21","Street Speed Hump Menu",2015,3700
"728","ON S CARPENTER ST FROM W 88TH ST (8800 S) TO W 89TH ST (8900 S) 88th St. to 89th St on Carpenter 2.00 ","641.00",NA,"21","Floodlight Menu",2015,641
"729","S HAMLIN AVE & W 26TH ST&S AVERS AVE & W 27TH ST ","44,976.00",NA,"22","Alley Resurfacing Menu",2015,44976
"730","S LAWNDALE AVE & W 30TH ST&S MILLARD AVE & W 31ST ST 1.00 ","35,362.00",NA,"22","Alley Resurfacing Menu",2015,35362
"731","S HARDING AVE & W 30TH ST&S PULASKI RD & W 31ST ST ","35,362.00",NA,"22","Alley Resurfacing Menu",2015,35362
"732","S TRUMBULL AVE & W 24TH ST&S HOMAN AVE & W 25TH ST 1.00 ","42,250.00",NA,"22","Alley Resurfacing Menu",2015,42250
"733","S MILLARD AVE & W 24TH ST&S CENTRAL PARK AVE & W 25TH ST ","42,123.00",NA,"22","Alley Resurfacing Menu",2015,42123
"734","S PULASKI RD & W 27TH ST&S HARDING AVE & W 28TH ST 1.00 ","42,760.00",NA,"22","Alley Resurfacing Menu",2015,42760
"735","S RIDGEWAY AVE & W 27TH ST&S LAWNDALE AVE & W 26TH ST 1.00 ","36,967.00",NA,"22","Alley Resurfacing Menu",2015,36967
"736","S PULASKI RD & W 28TH ST&S KOMENSKY AVE & W 30TH ST ","42,760.00",NA,"22","Alley Resurfacing Menu",2015,42760
"737","S HAMLIN AVE & W 27TH ST&S AVERS AVE & W 28TH ST 1.00 ","46,523.00",NA,"22","Alley Resurfacing Menu",2015,46523
"738","W 26TH ST & S KILDARE AVE&W 27TH ST & S KOLIN AVE 1.00 ","700.00",NA,"22","Alley Speed Hump Menu",2015,700
"739","ON W 27TH ST FROM S KILDARE AVE (4300 W) TO S TRIPP AVE (4230 W) 1.00 ","31,990.00",NA,"22","Diagonal Parking Menu",2015,31990
"740","ON S KEATING AVE FROM W 45TH ST (4500 S) TO W 46TH ST (4600 S) 0.00 ","47,147.00",NA,"22","Sidewalk Menu",2015,47147
"741","ON S KEATING AVE FROM W 44TH ST (4400 S) TO W 45TH ST (4500 S) 0.00 ","28,512.00",NA,"22","Sidewalk Menu",2015,28512
"742","ON S LECLAIRE AVE FROM W 48TH ST (4800 S) TO W 49TH ST (4900 S) 0.00 ","39,336.00",NA,"22","Sidewalk Menu",2015,39336
"743","ON S KILPATRICK AVE FROM W 44TH ST (4400 S) TO W 45TH ST (4500 S) 0.00 ","3,418.00",NA,"22","Sidewalk Menu",2015,3418
"744","ON S CENTRAL PARK AVE FROM W 26TH ST (2600 S) TO W 27TH ST (2700 S) 0.00 ","9,635.00",NA,"22","Sidewalk Menu",2015,9635
"745","ON S SPRINGFIELD AVE FROM W 30TH ST (3000 S) TO W 31ST ST (3100 S) 0.00 ","17,891.00",NA,"22","Sidewalk Menu",2015,17891
"746","ON W OGDEN AVE FROM S KEELER AVE (4200 W) TO S KILDARE AVE (4300 W) 0.00 ","16,588.00",NA,"22","Sidewalk Menu",2015,16588
"747","ON S KILDARE AVE FROM W OGDEN AVE (2330 S) TO W 24TH PL (2440 S) 0.00 ","5,447.00",NA,"22","Sidewalk Menu",2015,5447
"748","ON W 25TH ST FROM S PULASKI RD (4000 W) TO S KEDVALE AVE (4150 W) 2.00 ","109,488.00",NA,"22","Street Resurfacing Menu",2015,109488
"749","ON W 25TH PL FROM S PULASKI RD (4000 W) TO S KILDARE AVE (4300 W) 4.00 ","198,544.00",NA,"22","Street Resurfacing Menu",2015,198544
"750","ON S AVERS AVE FROM W 26TH ST (2600 S) TO W 27TH ST (2700 S) 1.00 ","48,809.00",NA,"22","Street Resurfacing Menu (1-5)",2015,48809
"751","ON S LEAMINGTON AVE FROM W 50TH ST (5000 S) TO W 51ST ST (5100 S) 1.00 ","48,764.00",NA,"22","Street Resurfacing Menu (1-5)",2015,48764
"752","ON S LAPORTE AVE FROM W 50TH ST (5000 S) TO W 51ST ST (5100 S) 1.00 ","48,764.00",NA,"22","Street Resurfacing Menu (1-5)",2015,48764
"753","ON W 30TH ST FROM S CENTRAL PARK AVE (3600 W) TO S ST LOUIS AVE (3500 W) 2.00 ","49,188.00",NA,"22","Street Resurfacing Menu (1-5)",2015,49188
"754","ON E 33RD ST FROM S KARLOV AVE (4100 W) TO S KEELER AVE (4200 W) . Current W.O # : 11532202 - 3.00 ","1,800.00",NA,"22","Floodlight Menu",2015,1800
"755","ON N OGDEN AVE FROM S KEELER AVE (4200 W) TO S KOSTNER AVE (4400 W) . Current W.O # : 11532201 - 30.00 ","9,000.00",NA,"22","Street Light Pole Painting Menu",2015,9000
"756","ON N OGDEN AVE FROM S KEELER AVE (4200 W) TO S KOSTNER AVE (4400 W) . Current W.O # : 11532201 - 28.00 ","11,000.00",NA,"22","Street Light Upgrade Menu",2015,11000
"757","ON S LAWLER AVE FROM W 44TH ST (4400 S) TO W 46TH ST (4600 S) . Current W.O # : 11532200 - 8.00 ","3,200.00",NA,"22","Street Light Upgrade Menu",2015,3200
"758","ON E 46TH ST FROM S LARAMIE AVE (5200 W) TO S LAMON AVE (4900 W) . Current W.O # : 11532200 - 7.00 ","2,800.00",NA,"22","Street Light Upgrade Menu",2015,2800
"759","5120 W 44TH ST LeClaire-Hearst Park Spray Feature - ","99,000.00",NA,"22","Chicago Park District",2015,99000
"760","4232 W OGDEN AVE Lawndale Triangle Garden-Neighbor Space - ","50,000.00",NA,"22","Miscellaneous Other Projects",2015,50000
"761","ON W 63RD ST FROM 6459 W TO S NATCHEZ AVE (6500 W) 0.00 ","15,881.00",NA,"23","Alley Apron Menu",2015,15881
"762","S ARCHER AVE & S MOBILE AVE&W 54TH ST & S MERRIMAC AVE 1.00 ","1,400.00",NA,"23","Alley Speed Hump Menu",2015,1400
"763","W 61ST ST & S HOMAN AVE&W 61ST ST & S SPAULDING AVE 1.00 ","240,000.00",NA,"23","Concrete Alley Menu",2015,240000
"764","ON W 55TH ST FROM S MONITOR AVE (5830 W) TO S MENARD AVE (5800 W) 0.00 ","14,027.00",NA,"23","Curb & Gutter Menu",2015,14027
"765","ON W 66TH ST FROM S HOMAN AVE (3400 W) TO S SPAULDING AVE (3300 W) 0.00 ","15,953.00",NA,"23","Curb & Gutter Menu",2015,15953
"766","6559 W 64TH PL 0.00 ","3,089.00",NA,"23","Curb & Gutter Menu",2015,3089
"767","ON S LONG AVE FROM W 53RD PL (5330 S) TO W 54TH ST (5400 S) 0.00 ","8,758.00",NA,"23","Curb & Gutter Menu",2015,8758
"768","ON S NORMANDY AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S) 0.00 ","3,015.00",NA,"23","Sidewalk Menu",2015,3015
"769","ON S LOTUS AVE FROM W 54TH ST (5400 S) TO W 55TH ST (5500 S) 0.00 ","4,247.00",NA,"23","Sidewalk Menu",2015,4247
"770","ON W 62ND ST FROM S SPAULDING AVE (3300 W) TO S HOMAN AVE (3400 W) 0.00 ","424.00",NA,"23","Sidewalk Menu",2015,424
"771","ON S NARRAGANSETT AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S) 0.00 ","6,839.00",NA,"23","Sidewalk Menu",2015,6839
"772","ON S NATOMA AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S) 0.00 ","6,958.00",NA,"23","Sidewalk Menu",2015,6958
"773","ON S NEVA AVE FROM W 57TH ST (5700 S) TO W 58TH ST (5800 S) 0.00 ","3,712.00",NA,"23","Sidewalk Menu",2015,3712
"774","ON S MASSASOIT AVE FROM W 58TH ST (5800 S) TO W 59TH ST (5900 S) 0.00 ","3,971.00",NA,"23","Sidewalk Menu",2015,3971
"775","ON S NATCHEZ AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S) 0.00 ","1,142.00",NA,"23","Sidewalk Menu",2015,1142
"776","ON S KOLIN AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S) 0.00 ","3,675.00",NA,"23","Sidewalk Menu",2015,3675
"777","ON S NEWLAND AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S) 0.00 ","6,010.00",NA,"23","Sidewalk Menu",2015,6010
"778","ON S AVERS AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S) 0.00 ","3,959.00",NA,"23","Sidewalk Menu",2015,3959
"779","ON S NORMANDY AVE FROM W ARCHER AVE (5500 S) TO W 56TH ST (5600 S) 0.00 ","3,696.00",NA,"23","Sidewalk Menu",2015,3696
"780","ON S KILDARE AVE FROM W 54TH ST (5400 S) TO W 55TH ST (5500 S) 0.00 ","4,109.00",NA,"23","Sidewalk Menu",2015,4109
"781","ON S SAWYER AVE FROM W 60TH ST (6000 S) TO W 61ST ST (6100 S) 0.00 ","4,621.00",NA,"23","Sidewalk Menu",2015,4621
"782","ON S NEWLAND AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S) 0.00 ","4,460.00",NA,"23","Sidewalk Menu",2015,4460
"783","ON S NEVA AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S) 0.00 ","3,895.00",NA,"23","Sidewalk Menu",2015,3895
"784","ON S NEWCASTLE AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S) 0.00 ","9,890.00",NA,"23","Sidewalk Menu",2015,9890
"785","ON S MASSASOIT AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S) 0.00 ","2,466.00",NA,"23","Sidewalk Menu",2015,2466
"786","ON S MASSASOIT AVE FROM W 57TH ST (5700 S) TO W 58TH ST (5800 S) 0.00 ","9,468.00",NA,"23","Sidewalk Menu",2015,9468
"787","ON S NORDICA AVE FROM W ARCHER AVE (5500 S) TO W 56TH ST (5600 S) 0.00 ","3,551.00",NA,"23","Sidewalk Menu",2015,3551
"788","ON S NORDICA AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S) 0.00 ","14,061.00",NA,"23","Sidewalk Menu",2015,14061
"789","ON W 63RD PL FROM S MOBILE AVE (6300 W) TO S NARRAGANSETT AVE (6400 W) 0.00 ","2,466.00",NA,"23","Sidewalk Menu",2015,2466
"790","ON S NOTTINGHAM AVE FROM W 51ST PL (5140 S) TO W 52ND ST (5200 S) 0.00 ","5,781.00",NA,"23","Sidewalk Menu",2015,5781
"791","5520 S NEWLAND AVE 0.00 ","2,690.00",NA,"23","Sidewalk Menu",2015,2690
"792","ON S NORDICA AVE FROM W 51ST PL (5130 S) TO W 52ND ST (5200 S) 0.00 ","717.00",NA,"23","Sidewalk Menu",2015,717
"793","ON S NORDICA AVE FROM W 54TH ST (5400 S) TO W ARCHER AVE (5500 S) 0.00 ","16,806.00",NA,"23","Sidewalk Menu",2015,16806
"794","ON S NORMANDY AVE FROM W 54TH ST (5400 S) TO W ARCHER AVE (5500 S) 0.00 ","34,512.00",NA,"23","Sidewalk Menu",2015,34512
"795","ON S NEENAH AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S) 0.00 ","28,688.00",NA,"23","Sidewalk Menu",2015,28688
"796","ON S OAK PARK AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S) 0.00 ","14,216.00",NA,"23","Sidewalk Menu",2015,14216
"797","ON S MONITOR AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S) 0.00 ","4,612.00",NA,"23","Sidewalk Menu",2015,4612
"798","ON W 64TH ST FROM S NORMANDY AVE (6700 W) TO S OAK PARK AVE (6800 W) 0.00 ","3,752.00",NA,"23","Sidewalk Menu",2015,3752
"799","5556 S NEWLAND AVE 0.00 ","17,842.00",NA,"23","Sidewalk Menu",2015,17842
"800","5400 S NEWLAND AVE 0.00 ","5,135.00",NA,"23","Sidewalk Menu",2015,5135
"801","ON W 63RD ST FROM S OAK PARK AVE (6800 W) TO S NEW ENGLAND AVE (6920 W) 0.00 ","2,051.00",NA,"23","Sidewalk Menu",2015,2051
"802","ON S MERRIMAC AVE FROM W 54TH ST (5400 S) TO W 55TH ST (5500 S) 0.00 ","6,020.00",NA,"23","Sidewalk Menu",2015,6020
"803","ON S NEVA AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S) 0.00 ","2,307.00",NA,"23","Sidewalk Menu",2015,2307
"804","ON S MENARD AVE FROM W 57TH ST (5700 S) TO W 58TH ST (5800 S) 0.00 ","4,619.00",NA,"23","Sidewalk Menu",2015,4619
"805","ON S NEW ENGLAND AVE FROM W 52ND ST (5200 S) TO W 53RD ST (5300 S) 0.00 ","3,315.00",NA,"23","Sidewalk Menu",2015,3315
"806","ON S LINDER AVE FROM W 54TH ST (5400 S) TO W 55TH ST (5500 S) 0.00 ","5,918.00",NA,"23","Sidewalk Menu",2015,5918
"807","ON S NEENAH AVE FROM W 54TH ST (5400 S) TO W ARCHER AVE (5500 S) 0.00 ","4,756.00",NA,"23","Sidewalk Menu",2015,4756
"808","ON S NEENAH AVE FROM W ARCHER AVE (5500 S) TO W 56TH ST (5600 S) 0.00 ","1,080.00",NA,"23","Sidewalk Menu",2015,1080
"809","ON S NASHVILLE AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S) 0.00 ","1,776.00",NA,"23","Sidewalk Menu",2015,1776
"810","ON W 59TH ST FROM S MONITOR AVE (5832 W) TO S MAYFIELD AVE (5900 W) 0.00 ","9,566.00",NA,"23","Sidewalk Menu",2015,9566
"811","ON W 63RD PL FROM S SAYRE AVE (7000 W) TO S NOTTINGHAM AVE (7100 W) 0.00 ","3,562.00",NA,"23","Sidewalk Menu",2015,3562
"812","ON W 58TH ST FROM S NEVA AVE (7130 W) TO S NOTTINGHAM AVE (7100 W) 0.00 ","8,068.00",NA,"23","Sidewalk Menu",2015,8068
"813","ON W 64TH PL FROM S NARRAGANSETT AVE (6400 W) TO S NATCHEZ AVE (6500 W) 0.00 ","1,399.00",NA,"23","Sidewalk Menu",2015,1399
"814","ON S MAYFIELD AVE FROM W 58TH ST (5800 S) TO W 59TH ST (5900 S) 0.00 ","10,601.00",NA,"23","Sidewalk Menu",2015,10601
"815","ON W 54TH ST FROM S NARRAGANSETT AVE (6400 W) TO S MULLIGAN AVE (6330 W) 0.00 ","7,118.00",NA,"23","Sidewalk Menu",2015,7118
"816","ON S MEADE AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S) 0.00 ","3,174.00",NA,"23","Sidewalk Menu",2015,3174
"817","ON S NEWLAND AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S) 0.00 ","2,725.00",NA,"23","Sidewalk Menu",2015,2725
"818","ON S KOSTNER AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S) 0.00 ","7,596.00",NA,"23","Sidewalk Menu",2015,7596
"819","ON S NEW ENGLAND AVE FROM W 54TH ST (5400 S) TO W ARCHER AVE (5500 S) 0.00 ","2,967.00",NA,"23","Sidewalk Menu",2015,2967
"820","ON S NORMANDY AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S) 0.00 ","4,239.00",NA,"23","Sidewalk Menu",2015,4239
"821","ON S MENARD AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S) 0.00 ","10,045.00",NA,"23","Sidewalk Menu",2015,10045
"822","ON W 53RD ST FROM S MOODY AVE (6130 W) TO S MEADE AVE (6100 W) 0.00 ","9,704.00",NA,"23","Sidewalk Menu",2015,9704
"823","ON S NATOMA AVE FROM W 54TH ST (5400 S) TO W ARCHER AVE (5500 S) 0.00 ","20,645.00",NA,"23","Sidewalk Menu",2015,20645
"824","ON S NASHVILLE AVE FROM W 54TH ST (5400 S) TO W ARCHER AVE (5500 S) 0.00 ","2,196.00",NA,"23","Sidewalk Menu",2015,2196
"825","ON S NOTTINGHAM AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S) 0.00 ","4,195.00",NA,"23","Sidewalk Menu",2015,4195
"826","ON S MAYFIELD AVE FROM W 56TH ST (5600 S) TO W 57TH ST (5700 S) 0.00 ","2,460.00",NA,"23","Sidewalk Menu",2015,2460
"827","ON S MASON AVE FROM W 58TH ST (5800 S) TO W 59TH ST (5900 S) 0.00 ","2,092.00",NA,"23","Sidewalk Menu",2015,2092
"828","ON S MILLARD AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5210 S) 1.00 ","405.00",NA,"23","Street Resurfacing Menu",2015,405
"829","ON E 54TH ST FROM S HARLEM AVE (7200 W) TO S OAK PARK AVE (6800 W) 4.00 ","232,266.00",NA,"23","Street Resurfacing Menu (1-5)",2015,232266
"830","ON S MELVINA AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S) 1.00 ","56,606.00",NA,"23","Street Resurfacing Menu (1-5)",2015,56606
"831","ON W 60TH ST FROM S HOMAN AVE (3400 W) TO S ST LOUIS AVE (3500 W) 2.00 ","3,700.00",NA,"23","Street Speed Hump Menu",2015,3700
"832","ON W 61ST ST FROM S ST LOUIS AVE (3500 W) TO S CENTRAL PARK AVE (3560 W) 2.00 ","3,700.00",NA,"23","Street Speed Hump Menu",2015,3700
"833","ON S LARAMIE AVE FROM W 54TH ST (5400 S) TO W 55TH ST (5500 S) 1.00 ","1,850.00",NA,"23","Street Speed Hump Menu",2015,1850
"834","ON S KEELER AVE FROM W 51ST ST (5100 S) TO W 52ND ST (5200 S) 2.00 ","3,700.00",NA,"23","Street Speed Hump Menu",2015,3700
"835","ON S NASHVILLE AVE FROM W ARCHER AVE (5500 S) TO W 56TH ST (5600 S) 2.00 ","3,700.00",NA,"23","Street Speed Hump Menu",2015,3700
"836","ON S KOLIN AVE FROM W 53RD ST (5300 S) TO W 54TH ST (5400 S) 2.00 ","3,700.00",NA,"23","Street Speed Hump Menu",2015,3700
"837","S NORDICA AVE & W 51ST PL Stars and Stripes Playground ","195,888.00",NA,"23","Chicago Park District",2015,195888
"838","6751 W 63RD PL Blair School Playground ","129,800.00",NA,"23","Chicago Public Schools",2015,129800
