"","program","description","costA","ward","year","cost","costB"
"1984","1 PTZ Camera SE Harbor and Waterside","N HARBOR DR & E WATERSIDE DR","$24,776.00","42",2022,24776,NA
"1985","1 PTZ Camera - SE Lake and LaSalle","N LA SALLE ST & W LAKE ST","$49,552.00","42",2022,49552,NA
"1986","1 PTZ Camera - SE Rush and Ohio","N RUSH ST & E OHIO ST","$24,776.00","42",2022,24776,NA
"1987","1 PTZ Camera - SE State and Washington","N STATE ST & E WASHINGTON ST","$24,776.00","42",2022,24776,NA
"1988","1- PTZ Camera - SW Huron and Kingsbury","W HURON ST & N KINGSBURY ST","$24,776.00","42",2022,24776,NA
"1989","ADA - Street Resurfacing Menu ","ON N NEW ST FROM E NORTH WATER ST (430 N) TO E RIVER DR (410 N)","$18,112.50","42",2022,18112.5,NA
"1990","ADA - Street Resurfacing Menu ","ON N PARK DR FROM E SOUTH WATER ST (220 N) TO E BENTON PL (170 N)","$10,867.50","42",2022,10867.5,NA
"1991","Bollard Menu ","N COLUMBUS LOWER DR & E SOUTH WATER LOWER ST","$37,933.16","42",2022,37933.16,NA
"1992","Connors Park - Wrought Iron Fencing","861 N WABASH AVE","$16,275.00","42",2022,16275,NA
"1993","Miscellaneous CDOT Projects ","400-445 W OHIO ST","$100,000.00","42",2022,100000,NA
"1994","Miscellaneous CDOT Projects ","S DEARBORN ST & W JACKSON BLVD","$660.00","42",2022,660,NA
"1995","Sidewalk Menu ","221 N COLUMBUS DR","$20,180.12","42",2022,20180.12,NA
"1996","Sidewalk Menu ","ON N KINGSBURY ST FROM W OHIO ST (600 N) TO W ONTARIO ST (640 N)","$35,682.55","42",2022,35682.55,NA
"1997","Street Bump Outs Menu ","N MCCLURG CT & E NORTH WATER ST","$16,598.95","42",2022,16598.95,NA
"1998","Street Light Arterial Menu ","ON E HUBBARD ST FROM N FRANKLIN ST (300 W) TO N WELLS ST (200 W)","$100,000.00","42",2022,100000,NA
"1999","Street Light Arterial Menu ","ON N WELLS ST FROM W HUBBARD ST (430 N) TO W KINZIE ST (399 N)","$100,000.00","42",2022,100000,NA
"2000","Street Resurfacing Menu ","ON E BENTON PL FROM N PARK DR (300 E) TO N FIELD BLVD (400 E)","$25,581.44","42",2022,25581.44,NA
"2001","Street Resurfacing Menu ","ON E NORTH WATER ST FROM N NEW ST (350 E) TO N MCCLURG CT (400 E)","$17,938.37","42",2022,17938.37,NA
"2002","Street Resurfacing Menu ","ON E RANDOLPH ST FROM N BEAUBIEN CT (110 E) TO N COLUMBUS DR (300 E)","$19,114.31","42",2022,19114.31,NA
"2003","Street Resurfacing Menu ","ON E SOUTH WATER ST FROM N PARK DR (300 E) TO N WESTSHORE DR (500 E)","$65,554.95","42",2022,65554.95,NA
"2004","Street Resurfacing Menu ","ON N MCCLURG CT FROM E NORTH WATER ST (430 N) TO E ILLINOIS ST (500 N)","$61,117.21","42",2022,61117.21,NA
"2005","Street Resurfacing Menu ","ON N NEW ST FROM E NORTH WATER ST (430 N) TO E RIVER DR (410 N)","$18,500.68","42",2022,18500.68,NA
"2006","Street Resurfacing Menu ","ON N PARK DR FROM E SOUTH WATER ST (220 N) TO E BENTON PL (170 N)","$29,878.76","42",2022,29878.76,NA
"2007","Street Resurfacing Menu ","ON N RUSH ST FROM E CHICAGO AVE (800 N) TO E PEARSON ST (830 N)","$23,117.88","42",2022,23117.88,NA
"2008","Street Resurfacing Menu ","ON N WABASH LOWER AVE FROM E KINZIE ST (400 N) TO E ILLINOIS ST (500 N)","$28,857.07","42",2022,28857.07,NA
"2009","Street Resurfacing Menu ","W CARROLL AVE & N LA SALLE DR","$127,695.68","42",2022,127695.68,NA
"2010","Street Speed Hump Menu ","420 E WATERSIDE DR","$2,350.00","42",2022,2350,NA
"2011","Street Speed Hump Menu ","ON N MCCLURG CT FROM E NORTH WATER ST (430 N) TO E ILLINOIS ST (500 N)","$2,350.00","42",2022,2350,NA
"2012","Viaduct Improvement Menu ","E KINZIE ST & N WABASH LOWER AVE","$100,000.00","42",2022,100000,NA
"2013","Alley Resurfacing Menu ","$24,048.41","$24,048.41","43",2022,24048.41,NA
"2014","Alley Resurfacing Menu ","2200 N FREMONT ST; N FREMONT ST & W BELDEN AVE&W WEBSTER AVE & N BISSELL ST","$4,608.79","43",2022,4608.79,NA
"2015","Alley Resurfacing Menu ","2214 N BISSELL ST; N BISSELL ST & W WEBSTER AVE&W BELDEN AVE & N SHEFFIELD AVE","$47,099.18","43",2022,47099.18,NA
"2016","Alley Resurfacing Menu ","$35,954.44","$35,954.44","43",2022,35954.44,NA
"2017","Alley Resurfacing Menu ","$16,196.68","$16,196.68","43",2022,16196.68,NA
"2018","Alley Resurfacing Menu ","$36,456.68","$36,456.68","43",2022,36456.68,NA
"2019","Alley Resurfacing Menu ","N HALSTED ST & W WILLOW ST&W NORTH AVE & N DAYTON ST; 1600 N HALSTED ST","$52,623.82","43",2022,52623.82,NA
"2020","Alley Resurfacing Menu ","N MAUD AVE & N RACINE AVE&N KENMORE AVE & N MAUD AVE; 1944 N MAUD AVE","$11,785.66","43",2022,11785.66,NA
"2021","Alley Resurfacing Menu ","$48,435.48","$48,435.48","43",2022,48435.48,NA
"2022","Arterial Street Bump Outs Menu ","N RACINE AVE & W BELDEN AVE","$50,000.00","43",2022,50000,NA
"2023","Bollard Menu ","200 W MENOMONEE ST","$6,578.80","43",2022,6578.8,NA
"2024","Bus Pad ","N HALSTED ST & W WRIGHTWOOD AVE","$34,185.31","43",2022,34185.31,NA
"2025","Bus Pad ","W DIVERSEY PKWY & N HALSTED ST","$29,575.52","43",2022,29575.52,NA
"2026","Bus Pad ","W DIVERSEY PKWY & N SHEFFIELD AVE","$55,623.67","43",2022,55623.67,NA
"2027","Chicago Park District North Pond Restoration","ON N STOCKTON DR FROM N CANNON DR (2750 N) TO W FULLERTON PKWY (2400 N)","$50,000.00","43",2022,50000,NA
"2028","Concrete Alley Menu ","W BELDEN AVE & N LINCOLN AVE&N GENEVA TER & W BELDEN AVE; 613 W BELDEN AVE","$241,939.33","43",2022,241939.33,NA
"2029","Curb & Gutter Menu ","1822-1850 N DAYTON ST","$28,499.89","43",2022,28499.89,NA
"2030","Curb & Gutter Menu ","2701 N LAKEVIEW AVE","$3,110.24","43",2022,3110.24,NA
"2031","Curb & Gutter Menu ","544 W BELDEN AVE","$33,640.08","43",2022,33640.08,NA
"2032","Curb & Gutter Menu ","W WEBSTER AVE & N CLEVELAND AVE","$40,877.96","43",2022,40877.96,NA
"2033","Curb & Gutter Menu ","W WEBSTER AVE & N ORCHARD ST","$49,217.68","43",2022,49217.68,NA
"2034","Diversey Turf Field - Safety Netting","243 W DIVERSEY PKWY","$134,000.00","43",2022,134000,NA
"2035","In-Road State Law Stop For Pedestrians Signs","1100 W FULLERTON AVE; W FULLERTON AVE & N SEMINARY AVE","$350.00","43",2022,350,NA
"2036","In-Road State Law Stop For Pedestrians Signs","2233 N CLARK ST","$350.00","43",2022,350,NA
"2037","In-Road State Law Stop For Pedestrians Signs","2444 N CLARK ST; N CLARK ST & W ARLINGTON PL","$350.00","43",2022,350,NA
"2038","In-Road State Law Stop For Pedestrians Signs","N CLARK ST & W DEMING PL; 2530 N CLARK ST","$350.00","43",2022,350,NA
"2039","In-Road State Law Stop For Pedestrians Signs","N CLARK ST & W SCHUBERT AVE; 2717 N CLARK ST","$700.00","43",2022,700,NA
"2040","In-Road State Law Stop For Pedestrians Signs","N CLYBOURN AVE & N KENMORE AVE","$600.00","43",2022,600,NA
"2041","In-Road State Law Stop For Pedestrians Signs","N SHEFFIELD AVE & W MONTANA ST","$350.00","43",2022,350,NA
"2042","In-Road State Law Stop For Pedestrians Signs","N WILTON AVE & W DIVERSEY PKWY","$350.00","43",2022,350,NA
"2043","In-Road State Law Stop For Pedestrians Signs","W DIVERSEY PKWY & N HAMPDEN CT","$350.00","43",2022,350,NA
"2044","Miscellaneous CDOT Projects ","1900 N FREMONT ST","$660.00","43",2022,660,NA
"2045","Miscellaneous CDOT Projects ","ON W NORTH AVE FROM N LARRABEE ST (600 W) TO N VINE ST (620 W)","$14,414.36","43",2022,14414.36,NA
"2046","Sidewalk Menu ","1720 N SEDGWICK ST","$13,537.26","43",2022,13537.26,NA
"2047","Sidewalk Menu ","2542 N HALSTED ST","$12,656.33","43",2022,12656.33,NA
"2048","Sidewalk Menu ","539 W FULLERTON PKWY","$3,569.62","43",2022,3569.62,NA
"2049","Sidewalk Menu ","540 W ARMITAGE AVE","$26,453.48","43",2022,26453.48,NA
"2050","Sidewalk Menu ","ON W NORTH BLVD FROM N STATE PKWY (1 E) TO N DEARBORN PKWY (35 W)","$24,415.01","43",2022,24415.01,NA
"2051","Sidewalk Menu ","W DICKENS BLVD & N LINCOLN PARK WEST","$20,533.06","43",2022,20533.06,NA
"2052","Street Bump Outs Menu ","W WILLOW ST & N NORTH PARK AVE","$11,766.84","43",2022,11766.84,NA
"2053","Street Light Pole for High Definition Camera Menu ","1604 N LAKE SHORE DR","$3,700.00","43",2022,3700,NA
"2054","Street Light Upgrade Menu ","W ALTGELD ST & N SHEFFIELD AVE","$500.00","43",2022,500,NA
"2055","Street Resurfacing Menu ","ON E BANKS ST FROM N ASTOR ST (40 E) TO N RITCHIE CT (60 E)","$15,394.82","43",2022,15394.82,NA
"2056","Street Resurfacing Menu ","ON N FERN CT FROM W WILLOW ST (1740 N) TO W EUGENIE ST (1700 N)","$21,211.00","43",2022,21211,NA
"2057","Street Resurfacing Menu ","ON N FREMONT ST FROM W WILLOW ST (1800 N) TO W WISCONSIN ST (1900 N)","$72,030.83","43",2022,72030.83,NA
"2058","Street Resurfacing Menu ","ON N HOWE ST FROM W ARMITAGE AVE (2000 N) TO W DICKENS AVE (2100 N)","$63,519.70","43",2022,63519.7,NA
"2059","Street Resurfacing Menu ","ON N SEDGWICK ST FROM W MENOMONEE ST (1800 N) TO W WISCONSIN ST (1900 N)","$57,469.70","43",2022,57469.7,NA
"2060","Street Resurfacing Menu ","ON N VINE ST FROM W NORTH AVE (1600 N) TO W WILLOW ST (1800 N)","$71,902.72","43",2022,71902.72,NA
"2061","Street Resurfacing Menu ","ON W SCHUBERT AVE FROM N DAYTON ST (830 W) TO N MILDRED AVE (900 W)","$28,057.64","43",2022,28057.64,NA
"2062","Alley Apron Menu ","1045 W BARRY AVE","$11,002.56","44",2022,11002.56,NA
"2063","Alley Apron Menu ","1142 W GEORGE ST; 1143 W GEORGE ST","$82,345.36","44",2022,82345.36,NA
"2064","Alley Apron Menu ","1145 W OAKDALE AVE; 1142 W OAKDALE AVE","$37,627.84","44",2022,37627.84,NA
"2065","Alley Apron Menu ","1342 W WAVELAND AVE; 1343 W WAVELAND AVE","$33,814.75","44",2022,33814.75,NA
"2066","Alley Apron Menu ","2855 N MILDRED AVE","$14,661.50","44",2022,14661.5,NA
"2067","Alley Apron Menu ","2909 N MILDRED AVE","$13,062.13","44",2022,13062.13,NA
"2068","Alley Apron Menu ","3148 N CLIFTON AVE","$10,272.84","44",2022,10272.84,NA
"2069","Alley Apron Menu ","3161 N ORCHARD ST","$10,679.24","44",2022,10679.24,NA
"2070","Alley Apron Menu ","3514 N LAKEWOOD AVE","$11,909.98","44",2022,11909.98,NA
"2071","Alley Apron Menu ","3543 N BOSWORTH AVE","$10,213.23","44",2022,10213.23,NA
"2072","Alley Apron Menu ","3543 N JANSSEN AVE","$11,428.30","44",2022,11428.3,NA
"2073","Alley Apron Menu ","3615 N JANSSEN AVE","$11,563.06","44",2022,11563.06,NA
"2074","Alley Apron Menu ","729 W CORNELIA AVE","$11,451.78","44",2022,11451.78,NA
"2075","Alley Apron Menu ","874 W BUCKINGHAM PL","$15,507.80","44",2022,15507.8,NA
"2076","Alley Apron Menu ","935 W WOLFRAM ST","$14,493.47","44",2022,14493.47,NA
"2077","Alley Apron Menu ","944 W GEORGE ST","$9,049.42","44",2022,9049.42,NA
"2078","Alley Resurfacing Menu ","$27,848.28","$27,848.28","44",2022,27848.28,NA
"2079","Alley Resurfacing Menu ","$30,805.53","$30,805.53","44",2022,30805.53,NA
"2080","Alley Resurfacing Menu ","$27,843.66","$27,843.66","44",2022,27843.66,NA
"2081","Alley Resurfacing Menu ","$7,001.81","$7,001.81","44",2022,7001.81,NA
"2082","Alley Resurfacing Menu ","N ASHLAND AVE & W SCHOOL ST&W MELROSE ST & N GREENVIEW AVE","$45,190.31","44",2022,45190.31,NA
"2083","Alley Resurfacing Menu ","N CLARK ST & W ALDINE AVE&W BUCKINGHAM PL & N HALSTED ST; 3309-3321 N CLARK ST","$5,524.63","44",2022,5524.63,NA
"2084","Alley Resurfacing Menu ","$11,344.70","$11,344.70","44",2022,11344.7,NA
"2085","Alley Resurfacing Menu ","$13,153.70","$13,153.70","44",2022,13153.7,NA
"2086","Kelly Park Renovations Design Cost","3800 N SEMINARY AVE","$60,000.00","44",2022,60000,NA
"2087","Miscellaneous CDOT Projects ","3325 N SOUTHPORT AVE","$2,060.00","44",2022,2060,NA
"2088","Miscellaneous CDOT Projects ","3536 N CLARK ST","$660.00","44",2022,660,NA
"2089","Miscellaneous CDOT Projects ","952 W OAKDALE AVE; 2937-2951 N SHEFFIELD AVE","$1,075.00","44",2022,1075,NA
"2090","Sidewalk Menu ","3055 N SHEFFIELD AVE","$13,269.94","44",2022,13269.94,NA
"2091","Sidewalk Menu ","3180 N LAKE SHORE DR","$4,083.65","44",2022,4083.65,NA
"2092","Sidewalk Menu ","3307 N SEMINARY AVE","$4,382.76","44",2022,4382.76,NA
"2093","Sidewalk Menu ","3440-3476 N CLARK ST","$43,908.27","44",2022,43908.27,NA
"2094","Sidewalk Menu ","548-556 W SURF ST","$42,484.57","44",2022,42484.57,NA
"2095","Sidewalk Menu ","ON W SCHOOL ST FROM N SEMINARY AVE (1100 W) TO N CLIFTON AVE (1130 W)","$25,936.73","44",2022,25936.73,NA
"2096","Sidewalk Menu ","ON W WOLFRAM ST FROM 938 W TO N SHEFFIELD AVE (1000 W)","$32,634.75","44",2022,32634.75,NA
"2097","Street Light Residential Staggered Piggy Back Menu ","ON N LAKE SHORE DR FROM W DIVERSEY DR (2810 N) TO W BRIAR PL (3140 N)","$330,510.00","44",2022,330510,NA
"2098","Street Resurfacing Menu ","ON N CLIFTON AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST (3400 N)","$66,916.32","44",2022,66916.32,NA
"2099","Street Resurfacing Menu ","ON N ORCHARD ST FROM 3116 N TO W BELMONT AVE (3200 N)","$49,723.30","44",2022,49723.3,NA
"2100","Street Resurfacing Menu ","ON N SEMINARY AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST (3400 N)","$72,432.24","44",2022,72432.24,NA
"2101","Street Resurfacing Menu ","ON N WATERLOO CT FROM 3026 N TO W WELLINGTON AVE (3000 N)","$23,417.05","44",2022,23417.05,NA
"2102","Street Resurfacing Menu ","ON W ALDINE AVE FROM N LAKE SHORE DR (400 W) TO N BROADWAY (600 W)","$102,788.39","44",2022,102788.39,NA
"2103","Street Resurfacing Menu ","ON W HENDERSON ST FROM N LAKEWOOD AVE (1300 W) TO N SOUTHPORT AVE (1400 W)","$51,192.25","44",2022,51192.25,NA
"2104","Street Resurfacing Menu ","ON W WELLINGTON AVE FROM N SHERIDAN RD (400 W) TO N BROADWAY (599 W)","$94,728.89","44",2022,94728.89,NA
"2105","1 LPR/No Camera - NE on W Devon at N Caldwell","W DEVON AVE & N CALDWELL AVE","$27,410.00","45",2022,27410,NA
"2106","Alley Speed Hump Menu ","W ARDMORE AVE & N MCVICKER AVE&N MEADE AVE & W SEMINOLE ST","$700.00","45",2022,700,NA
"2107","Concrete Alley Menu ","5657 N MELVINA AVE","$2,618.42","45",2022,2618.42,NA
"2108","Concrete Alley Menu ","N MERRIMAC AVE & W STRONG ST&W ARGYLE ST & N MELVINA AVE","$104,000.00","45",2022,104000,NA
"2109","Miscellaneous CDOT Projects ","5359 W WILSON AVE","$660.00","45",2022,660,NA
"2110","OEMC Camera Project","4800 W IRVING PARK RD","$14,000.00","45",2022,14000,NA
"2111","Street Bump Outs Menu ","W AINSLIE ST & N CICERO AVE","$11,557.85","45",2022,11557.85,NA
"2112","Street Light Upgrade Menu ","5685 N MILWAUKEE AVE","$500.00","45",2022,500,NA
"2113","Street Light Upgrade Menu ","ON N AVONDALE AVE FROM W LAWRENCE AVE (4800 N) TO W AINSLIE ST (4900 N)","$2,000.00","45",2022,2000,NA
"2114","Street Resurfacing Menu ","ON N LAVERGNE AVE FROM W AINSLIE ST (4900 N) TO W ARGYLE ST (5000 N)","$77,619.19","45",2022,77619.19,NA
"2115","Street Resurfacing Menu ","ON N LECLAIRE AVE FROM W WILSON AVE (4600 N) TO N AVONDALE AVE (4720 N)","$62,988.15","45",2022,62988.15,NA
"2116","Street Resurfacing Menu ","ON N LOCKWOOD AVE FROM W FOSTER AVE (5200 N) TO N ROGERS AVE (5234 N)","$23,961.00","45",2022,23961,NA
"2117","Street Resurfacing Menu ","ON N LOTUS AVE FROM W CATALPA AVE (5500 N) TO W BRYN MAWR AVE (5600 N)","$53,204.87","45",2022,53204.87,NA
"2118","Street Resurfacing Menu ","ON N LUNA AVE FROM W BERWYN AVE (5300 N) TO W FARRAGUT AVE (5232 N)","$21,350.73","45",2022,21350.73,NA
"2119","Street Resurfacing Menu ","ON N MAJOR AVE FROM W BRYN MAWR AVE (5600 N) TO W SEMINOLE ST (5700 N)","$54,075.19","45",2022,54075.19,NA
"2120","Street Resurfacing Menu ","ON N MAJOR AVE FROM W HIGGINS AVE (4961 N) TO W CARMEN AVE (5100 N)","$67,413.55","45",2022,67413.55,NA
"2121","Street Resurfacing Menu ","ON N MANGO AVE FROM 5637 N TO N ELSTON AVE (5800 N)","$83,757.15","45",2022,83757.15,NA
"2122","Street Resurfacing Menu ","ON N MARMORA AVE FROM W CARMEN AVE (5100 N) TO N AVONDALE AVE (5300 N)","$81,399.42","45",2022,81399.42,NA
"2123","Street Resurfacing Menu ","ON N MASON AVE FROM N ELSTON AVE (5940 N) TO N MILWAUKEE AVE (5730 N)","$131,891.91","45",2022,131891.91,NA
"2124","Street Resurfacing Menu ","ON N MENARD AVE FROM W CARMEN AVE (5100 N) TO W FOSTER AVE (5200 N)","$53,890.10","45",2022,53890.1,NA
"2125","Street Resurfacing Menu ","ON N MONITOR AVE FROM 5450 N TO N NORTHWEST HWY (5410 N)","$44,909.33","45",2022,44909.33,NA
"2126","Street Resurfacing Menu ","ON W AINSLIE ST FROM N CICERO AVE (4800 W) TO N LAMON AVE (4900 W)","$55,689.33","45",2022,55689.33,NA
"2127","Street Resurfacing Menu ","ON W AINSLIE ST FROM W GROVER ST (5640 W) TO N MAJOR AVE (5700 W)","$40,495.62","45",2022,40495.62,NA
"2128","Street Resurfacing Menu ","ON W GUNNISON ST FROM N LECLAIRE AVE (5100 W) TO N LARAMIE AVE (5199 W)","$61,145.45","45",2022,61145.45,NA
"2129","Street Resurfacing Menu ","ON W HUTCHINSON ST FROM N CICERO AVE (4800 W) TO N LARAMIE AVE (5200 W)","$205,246.96","45",2022,205246.96,NA
"2130","Street Resurfacing Menu ","ON W LELAND AVE FROM N MAJOR AVE (5700 W) TO N CENTRAL AVE (5600 W)","$50,043.40","45",2022,50043.4,NA
"2131","Street Resurfacing Menu ","ON W PENSACOLA AVE FROM N MILWAUKEE AVE (5050 W) TO N LARAMIE AVE (5200 W)","$89,186.45","45",2022,89186.45,NA
"2132","Street Resurfacing Menu ","ON W WINONA ST FROM N LOCKWOOD AVE (5300 W) TO N LONG AVE (5400 W)","$69,981.41","45",2022,69981.41,NA
"2133","Street Speed Hump Menu ","5472 N MENARD AVE","$2,350.00","45",2022,2350,NA
"2134","In-Road State Law Stop For Pedestrians Signs","$123,880.00","$123,880.00","46",2022,123880,NA
"2135","Alley Resurfacing Menu ","N SHERIDAN RD & W BUENA AVE&W MONTROSE AVE & N KENMORE AVE","$45,782.48","46",2022,45782.48,NA
"2136","Arterial Street Bump Outs Menu ","W AGATITE AVE & N CLARENDON AVE","$50,000.00","46",2022,50000,NA
"2137","Bike Lane/Marked Shared Lane Menu ","ON N WINTHROP AVE FROM W LELAND AVE (4700 N) TO W AINSLIE ST (4900 N)","$17,500.00","46",2022,17500,NA
"2138","Concrete Alley Menu ","W DAKIN ST & N SEMINARY AVE&N SHERIDAN RD & W IRVING PARK RD","$37,265.33","46",2022,37265.33,NA
"2139","Concrete Alley Menu ","$58,057.47","$58,057.47","46",2022,58057.47,NA
"2140","Curb & Gutter Menu ","1304 W SUNNYSIDE AVE","$2,986.75","46",2022,2986.75,NA
"2141","Miscellaneous CDOT Projects ","3940 N SHERIDAN RD","$3,900.00","46",2022,3900,NA
"2142","Miscellaneous CDOT Projects ","4558 N BROADWAY","$8,300.00","46",2022,8300,NA
"2143","Miscellaneous CDOT Projects ","N LAKE SHORE DR & W WAVELAND AVE","$3,900.00","46",2022,3900,NA
"2144","Miscellaneous CDOT Projects ","W IRVING PARK RD & N SHERIDAN RD","$3,900.00","46",2022,3900,NA
"2145","Sidewalk Menu ","4417-4419 N MAGNOLIA AVE","$1,175.28","46",2022,1175.28,NA
"2146","Sidewalk Menu ","4506-4509 N MAGNOLIA AVE","$3,535.28","46",2022,3535.28,NA
"2147","Sidewalk Menu ","4560 N BROADWAY; 4545 N BROADWAY","$30,414.74","46",2022,30414.74,NA
"2148","Sidewalk Menu ","4734 N MARINE DR","$991.20","46",2022,991.2,NA
"2149","Sidewalk Menu ","4801-4807 N WINTHROP AVE","$4,471.02","46",2022,4471.02,NA
"2150","Sidewalk Menu ","841-843 W GUNNISON ST","$2,944.34","46",2022,2944.34,NA
"2151","Sidewalk Menu ","915-917 W GUNNISON ST","$3,535.28","46",2022,3535.28,NA
"2152","Sidewalk Menu ","925 W GUNNISON ST","$6,359.02","46",2022,6359.02,NA
"2153","Sidewalk Menu ","939-941 W GUNNISON ST","$2,734.77","46",2022,2734.77,NA
"2154","Speed Indicator Signs ","808 W HUTCHINSON ST","$14,000.00","46",2022,14000,NA
"2155","Speed Indicator Signs ","N BROADWAY & W WAVELAND AVE","$14,000.00","46",2022,14000,NA
"2156","Speed Indicator Signs ","N CLARENDON AVE & W BITTERSWEET PL; 4140 N MARINE DR","$14,000.00","46",2022,14000,NA
"2157","Speed Indicator Signs ","W MONTROSE AVE & N BEACON ST; 4420 N BEACON ST","$11,000.00","46",2022,11000,NA
"2158","Street Bump Outs Menu ","4507 N MARINE DR","$53,037.89","46",2022,53037.89,NA
"2159","Street Bump Outs Menu ","N MARINE DR & W BUENA AVE","$12,463.37","46",2022,12463.37,NA
"2160","Street Bump Outs Menu ","ON W LELAND AVE FROM N CLARK ST (1500 W) TO N WINTHROP AVE (1100 W)","$95,572.85","46",2022,95572.85,NA
"2161","Street Bump Outs Menu ","W WILSON AVE & N DOVER ST","$99,923.41","46",2022,99923.41,NA
"2162","Street Bump Outs Menu ","W WILSON AVE & N MALDEN ST","$184,217.52","46",2022,184217.52,NA
"2163","Street Light Pole Painting Menu ","ON W LAWRENCE AVE FROM N LSD LAWRENCE AV XR (730 W) TO N CLARK ST (1500 W)","$6,842.91","46",2022,6842.91,NA
"2164","Street Resurfacing Menu ","ON N CLIFTON AVE FROM W WILSON AVE (4600 N) TO N BROADWAY (4722 N)","$44,245.17","46",2022,44245.17,NA
"2165","Street Resurfacing Menu ","ON N KENMORE AVE FROM W GRACE ST (3800 N) TO W BYRON ST (3900 N)","$43,978.36","46",2022,43978.36,NA
"2166","Street Resurfacing Menu ","ON N MALDEN ST FROM W MONTROSE AVE (4400 N) TO W WILSON AVE (4600 N)","$124,105.39","46",2022,124105.39,NA
"2167","Street Resurfacing Menu ","ON N PINE GROVE AVE FROM W ADDISON ST (3600 N) TO W PATTERSON AVE (3640 N)","$41,568.80","46",2022,41568.8,NA
"2168","Street Resurfacing Menu ","ON N PINE GROVE AVE FROM W WAVELAND AVE (3700 N) TO W GRACE ST (3800 N)","$87,588.15","46",2022,87588.15,NA
"2169","Street Resurfacing Menu ","ON N WILTON AVE FROM W GRACE ST (3800 N) TO W SHERIDAN RD (3900 N)","$45,587.27","46",2022,45587.27,NA
"2170","Street Resurfacing Menu ","ON W BROMPTON AVE FROM N LAKE SHORE DR (500 W) TO N PINE GROVE AVE (600 W)","$52,405.45","46",2022,52405.45,NA
"2171","Street Resurfacing Menu ","ON W DAKIN ST FROM N BROADWAY (800 W) TO N SHERIDAN RD (1000 W)","$73,705.23","46",2022,73705.23,NA
"2172","Street Resurfacing Menu ","ON W GRACE ST FROM N LAKE SHORE DR (600 W) TO N PINE GROVE AVE (700 W)","$67,775.26","46",2022,67775.26,NA
"2173","Street Speed Hump Menu ","ON W LELAND AVE FROM N SHERIDAN RD (1000 W) TO N KENMORE AVE (1035 W)","$2,350.00","46",2022,2350,NA
"2174","Alley Apron Menu ","1925 W LARCHMONT AVE","$11,934.49","47",2022,11934.49,NA
"2175","Alley Resurfacing Menu ","$35,488.59","$35,488.59","47",2022,35488.59,NA
"2176","Alley Resurfacing Menu ","N ASHLAND AVE & W SUNNYSIDE AVE&N PAULINA ST & W WILSON AVE","$28,589.06","47",2022,28589.06,NA
"2177","Alley Resurfacing Menu ","N DAMEN AVE & W LAWRENCE AVE&W LELAND AVE & N WINCHESTER AVE","$41,511.03","47",2022,41511.03,NA
"2178","Alley Resurfacing Menu ","W ADDISON ST & N ASHLAND AVE&N MARSHFIELD AVE & W CORNELIA AVE","$32,716.11","47",2022,32716.11,NA
"2179","Alley Resurfacing Menu ","W BERTEAU AVE & N CAMPBELL AVE&N WESTERN AVE & W HUTCHINSON ST","$49,210.64","47",2022,49210.64,NA
"2180","Alley Speed Hump Menu ","2445 W CULLOM AVE","$700.00","47",2022,700,NA
"2181","Alley Speed Hump Menu ","N RAVENSWOOD AVE E & W WILSON AVE&W LELAND AVE & N HERMITAGE AVE","$700.00","47",2022,700,NA
"2182","Arterial Street Bump Outs Menu ","N DAMEN AVE & W BELLE PLAINE AVE","$19,091.90","47",2022,19091.9,NA
"2183","Curb & Gutter Menu ","1909 W BYRON ST","$17,404.08","47",2022,17404.08,NA
"2184","Curb & Gutter Menu ","2400 W CUYLER AVE","$15,982.48","47",2022,15982.48,NA
"2185","Curb & Gutter Menu ","3742 N CLAREMONT AVE","$8,752.53","47",2022,8752.53,NA
"2186","Curb & Gutter Menu ","3944 N CLAREMONT AVE","$42,227.82","47",2022,42227.82,NA
"2187","Curb & Gutter Menu ","4216 N CLARK ST","$21,184.51","47",2022,21184.51,NA
"2188","Curb & Gutter Menu ","4237 N PAULINA ST","$1,385.86","47",2022,1385.86,NA
"2189","Curb & Gutter Menu ","$2,072.08","$2,072.08","47",2022,2072.08,NA
"2190","Floodlight Menu ","3538 N LINCOLN AVE","$2,850.00","47",2022,2850,NA
"2191","Floodlight Menu ","4813 N LINCOLN AVE","$950.00","47",2022,950,NA
"2192","In-Road State Law Stop For Pedestrians Signs","N CAMPBELL AVE & W WAVELAND AVE","$350.00","47",2022,350,NA
"2193","In-Road State Law Stop For Pedestrians Signs","N CLARK ST & W WINONA ST","$350.00","47",2022,350,NA
"2194","In-Road State Law Stop For Pedestrians Signs","N DAMEN AVE & W EASTWOOD AVE","$350.00","47",2022,350,NA
"2195","In-Road State Law Stop For Pedestrians Signs","N LINCOLN AVE & W BERENICE AVE","$350.00","47",2022,350,NA
"2196","In-Road State Law Stop For Pedestrians Signs","W ADDISON ST & N HERMITAGE AVE","$600.00","47",2022,600,NA
"2197","In-Road State Law Stop For Pedestrians Signs","W ADDISON ST & N HOYNE AVE","$600.00","47",2022,600,NA
"2198","In-Road State Law Stop For Pedestrians Signs","W ADDISON ST & N OAKLEY AVE","$1,200.00","47",2022,1200,NA
