"","description","costA","costB","ward","program","year","cost"
"1726","ON N HALSTED ST FROM W WRIGHTWOOD AV (2600 N) TO 0.00 ","11,874.00",NA,"43","Sidewalk Menu",2012,11874
"1727","ON W KEMPER PL FROM N GENEVA TER (600 W) TO N 0.00 ","5,522.00",NA,"43","Sidewalk Menu",2012,5522
"1728","ON W DIVERSEY PKWY FROM N SHEFFIELD AVE (1000 W) 0.00 ","2,097.00",NA,"43","Sidewalk Menu",2012,2097
"1729","ON N BISSELL ST FROM W WEBSTER AVE (2200 N) TO W 0.00 ","1,562.00",NA,"43","Sidewalk Menu",2012,1562
"1730","ON N KENMORE AVE FROM W ARMITAGE AV (2000 N) TO W 0.00 ","10,604.00",NA,"43","Sidewalk Menu",2012,10604
"1731","ON N HALSTED ST FROM W LILL AVE (2530 N) TO W 0.00 ","8,895.00",NA,"43","Sidewalk Menu",2012,8895
"1732","ON N GENEVA TER FROM W BELDEN AVE (2300 N) TO W 0.00 ","1,759.00",NA,"43","Sidewalk Menu",2012,1759
"1733","ON W MENOMONEE ST FROM N SEDGWICK ST (400 W) TO N 0.00 ","22,396.00",NA,"43","Sidewalk Menu",2012,22396
"1734","ON N NORTH PARK AVE FROM W NORTH AVE (1600 N) TO 0.00 ","6,986.00",NA,"43","Sidewalk Menu",2012,6986
"1735","ON E BURTON PL FROM N ASTOR ST (40 E) TO N LAKE 1.00 ","1,825.00",NA,"43","Street Resurfacing Menu",2012,1825
"1736","ON N CAMBRIDGE AVE FROM Dead End (2370 N) TO W 1.00 ","6,833.00",NA,"43","Street Resurfacing Menu",2012,6833
"1737","ON W LILL AVE FROM N SEMINARY AV (1100 W) TO N 1.00 ","51,939.00",NA,"43","Street Resurfacing Menu",2012,51939
"1738","ON N LARRABEE ST FROM W DICKENS AV (2100 N) TO W 1.00 ","49,807.00",NA,"43","Street Resurfacing Menu",2012,49807
"1739","ON N LINCOLN PARK FROM W DICKENS BV (2100 N) TO W 1.00 ","52,112.00",NA,"43","Street Resurfacing Menu",2012,52112
"1740","ON DEMING FROM N LAKEVIEW AV (400 W) TO N CLARK ","32,000.00",NA,"43","Street Light Residential",2012,32000
"1741","ON ST JAMES FROM N LAKEVIEW AV (400 W) TO N CLARK ","32,000.00",NA,"43","Street Light Residential",2012,32000
"1742","ON ALTGELD FROM N SEMINARY AV (1100 W) TO N ","1,400.00",NA,"43","Street Light Upgrade",2012,1400
"1743","350 W BELDEN AVE 1.00 ","6,020.00",NA,"43","Street Light Upgrade",2012,6020
"1744","703 W WILLOW ST ","350.00",NA,"43","Street Light Upgrade",2012,350
"1745","707 W WILLOW ST ","350.00",NA,"43","Street Light Upgrade",2012,350
"1746","2022 N FREMONT ST 1.00 ","350.00",NA,"43","Street Light Upgrade",2012,350
"1747","Wiggly Field - (Park #425) - Schubert and Sheffield ","10,000.00",NA,"43","Chicago Park District",2012,10000
"1748","W OAKDALE AVE & W WELLINGTON AVE & W SHERIDAN 1.00 ","700.00",NA,"44","Alley Speed Hump Menu",2012,700
"1749","ON W HENDERSON ST FROM N GREENVIEW AV (1500 W) TO 0.00 ","15,348.00",NA,"44","Curb & Gutter Menu",2012,15348
"1750","ON N CLIFTON AVE FROM W WELLINGTON AV (3000 N) TO 0.00 ","15,988.00",NA,"44","Curb & Gutter Menu",2012,15988
"1751","ON W MELROSE ST FROM N BROADWAY (600 W) TO N 0.00 ","34,406.00",NA,"44","Curb & Gutter Menu",2012,34406
"1752","Melrose - Broadway to Lake Shore Dr 0.00 ","3,515.00",NA,"44","Curb & Gutter Menu",2012,3515
"1753","ON N SOUTHPORT AVE FROM W BELMONT AV (3200 N) TO 0.00 ","5,995.00",NA,"44","Curb & Gutter Menu",2012,5995
"1754","ON ALDINE FROM N LAKE SHORE (W) DR(419 W) TO N 0.00 ","2,071.00",NA,"44","Curb & Gutter Menu",2012,2071
"1755","ON W ALDINE AVE FROM N BROADWAY (600 W) TO N 0.00 ","37,611.00",NA,"44","Curb & Gutter Menu",2012,37611
"1756","ON W OAKDALE AVE FROM N MILDRED AV (900 W) TO N 0.00 ","687.00",NA,"44","Curb & Gutter Menu",2012,687
"1757","N SEMINARY AVE & W BELMONT AVE 0.00 ","800.00",NA,"44","In-Road ""State Law Stop",2012,800
"1758","N HALSTED ST & W GEORGE ST 1.00 ","950.00",NA,"44","In-Road ""State Law Stop",2012,950
"1759","N HALSTED ST & W BUCKINGHAM PL 0.00 ","800.00",NA,"44","In-Road ""State Law Stop",2012,800
"1760","N SOUTHPORT AVE & W MELROSE ST 0.00 ","800.00",NA,"44","In-Road ""State Law Stop",2012,800
"1761","W DIVERSEY AVE & N SEMINARY AVE 1.00 ","950.00",NA,"44","In-Road ""State Law Stop",2012,950
"1762","N BROADWAY & W ALDINE AVE 0.00 ","410.00",NA,"44","In-Road ""State Law Stop",2012,410
"1763","N BROADWAY & W BRIAR PL 0.00 ","410.00",NA,"44","In-Road ""State Law Stop",2012,410
"1764","3153 N Halsted ","867.00",NA,"44","Miscellaneous Other",2012,867
"1765","ON BELMONT FROM N SEMINARY AV (1100 W) TO N ","2,725.00",NA,"44","Miscellaneous Other",2012,2725
"1766","W BELMONT AVE & N LAKE SHORE DR ","67,100.00",NA,"44","Miscellaneous Other",2012,67100
"1767","847 W Roscoe ","194.00",NA,"44","Miscellaneous Other",2012,194
"1768","ON N SHEFFIELD AVE FROM W GEORGE ST (2900 N) TO W 0.00 ","943.00",NA,"44","Sidewalk Menu",2012,943
"1769","666-668 W Diversey 0.00 ","675.00",NA,"44","Sidewalk Menu",2012,675
"1770","2800 N Clark 0.00 ","1,404.00",NA,"44","Sidewalk Menu",2012,1404
"1771","ON W GRACE ST FROM N JANSSEN AV (1440 W) TO N 0.00 ","7,333.00",NA,"44","Sidewalk Menu",2012,7333
"1772","440 W Diversey 0.00 ","5,010.00",NA,"44","Sidewalk Menu",2012,5010
"1773","ON N LAKE SHORE DR FROM W BRIAR PL (3116 N) TO W 0.00 ","19,708.00",NA,"44","Sidewalk Menu",2012,19708
"1774","ON W BELMONT AVE FROM N LAKE SHORE (W) DR(374 W) 0.00 ","1,596.00",NA,"44","Sidewalk Menu",2012,1596
"1775","ON W BELMONT AVE FROM N KENMORE AV (1038 W) TO N 0.00 ","44,068.00",NA,"44","Sidewalk Menu",2012,44068
"1776","ON W BELMONT AVE FROM N CLIFTON AV (1132 W) TO N 0.00 ","25,569.00",NA,"44","Sidewalk Menu",2012,25569
"1777","ON N BURLING ST FROM W DIVERSEY PW (2800 N) TO W 0.00 ","15,109.00",NA,"44","Sidewalk Menu",2012,15109
"1778","420 W Belmont 0.00 ","2,894.00",NA,"44","Sidewalk Menu",2012,2894
"1779","ON W SURF ST FROM N PINE GROVE AV (450 W) TO N PINE 0.00 ","16,476.00",NA,"44","Sidewalk Menu",2012,16476
"1780","ON W DIVERSEY PKWY FROM N PINE GROVE AV (450 W) TO 0.00 ","12,474.00",NA,"44","Sidewalk Menu",2012,12474
"1781","ON W NEWPORT AVE FROM N LAKEWOOD AV (1300 W) TO 0.00 ","13,770.00",NA,"44","Sidewalk Menu",2012,13770
"1782","ON N SOUTHPORT AVE FROM W BELMONT AV (3200 N) TO 0.00 ","15,604.00",NA,"44","Sidewalk Menu",2012,15604
"1783","ON W SCHOOL ST FROM N SOUTHPORT AV (1400 W) TO N 0.00 ","1,932.00",NA,"44","Sidewalk Menu",2012,1932
"1784","ON W EDDY ST FROM N RACINE AV (1200 W) TO N 0.00 ","1,980.00",NA,"44","Sidewalk Menu",2012,1980
"1785","429-47 W Surf 0.00 ","1,478.00",NA,"44","Sidewalk Menu",2012,1478
"1786","ON N SEMINARY AVE FROM W BELMONT AV (3200 N) TO W 0.00 ","25,378.00",NA,"44","Sidewalk Menu",2012,25378
"1787","ON W WAVELAND AVE FROM N RACINE AV (1200 W) TO N 0.00 ","419.00",NA,"44","Sidewalk Menu",2012,419
"1788","ON W OAKDALE AVE FROM N PINE GROVE AV (500 W) TO N 0.00 ","514.00",NA,"44","Sidewalk Menu",2012,514
"1789","ON W DIVERSEY PKWY FROM N CLARK ST (637 W) TO N 0.00 ","11,995.00",NA,"44","Sidewalk Menu",2012,11995
"1790","ON N CLARK ST FROM W DIVERSEY PW (2800 N) TO N 0.00 ","5,223.00",NA,"44","Sidewalk Menu",2012,5223
"1791","ON N COMMONWEALTH AVE FROM W SURF ST (2850 N) TO 0.00 ","33,231.00",NA,"44","Sidewalk Menu",2012,33231
"1792","ON W WELLINGTON AVE FROM N LAKE SHORE (W) DR(307 1.00 ","37,853.00",NA,"44","Street Resurfacing Menu",2012,37853
"1793","ON W STRATFORD PL FROM N LAKE SHORE (W) DR(507 W) 1.00 ","29,390.00",NA,"44","Street Resurfacing Menu",2012,29390
"1794","ON N GREENVIEW AVE FROM W ROSCOE ST (3400 N) TO W 1.00 ","89,442.00",NA,"44","Street Resurfacing Menu",2012,89442
"1795","ON SEMINARY FROM W BELMONT AV (3200 N) TO W ","132,500.00",NA,"44","Street Light Residential",2012,132500
"1796","ON KENMORE FROM W BELMONT AV (3200 N) TO W ","132,500.00",NA,"44","Street Light Residential",2012,132500
"1797","ON GEORGE FROM N HALSTED ST (800 W) TO N SHEFFIELD ","144,000.00",NA,"44","Street Light Residential",2012,144000
"1798","ON CLIFTON FROM W BELMONT AV (3200 N) TO W ROSCOE ","152,000.00",NA,"44","Street Light Residential",2012,152000
"1799","ON OAKDALE FROM N HALSTED ST (800 W) TO N ","144,000.00",NA,"44","Street Light Residential",2012,144000
"1800","3520 N RETA AVE ","350.00",NA,"44","Street Light Upgrade",2012,350
"1801","Tree installation ","784.00",NA,"44","Miscellaneous Other",2012,784
"1802","W FOSTER AVE & W CARMEN AVE & N NEENAH AVE & N 1.00 ","700.00",NA,"45","Alley Speed Hump Menu",2012,700
"1803","W LAWRENCE AVE & W GIDDINGS ST & N AUSTIN AVE & N 1.00 ","1,400.00",NA,"45","Alley Speed Hump Menu",2012,1400
"1804","N MULLIGAN AVE & N MOBILE AVE & W CARMEN AVE & W 0.00 ","235,000.00",NA,"45","Concrete Alley Menu",2012,235000
"1805","N LEOTI AVE & N CALDWELL AVE & N NAVAJO AVE & N 1.00 ","171,720.00",NA,"45","Concrete Alley Menu",2012,171720
"1806","ON N LONG AVE FROM W AGATITE AV (4432 N) TO W 0.00 ","48,802.00",NA,"45","Curb & Gutter Menu",2012,48802
"1807","ON N MERRIMAC AVE FROM W GUNNISON ST (4832 N) TO W 0.00 ","118,713.00",NA,"45","Curb & Gutter Menu",2012,118713
"1808","ON W BERTEAU AVE FROM N LAWLER AVE (5020 W) TO N 0.00 ","17,650.00",NA,"45","Curb & Gutter Menu",2012,17650
"1809","ON N MANGO AVE FROM W GROVER ST (4887 N) TO W 0.00 ","45,186.00",NA,"45","Curb & Gutter Menu",2012,45186
"1810","ON N MONITOR AVE FROM W CARMEN AV (5100 N) TO N 0.00 ","87,367.00",NA,"45","Curb & Gutter Menu",2012,87367
"1811","ON N NAGLE AVE FROM 5159 N TO W CARMEN AV (5100 N) 1.00 ","1,528.00",NA,"45","Guardrail Menu",2012,1528
"1812","N AUSTIN AVE & W STRONG ST 1.00 ","950.00",NA,"45","In-Road ""State Law Stop",2012,950
"1813","N LAVERGNE AVE & W LAWRENCE AVE 1.00 ","550.00",NA,"45","In-Road ""State Law Stop",2012,550
"1814","N MCVICKER AVE & W BRYN MAWR AVE 0.00 ","800.00",NA,"45","In-Road ""State Law Stop",2012,800
"1815","W LAWRENCE AVE & N LAVERGNE AVE 1.00 ","950.00",NA,"45","In-Road ""State Law Stop",2012,950
"1816","N LINDER AVE & W LAWRENCE AVE 0.00 ","606.00",NA,"45","In-Road ""State Law Stop",2012,606
"1817","N LAVERGNE AVE & W LAWRENCE AVE 0.00 ","800.00",NA,"45","In-Road ""State Law Stop",2012,800
"1818","N MENARD AVE & W HIGGINS AVE 0.00 ","800.00",NA,"45","In-Road ""State Law Stop",2012,800
"1819","W BERWYN AVE & N AUSTIN AVE 1.00 ","492.00",NA,"45","In-Road ""State Law Stop",2012,492
"1820","W LAWRENCE AVE & N LINDER AVE 1.00 ","950.00",NA,"45","In-Road ""State Law Stop",2012,950
"1821","W FOSTER AVE & N LOTUS AVE 1.00 ","550.00",NA,"45","In-Road ""State Law Stop",2012,550
"1822","N ELSTON AVE & N LYNCH AVE 0.00 ","800.00",NA,"45","In-Road ""State Law Stop",2012,800
"1823","N AUSTIN AVE & W BERWYN AVE 0.00 ","800.00",NA,"45","In-Road ""State Law Stop",2012,800
"1824","5500 N MAJOR AVE ","497.00",NA,"45","Miscellaneous Other",2012,497
"1825","N CENTRAL AVE & N INDIAN RD 0.00 ","1,000.00",NA,"45","Pavement Markings",2012,1000
"1826","N AVONDALE AVE & N MCVICKER AVE 1.00 ","18,836.00",NA,"45","Pedestrian Refuge Island",2012,18836
"1827","ON N MOODY AVE FROM W ARGYLE ST (5000 N) TO W 0.00 ","49,590.00",NA,"45","Sidewalk Menu",2012,49590
"1828","ON W CUYLER AVE FROM N MILWAUKEE AV (4852 W) TO N 0.00 ","73,299.00",NA,"45","Sidewalk Menu",2012,73299
"1829","ON N LONG AVE FROM W WINNEMAC AVE (5030 N) TO W 0.00 ","8,907.00",NA,"45","Sidewalk Menu",2012,8907
"1830","ON N CICERO AVE FROM W BERTEAU AV (4140 N) TO W 0.00 ","988.00",NA,"45","Sidewalk Menu",2012,988
"1831","ON N MULLIGAN AVE FROM W BALMORAL AVE (5400 N) 0.00 ","5,991.00",NA,"45","Sidewalk Menu",2012,5991
"1832","ON W BELLE PLAINE AVE FROM N LAVERGNE AV (5000 W) 0.00 ","18,253.00",NA,"45","Sidewalk Menu",2012,18253
"1833","ON N CICERO AVE FROM W BERTEAU AV (4200 N) TO W 0.00 ","22,244.00",NA,"45","Sidewalk Menu",2012,22244
"1834","ON W GREGORY ST FROM N LAMON AVE (4900 W) TO N LA 0.00 ","5,895.00",NA,"45","Sidewalk Menu",2012,5895
"1835","N LONG AVE & W WINNEMAC AVE 0.00 ","3,327.00",NA,"45","Sidewalk Menu",2012,3327
"1836","ON N MONITOR AVE FROM W HIGGINS AVE (4999 N) TO W 0.00 ","1,883.00",NA,"45","Sidewalk Menu",2012,1883
"1837","ON W HIGGINS AVE FROM N MARMORA AV (5900 W) TO N 0.00 ","8,943.00",NA,"45","Sidewalk Menu",2012,8943
"1838","ON N CICERO AVE FROM W BERTEAU AV (4140 N) TO W 1.00 ","5,937.00",NA,"45","Street Bump Outs Menu",2012,5937
"1839","ON W CUYLER AVE FROM N MILWAUKEE AV (4852 W) TO N 1.00 ","29,896.00",NA,"45","Street Resurfacing Menu",2012,29896
"1840","ON W WARWICK AVE FROM N LECLAIRE AV (5100 W) TO N 1.00 ","3,700.00",NA,"45","Street Speed Hump Menu",2012,3700
"1841","ON W CATALPA AVE FROM N LINDER AV (5510 W) TO N 1.00 ","3,700.00",NA,"45","Street Speed Hump Menu",2012,3700
"1842","ON W AINSLIE ST FROM N LARAMIE AVE (5199 W) TO N 3.00 ","192,000.00",NA,"45","Street Light Residential",2012,192000
"1843","ON W BYRON ST FROM N LARAMIE AVE (5200 W) TO N 2.00 ","128,000.00",NA,"45","Street Light Residential",2012,128000
"1844","W LELAND AVE & N WINTHROP AVE & N KENMORE AVE & 0.00 ","197,000.00",NA,"46","Concrete Alley Menu",2012,197000
"1845","ON N KENMORE AVE FROM W IRVING PARK RD (4000 N) TO 0.00 ","12,119.00",NA,"46","Curb & Gutter Menu",2012,12119
"1846","ON W JUNIOR TR FROM N CLARENDON AV (800 W) TO N 0.00 ","5,708.00",NA,"46","Curb & Gutter Menu",2012,5708
"1847","ON W GORDON TER FROM N CLARENDON AVE (800 W) TO 0.00 ","1,323.00",NA,"46","Curb & Gutter Menu",2012,1323
"1848","ON W AGATITE AVE FROM N HAZEL ST (900 W) TO N 0.00 ","67,169.00",NA,"46","Curb & Gutter Menu",2012,67169
"1849","W WILSON AVE & N MALDEN ST 1.00 ","950.00",NA,"46","In-Road ""State Law Stop",2012,950
"1850","W WILSON AVE & N DOVER ST 1.00 ","950.00",NA,"46","In-Road ""State Law Stop",2012,950
"1851","4457 N Malden - Sunnyside Mall ","525.00",NA,"46","Miscellaneous Other",2012,525
"1852","4400 N Broadway Picketts for planter boxes 1.00 ","9,619.00",NA,"46","Miscellaneous Other",2012,9619
"1853","4500 N Malden ","7,404.00",NA,"46","Street Resurfacing Menu",2012,7404
"1854","N BROADWAY & W MONTROSE AVE ","5,750.00",NA,"46","Left-Turn Arrow Menu",2012,5750
"1855","N BROADWAY & W SHERIDAN RD ","9,250.00",NA,"46","Left-Turn Arrow Menu",2012,9250
"1856","N CLARENDON AVE & W LAWRENCE AVE ","12,000.00",NA,"46","Pedestrian Countdown",2012,12000
"1857","ON IRVING PARK FROM N SHERIDAN RD (1000 W) TO CITY ","814,000.00",NA,"46","Street Light Arterial",2012,814000
"1858","ON SHERIDAN FROM W MONTROSE AV (4400 N) TO W ","5,100.00",NA,"46","Street Light Pole Painting",2012,5100
"1859","ON WILSON FROM N DOVER ST (1427 W) TO N MALDEN ST ","2,100.00",NA,"46","Street Light Pole Painting",2012,2100
"1860","ON SUNNYSIDE FROM N SHERIDAN RD (1000 W) TO N ","900.00",NA,"46","Street Light Pole Painting",2012,900
"1861","ON DOVER FROM W MONTROSE AV (4400 N) TO W WILSON ","128,000.00",NA,"46","Street Light Residential",2012,128000
"1862","W IRVING PARK RD & N SHERIDAN RD ","1,600.00",NA,"46","Street Light Upgrade",2012,1600
"1863","ON WILSON FROM N DOVER ST (1427 W) TO N MALDEN ST ","2,800.00",NA,"46","Street Light Upgrade",2012,2800
"1864","W IRVING PARK RD & N LAKE SHORE DR ","1,600.00",NA,"46","Street Light Upgrade",2012,1600
"1865","ON SHERIDAN FROM W MONTROSE AV (4400 N) TO W ","8,400.00",NA,"46","Street Light Upgrade",2012,8400
"1866","W IRVING PARK RD & N PINE GROVE AVE ","1,600.00",NA,"46","Street Light Upgrade",2012,1600
"1867","ON SUNNYSIDE FROM N SHERIDAN RD (1000 W) TO N ","1,200.00",NA,"46","Street Light Upgrade",2012,1200
"1868","W IRVING PARK RD & N SHERIDAN RD ","2,250.00",NA,"46","Traffic Equipment",2012,2250
"1869","W IRVING PARK RD & N LAKE SHORE DR ","2,800.00",NA,"46","Traffic Equipment",2012,2800
"1870","W IRVING PARK RD & N PINE GROVE AVE ","2,250.00",NA,"46","Traffic Equipment",2012,2250
"1871","W MONTROSE AVE & N SHERIDAN RD ","2,200.00",NA,"46","Traffic Equipment",2012,2200
"1872","30 Trees to be planted in the Ward ","13,353.00",NA,"46","Miscellaneous Other",2012,13353
"1873","ON N HERMITAGE AVE FROM 3943 N TO W IRVING PARK RD 1.00 ","11,543.00",NA,"47","Alley Apron Menu",2012,11543
"1874","W IRVING PARK RD & W BYRON ST & N OAKLEY AVE & N 0.00 ","1,400.00",NA,"47","Alley Speed Hump Menu",2012,1400
"1875","N GREENVIEW AVE & N ASHLAND AVE & W MONTROSE 0.00 ","227,000.00",NA,"47","Concrete Alley Menu",2012,227000
"1876","ON W BYRON ST FROM N LEAVITT ST (2200 W) TO N BELL 0.00 ","9,814.00",NA,"47","Curb & Gutter Menu",2012,9814
"1877","ON W CUYLER AVE FROM N RAVENSWOOD AV (1800 W) TO 0.00 ","3,417.00",NA,"47","Curb & Gutter Menu",2012,3417
"1878","W ADDISON ST & N HOYNE AVE 1.00 ","950.00",NA,"47","In-Road ""State Law Stop",2012,950
"1879","N DAMEN AVE & W EASTWOOD AVE 1.00 ","550.00",NA,"47","In-Road ""State Law Stop",2012,550
"1880","N LINCOLN AVE & W HUTCHINSON ST 0.00 ","410.00",NA,"47","In-Road ""State Law Stop",2012,410
"1881","N BELL AVE & W MONTROSE AVE 0.00 ","800.00",NA,"47","In-Road ""State Law Stop",2012,800
"1882","N HAMILTON AVE & W MONTROSE AVE 0.00 ","800.00",NA,"47","In-Road ""State Law Stop",2012,800
"1883","N CAMPBELL AVE & W LAWRENCE AVE 0.00 ","800.00",NA,"47","In-Road ""State Law Stop",2012,800
"1884","N WINCHESTER AVE & W MONTROSE AVE 1.00 ","950.00",NA,"47","In-Road ""State Law Stop",2012,950
"1885","N MAPLEWOOD AVE & W MONTROSE AVE 0.00 ","800.00",NA,"47","In-Road ""State Law Stop",2012,800
"1886","N DAMEN AVE & W WINONA ST 0.00 ","800.00",NA,"47","In-Road ""State Law Stop",2012,800
"1887","N CLAREMONT AVE & W MONTROSE AVE 0.00 ","800.00",NA,"47","In-Road ""State Law Stop",2012,800
"1888","W WILSON AVE & N GREENVIEW AVE 1.00 ","549.00",NA,"47","In-Road ""State Law Stop",2012,549
"1889","N LINCOLN AVE & W BERENICE AVE 0.00 ","410.00",NA,"47","In-Road ""State Law Stop",2012,410
"1890","N CAMPBELL AVE & W MONTROSE AVE 0.00 ","800.00",NA,"47","In-Road ""State Law Stop",2012,800
"1891","N GREENVIEW AVE & W WILSON AVE 0.00 ","410.00",NA,"47","In-Road ""State Law Stop",2012,410
"1892","W LAWRENCE AVE & N WASHTENAW AVE 1.00 ","950.00",NA,"47","In-Road ""State Law Stop",2012,950
"1893","N OAKLEY AVE & W ADDISON ST 0.00 ","800.00",NA,"47","In-Road ""State Law Stop",2012,800
"1894","N LINCOLN AVE & W HUTCHINSON ST 1.00 ","550.00",NA,"47","In-Road ""State Law Stop",2012,550
"1895","W LAWRENCE AVE & N WASHTENAW AVE 0.00 ","800.00",NA,"47","In-Road ""State Law Stop",2012,800
"1896","N SEELEY AVE & W MONTROSE AVE 0.00 ","800.00",NA,"47","In-Road ""State Law Stop",2012,800
"1897","Berteau / Clark to Lincoln Berteau Greenway ","210,000.00",NA,"47","Miscellaneous Other",2012,210000
"1898","Various arterial Streets (in file) - Tree planting tree planting ","23,765.00",NA,"47","Miscellaneous Other",2012,23765
"1899","4700 N Western Ave ","820.00",NA,"47","Miscellaneous Other",2012,820
"1900","Installation of four bike stations Installation of four bike stations ","265,000.00",NA,"47","Miscellaneous Other",2012,265000
"1901","N LINCOLN AVE & W BERENICE AVE 0.00 ","900.00",NA,"47","Pavement Markings",2012,900
"1902","ON N HERMITAGE AVE FROM W IRVING PARK RD (4000 N) 0.00 ","3,583.00",NA,"47","Sidewalk Menu",2012,3583
"1903","ON N RAVENSWOOD AVE FROM W SUNNYSIDE AV (4500 N) 0.00 ","3,744.00",NA,"47","Sidewalk Menu",2012,3744
"1904","3801 N Damen 0.00 ","3,033.00",NA,"47","Sidewalk Menu",2012,3033
"1905","ON W WAVELAND AVE FROM N WOLCOTT AV (1900 W) TO 0.00 ","1,972.00",NA,"47","Sidewalk Menu",2012,1972
"1906","4501 N Ravenswood 0.00 ","1,207.00",NA,"47","Sidewalk Menu",2012,1207
"1907","ON N DAMEN AVE FROM W GRACE ST (3800 N) TO W BYRON 0.00 ","51,064.00",NA,"47","Sidewalk Menu",2012,51064
"1908","ON N WESTERN AVE FROM W LELAND AV (4700 N) TO W 0.00 ","67,027.00",NA,"47","Sidewalk Menu",2012,67027
"1909","ON W BYRON ST FROM N HOYNE AV (2100 W) TO N SEELEY 1.00 ","33,357.00",NA,"47","Street Resurfacing Menu",2012,33357
"1910","ON W WILSON AVE FROM N WESTERN AV (2400 W) TO N 1.00 ","16,953.00",NA,"47","Street Resurfacing Menu",2012,16953
"1911","ON W EASTWOOD AVE FROM N DAMEN AV (2000 W) TO N 3.00 ","146,408.00",NA,"47","Street Resurfacing Menu",2012,146408
"1912","ON W BERTEAU AVE FROM N BELL AV (2232 W) TO N 2.00 ","55,157.00",NA,"47","Street Resurfacing Menu",2012,55157
"1913","ON W WILSON AVE FROM N HAMILTON AV (2120 W) TO N 1.00 ","37,953.00",NA,"47","Street Resurfacing Menu",2012,37953
"1914","ON W WILSON AVE FROM N CAMPBELL AV (2500 W) TO N 1.00 ","20,520.00",NA,"47","Street Resurfacing Menu",2012,20520
"1915","ON N WOLCOTT AVE FROM W ADDISON ST (3600 N) TO W 1.00 ","20,441.00",NA,"47","Street Resurfacing Menu",2012,20441
"1916","ON W WILSON AVE FROM N VIRGINIA AV (2710 W) TO N 1.00 ","37,843.00",NA,"47","Street Resurfacing Menu",2012,37843
"1917","ON N WOLCOTT AVE FROM W WINNEMAC AV (5032 N) TO W 1.00 ","1,850.00",NA,"47","Street Speed Hump Menu",2012,1850
"1918","N DAMEN AVE & W BELLE PLAINE AVE ","500.00",NA,"47","Floodlight Menu",2012,500
"1919","Merryman Playlot ","15,000.00",NA,"47","Chicago Park District",2012,15000
"1920","Filbert Playlot Park ","15,000.00",NA,"47","Chicago Park District",2012,15000
"1921","Chase Park Improvements - 4701 N. Ashland ","20,000.00",NA,"47","Miscellaneous Other",2012,20000
"1922","ON W HOOD AVE FROM N GLENWOOD AV (1400 W) TO N 0.00 ","10,984.00",NA,"48","Curb & Gutter Menu",2012,10984
"1923","ON W THORNDALE AVE FROM N BROADWAY (1200 W) TO N 1.00 ","82,788.00",NA,"48","Street Bump Outs Menu",2012,82788
"1924","ON N SHERIDAN RD FROM W CATALPA AV (5500 N) TO W 2.00 ","53,481.00",NA,"48","Street Resurfacing Menu",2012,53481
"1925","ON N LAKEWOOD AVE FROM W BALMORAL AV (5400 N) TO 2.00 ","79,679.00",NA,"48","Street Resurfacing Menu",2012,79679
"1926","ON W AINSLIE ST FROM N MARINE DR (815 W) TO N 1.00 ","65,456.00",NA,"48","Street Resurfacing Menu",2012,65456
"1927","ON N WAYNE AVE FROM W FOSTER AV (5200 N) TO W 2.00 ","78,400.00",NA,"48","Street Resurfacing Menu",2012,78400
"1928","W THORNDALE AVE & N SHERIDAN RD ","500.00",NA,"48","Floodlight Menu",2012,500
"1929","5816 N SHERIDAN RD ","1,000.00",NA,"48","Floodlight Menu",2012,1000
"1930","5808 N KENMORE AVE ","1,000.00",NA,"48","Floodlight Menu",2012,1000
"1931","ON WINTHROP FROM W ARDMORE AV (5800 N) TO W ","1,500.00",NA,"48","Floodlight Menu",2012,1500
"1932","N CLARK ST & W BALMORAL AVE ","125,000.00",NA,"48","Pedestrian Countdown",2012,125000
"1933","ON KENMORE FROM W FOSTER AV (5200 N) TO W ","144,000.00",NA,"48","Street Light Residential",2012,144000
"1934","ON KENMORE FROM W BRYN MAWR AV (5600 N) TO W ","144,000.00",NA,"48","Street Light Residential",2012,144000
