"","program","description","costA","ward","year","cost","costB"
"1654","Curb & Gutter Menu ","TALMAN AVE (2630 W)","$9,012.78","40",2017,9012.78,NA
"1655","Curb & Gutter Menu ","TALMAN AVE (2630 W)","$2,077.62","40",2017,2077.62,NA
"1656","Curb & Gutter Menu ","4801 N WASHTENAW AVE:4815 N WASHTENAW AVE","$5,528.06","40",2017,5528.06,NA
"1657","In-Road State Law Stop For Pedestrians Signs","W LAWRENCE AVE & N TALMAN AVE","$350.00","40",2017,350,NA
"1658","In-Road State Law Stop For Pedestrians Signs","W LAWRENCE AVE & N CAMPBELL AVE","$600.00","40",2017,600,NA
"1659","In-Road State Law Stop For Pedestrians Signs","W LAWRENCE AVE & N WASHTENAW AVE","$600.00","40",2017,600,NA
"1660","50/50 Neighborhood Arts Program","$10,000.00","$10,000.00","40",2017,10000,NA
"1661","Sidewalk Menu ","2653 W BRYN MAWR AVE","$17,964.99","40",2017,17964.99,NA
"1662","Sidewalk Menu ","2752 W AINSLIE ST","$3,031.57","40",2017,3031.57,NA
"1663","Sidewalk Menu ","2752 W AINSLIE ST","$2,132.01","40",2017,2132.01,NA
"1664","Street Light Residential Staggered Piggy Back","(2400 W)","$100,000.00","40",2017,100000,NA
"1665","Street Light Upgrade Menu ","6014 N WASHTENAW AVE:6038 N WASHTENAW AVE","$1,000.00","40",2017,1000,NA
"1666","Street Resurfacing Menu (1-5) ","AVE (5400 N)","$54,248.36","40",2017,54248.36,NA
"1667","Street Resurfacing Menu (1-5) ","CALIFORNIA AVE (2800 W)","$102,226.83","40",2017,102226.83,NA
"1668","Street Resurfacing Menu (1-5) ","MAWR AVE (5600 N)","$56,190.78","40",2017,56190.78,NA
"1669","Street Resurfacing Menu (1-5) ","AVE (2800 W)","$48,109.26","40",2017,48109.26,NA
"1670","Street Resurfacing Menu ","BOSWORTH AVE (1530 W)","$52,195.35","40",2017,52195.35,NA
"1671","Street Resurfacing Menu ","AVE (5200 N)","$42,907.50","40",2017,42907.5,NA
"1672","Street Resurfacing Menu ","WASHTENAW AVE (2700 W)","$35,272.48","40",2017,35272.48,NA
"1673","Street Resurfacing Menu ","AVE (6000 N)","$43,516.64","40",2017,43516.64,NA
"1674","Street Resurfacing Menu ","AVE (6200 N)","$56,144.02","40",2017,56144.02,NA
"1675","Street Resurfacing Menu ","(1700 W)","$43,548.83","40",2017,43548.83,NA
"1676","Street Resurfacing Menu ","AVE (5400 N)","$77,195.14","40",2017,77195.14,NA
"1677","Street Resurfacing Menu ","ST (2600 W)","$149,624.65","40",2017,149624.65,NA
"1678","Street Resurfacing Menu ","(6141 N)","$41,186.41","40",2017,41186.41,NA
"1679","Street Resurfacing Menu ","MAWR AVE (5600 N)","$3,265.86","40",2017,3265.86,NA
"1680","Street Resurfacing Menu (2018)","CALIFORNIA AVE (2800 W)","$686.74","40",2017,686.74,NA
"1681","Street Traffic Circle Menu (2018)","N FRANCISCO AVE & W GREGORY ST","$1,163.26","40",2017,1163.26,NA
"1682","Alley Speed Hump Menu (2018)","7250 W TOUHY AVE","$700.00","41",2017,700,NA
"1683","Community Gardens","N CALDWELL AVE & W DEVON AVE","$12,000.00","41",2017,12000,NA
"1684","Curb & Gutter Menu ","7220 W CLARENCE AVE","$4,295.90","41",2017,4295.9,NA
"1685","Curb & Gutter Menu ","7256 W CLARENCE AVE","$3,581.47","41",2017,3581.47,NA
"1686","Curb & Gutter Menu ","7714 W CHASE AVE","$10,183.30","41",2017,10183.3,NA
"1687","Curb & Gutter Menu ","6736 N ODELL AVE","$3,179.37","41",2017,3179.37,NA
"1688","Curb & Gutter Menu (2018)","6946 W ARGYLE ST","$9,597.99","41",2017,9597.99,NA
"1689","Curb & Gutter Menu (2018)","6228 N HARLEM AVE","$2,760.87","41",2017,2760.87,NA
"1690","Diagonal Parking Menu ","N LEOTI AVE & N MCALPIN AVE","$20,801.26","41",2017,20801.26,NA
"1691","Diagonal Parking Menu ","N CENTRAL AVE & N IONIA AVE","$37,505.58","41",2017,37505.58,NA
"1692","Grandparent's Park Fence","5445 N CHESTER AVE","$30,000.00","41",2017,30000,NA
"1693","High Definition Camera Menu ","5430 N OLCOTT AVE","$27,011.00","41",2017,27011,NA
"1694","Miscellaneous CDOT Projects ","5320 W DEVON AVE","$12,000.00","41",2017,12000,NA
"1695","50/50 Neighborhood Arts Program","$5,000.00","$5,000.00","41",2017,5000,NA
"1696","Sidewalk Menu (2016)","6757 N OKETO AVE","$9,672.08","41",2017,9672.08,NA
"1697","Sidewalk Menu (2016)","5951 N NINA AVE","$3,823.33","41",2017,3823.33,NA
"1698","Sidewalk Menu ","7357 N OKETO AVE","$10,262.86","41",2017,10262.86,NA
"1699","Sidewalk Menu ","HWY (6700 N)","$66,187.79","41",2017,66187.79,NA
"1700","Sidewalk Menu ","(7600 W)","$2,920.75","41",2017,2920.75,NA
"1701","Sidewalk Menu ","HWY (6700 N)","$13,140.71","41",2017,13140.71,NA
"1702","Sidewalk Menu ","7309 N ODELL AVE","$5,328.84","41",2017,5328.84,NA
"1703","Street Light Pole Painting Menu ","(7800 W)","$20,950.00","41",2017,20950,NA
"1704","Street Light Pole Painting Menu ","(7130 N)","$13,600.00","41",2017,13600,NA
"1705","Street Light Pole Painting Menu ","PL (5200 N)","$13,800.00","41",2017,13800,NA
"1706","Street Light Pole Painting Menu ","(6924 W)","$3,300.00","41",2017,3300,NA
"1707","Street Resurfacing Menu (1-5) ","(7400 W)","$55,979.55","41",2017,55979.55,NA
"1708","Street Resurfacing Menu (1-5) ","(7500 N)","$47,147.17","41",2017,47147.17,NA
"1709","Street Resurfacing Menu (1-5) ","ST (7600 N)","$57,093.45","41",2017,57093.45,NA
"1710","Street Resurfacing Menu ","W)","$42,590.32","41",2017,42590.32,NA
"1711","Street Resurfacing Menu ","(5800 N)","$71,133.88","41",2017,71133.88,NA
"1712","Street Resurfacing Menu ","(5600 N)","$31,751.29","41",2017,31751.29,NA
"1713","Street Resurfacing Menu ","(5500 N)","$63,145.64","41",2017,63145.64,NA
"1714","Street Resurfacing Menu ","HURLBUT ST (5700 N)","$38,434.23","41",2017,38434.23,NA
"1715","Street Resurfacing Menu ","AVE (6640 W)","$23,659.54","41",2017,23659.54,NA
"1716","Street Resurfacing Menu ","(7300 W)","$52,303.18","41",2017,52303.18,NA
"1717","Street Resurfacing Menu ","(7420 W)","$23,845.73","41",2017,23845.73,NA
"1718","Street Resurfacing Menu ","(6200 N)","$82,064.89","41",2017,82064.89,NA
"1719","Street Resurfacing Menu ","(5430 W)","$124,942.03","41",2017,124942.03,NA
"1720","Street Resurfacing Menu ","AVE (6160 N)","$48,091.70","41",2017,48091.7,NA
"1721","Street Resurfacing Menu ","(6833 N)","$70,083.09","41",2017,70083.09,NA
"1722","Street Resurfacing Menu ","AVE (6700 N)","$41,189.41","41",2017,41189.41,NA
"1723","Street Resurfacing Menu ","(7330 W)","$55,680.54","41",2017,55680.54,NA
"1724","Street Resurfacing Menu ","(7030 N)","$10,504.93","41",2017,10504.93,NA
"1725","Street Resurfacing Menu ","NOTTINGHAM AVE (7030 W)","$20,095.51","41",2017,20095.51,NA
"1726","Street Resurfacing Menu (2018)","(7300 N)","$9,410.81","41",2017,9410.81,NA
"1727","Street Speed Hump Menu ","(6300 N):6340 N OAK PARK AVE","$3,700.00","41",2017,3700,NA
"1728","Street Speed Hump Menu ","N) TO W BERWYN AVE (5300 N)","$3,700.00","41",2017,3700,NA
"1729","Street Speed Hump Menu (2018)","CHESTER AVE (8500 W)","$1,850.00","41",2017,1850,NA
"1730","Alley Resurfacing Menu ","728 W JACKSON BLVD","$7,565.33","42",2017,7565.33,NA
"1731","Alley Resurfacing Menu ","300 N MAC CHESNEY CT","$25,345.14","42",2017,25345.14,NA
"1732","Curb & Gutter Menu ","ON N LAKE SHORE DR FROM E ERIE ST (670 N) TO E HURON ST (700 N)","$19,530.72","42",2017,19530.72,NA
"1733","Curb & Gutter Menu ","(730 N)","$13,907.79","42",2017,13907.79,NA
"1734","Curb & Gutter Menu ","ON N ORLEANS ST FROM W ONTARIO ST (630 N) TO W ERIE ST (660 N)","$15,210.75","42",2017,15210.75,NA
"1735","In-Road State Law Stop For Pedestrians Signs","300 N STATE ST","$350.00","42",2017,350,NA
"1736","In-Road State Law Stop For Pedestrians Signs","N LA SALLE DR & W CARROLL AVE","$350.00","42",2017,350,NA
"1737","Miscellaneous CDOT Projects (2016)","W KINZIE ST & N ORLEANS ST","$13,163.86","42",2017,13163.86,NA
"1738","Miscellaneous CDOT Projects ","630 N KINGSBURY ST","$150,000.00","42",2017,150000,NA
"1739","Miscellaneous CDOT Projects ","(640 W)","$6,000.00","42",2017,6000,NA
"1740","Miscellaneous CDOT Projects ","E GRAND AVE & N MICHIGAN LOWER AVE","$4,095.16","42",2017,4095.16,NA
"1741","Miscellaneous CDOT Projects ","E OAK ST & N MICHIGAN AVE","$19,702.21","42",2017,19702.21,NA
"1742","50/50 Neighborhood Arts Program","$10,000.00","$10,000.00","42",2017,10000,NA
"1743","Pavement Markings Menu ","W)","$19,000.00","42",2017,19000,NA
"1744","Pedestrian Countdown Signal Menu ","N MICHIGAN AVE & E OHIO ST","$21,035.00","42",2017,21035,NA
"1745","Pedestrian Countdown Signal Menu ","N MICHIGAN AVE & E LAKE ST","$31,230.00","42",2017,31230,NA
"1746","Pedestrian Countdown Signal","N MICHIGAN AVE & E SUPERIOR ST","$19,882.00","42",2017,19882,NA
"1747","Pedestrian Countdown Signal","N MICHIGAN AVE & E ERIE ST","$9,419.00","42",2017,9419,NA
"1748","Pedestrian Countdown Signal Menu ","N STATE ST & E WACKER DR","$26,710.00","42",2017,26710,NA
"1749","POD Camera - 445 & 401 E. Ohio","445 E OHIO ST:405 E OHIO ST","$54,022.00","42",2017,54022,NA
"1750","Sidewalk Menu ","412 N CLARK ST","$63,000.00","42",2017,63000,NA
"1751","Sidewalk Menu ","1040 N LAKE SHORE DR","$1,599.17","42",2017,1599.17,NA
"1752","Street Bump Outs Menu ","N)","$19,049.90","42",2017,19049.9,NA
"1753","Street Light Arterial Menu ","(430 N)","$59,655.00","42",2017,59655,NA
"1754","Street Light Piggy Back Only Menu ","W)","$17,570.00","42",2017,17570,NA
"1755","Street Light Pole Painting Menu ","N):ON W PEARSON ST FROM N RUSH ST (100 E) TO N STATE ST (0 E)","$5,500.00","42",2017,5500,NA
"1756","Street Light Pole Painting Menu ","1031 N STATE ST","$3,600.00","42",2017,3600,NA
"1757","Street Light Pole Painting Menu ","W GRAND AVE (530 N) TO W OHIO ST (600 N)","$5,550.00","42",2017,5550,NA
"1758","Street Light Pole Painting Menu ","871 N WABASH AVE","$6,600.00","42",2017,6600,NA
"1759","Street Light Pole Painting Menu ","ON N CLINTON ST FROM W KINZIE ST (400 N) TO W LAKE ST (200 N)","$4,200.00","42",2017,4200,NA
"1760","Street Light Pole Painting Menu ","E OHIO ST & N WABASH AVE","$2,450.00","42",2017,2450,NA
"1761","Street Light Pole Painting Menu ","ON N LA SALLE ST FROM W HURON ST (700 N) TO W KINZIE ST (400 N)","$8,100.00","42",2017,8100,NA
"1762","Street Light Pole Painting Menu ","(200 N)","$3,000.00","42",2017,3000,NA
"1763","Street Light Pole Painting Menu ","(800 W)","$2,700.00","42",2017,2700,NA
"1764","Street Light Pole Painting Menu ","ON E CHICAGO AVE FROM N RUSH ST (100 E) TO N WABASH AVE (40 E)","$1,500.00","42",2017,1500,NA
"1765","Street Light Pole Painting Menu ","(220 N)","$1,200.00","42",2017,1200,NA
"1766","Street Light Pole Painting Menu ","(150 E)","$1,800.00","42",2017,1800,NA
"1767","Street Light Pole Painting Menu ","W)","$2,600.00","42",2017,2600,NA
"1768","Street Light Upgrade Menu ","(150 E)","$3,000.00","42",2017,3000,NA
"1769","Street Light Upgrade Menu ","(220 N)","$1,000.00","42",2017,1000,NA
"1770","Street Resurfacing Menu (1-5) ","(540 N)","$69,959.96","42",2017,69959.96,NA
"1771","Street Resurfacing Menu ","ON E ONTARIO ST FROM N STATE ST (0 E) TO N WABASH AVE (40 E)","$42,382.39","42",2017,42382.39,NA
"1772","Street Resurfacing Menu ","ON E OHIO ST FROM N ST CLAIR ST (200 E) TO N FAIRBANKS CT (300 E)","$68,802.46","42",2017,68802.46,NA
"1773","Street Resurfacing Menu ","(300 S)","$31,063.89","42",2017,31063.89,NA
"1774","Street Resurfacing Menu ","ON N RUSH ST FROM E SUPERIOR ST (730 N) TO E ONTARIO ST (630 N)","$92,032.17","42",2017,92032.17,NA
"1775","Street Resurfacing Menu ","N)","$44,361.14","42",2017,44361.14,NA
"1776","Street Resurfacing Menu ","ON E BELLEVUE PL FROM N RUSH ST (12 E) TO N LAKE SHORE DR (150 E)","$100,925.45","42",2017,100925.45,NA
"1777","Street Resurfacing Menu ","(700 N)","$88,408.58","42",2017,88408.58,NA
"1778","Street Resurfacing Menu ","(100 N)","$23,686.31","42",2017,23686.31,NA
"1779","Street Resurfacing Menu ","ON E LAKE ST FROM N STATE ST (0 E) TO N WABASH AVE (50 E)","$51,079.06","42",2017,51079.06,NA
"1780","Street Resurfacing Menu ","W)","$7,104.90","42",2017,7104.9,NA
"1781","Traffic Signal- Two Way Conversion","ON N MCCLURG CT FROM E OHIO ST (600 N) TO E ONTARIO ST (630 N)","$15,000.00","42",2017,15000,NA
"1782","Alley Apron Menu ","2340 N CAMBRIDGE AVE","$6,323.36","43",2017,6323.36,NA
"1783","Alley Apron Menu ","2245 N SEMINARY AVE","$8,224.37","43",2017,8224.37,NA
"1784","Alley Apron Menu ","2143 N CLIFTON AVE","$6,860.18","43",2017,6860.18,NA
"1785","Alley Apron Menu ","1115 W BELDEN AVE","$7,736.80","43",2017,7736.8,NA
"1786","Alley Apron Menu ","2100 N DAYTON ST","$7,785.02","43",2017,7785.02,NA
"1787","Alley Apron Menu ","910 W DICKENS AVE","$10,425.34","43",2017,10425.34,NA
"1788","Alley Apron Menu ","1807 N SHEFFIELD AVE","$8,324.17","43",2017,8324.17,NA
"1789","Alley Resurfacing Menu ","PKWY","$28,285.29","43",2017,28285.29,NA
"1790","Bus Pad ","810 W FULLERTON AVE","$17,064.10","43",2017,17064.1,NA
"1791","Concrete Alley Menu (2018)","SHEFFIELD AVE & W DICKENS AVE","$10,403.69","43",2017,10403.69,NA
"1792","Curb & Gutter Menu (2016)","W FULLERTON AVE & N LAKEVIEW AVE","$30,283.50","43",2017,30283.5,NA
"1793","Curb & Gutter Menu ","1009 W ARMITAGE AVE","$1,500.87","43",2017,1500.87,NA
"1794","Ward 43 Honorary Sign; Martha Lavey","(2000 N)","$634.00","43",2017,634,NA
"1795","In-Road State Law Stop For Pedestrians Signs","N RACINE AVE & W LILL AVE","$350.00","43",2017,350,NA
"1796","In-Road State Law Stop For Pedestrians Signs","2232 N CLARK ST","$350.00","43",2017,350,NA
"1797","In-Road State Law Stop For Pedestrians Signs","W ARMITAGE AVE & N MOHAWK ST","$350.00","43",2017,350,NA
"1798","In-Road State Law Stop For Pedestrians Signs","W WEBSTER AVE & N SEDGWICK ST","$350.00","43",2017,350,NA
"1799","In-Road State Law Stop For Pedestrians Signs","W ARMITAGE AVE & N CLEVELAND AVE","$600.00","43",2017,600,NA
"1800","In-Road State Law Stop For Pedestrians Signs","2428 N CANNON DR","$350.00","43",2017,350,NA
"1801","In-Road State Law Stop For Pedestrians Signs","W DIVERSEY PKWY & N WILTON AVE","$350.00","43",2017,350,NA
"1802","In-Road State Law Stop For Pedestrians Signs","N CLARK ST & W ROSLYN PL","$350.00","43",2017,350,NA
"1803","In-Road State Law Stop For Pedestrians Signs","N CLARK ST & W ST JAMES PL","$350.00","43",2017,350,NA
"1804","In-Road State Law Stop For Pedestrians Signs","W FULLERTON AVE & N SEMINARY AVE","$350.00","43",2017,350,NA
"1805","Signs Menu (2018)","N STOCKTON DR & W ROSLYN PL","$350.00","43",2017,350,NA
"1806","50/50 Neighborhood Arts Project","$10,000.00","$10,000.00","43",2017,10000,NA
"1807","Sidewalk Menu ","1550 N LAKE SHORE DR","$55,079.49","43",2017,55079.49,NA
"1808","Sidewalk Menu ","1807 N SHEFFIELD AVE","$2,261.05","43",2017,2261.05,NA
"1809","Street Light Arterial Menu ","WEBSTER AVE (2200 N)","$240,000.00","43",2017,240000,NA
"1810","Street Light Arterial Menu ","AVE (2200 N)","$35,000.00","43",2017,35000,NA
"1811","Street Light Residential Staggered Piggy Back","AVE (2000 N)","$300,000.00","43",2017,300000,NA
"1812","Street Light Residential Staggered Piggy Back","(2000 N)","$340,000.00","43",2017,340000,NA
"1813","Street Light Upgrade Menu ","N FERN CT & W EUGENIE ST","$500.00","43",2017,500,NA
"1814","Street Resurfacing Menu ","ER (1620 N)","$77,208.76","43",2017,77208.76,NA
"1815","Partnership","2021 N BURLING ST","$30,000.00","43",2017,30000,NA
"1816","Traffic Signal Upgrades ","W FULLERTON PKWY & N CLARK ST:W DIVERSEY PKWY & N CLARK ST","$32,000.00","43",2017,32000,NA
"1817","Tree Planting 2017 Menu 100 Trees","$50,000.00","$50,000.00","43",2017,50000,NA
"1818","Alley Apron Menu ","ON N PINE GROVE AVE FROM 2817 N TO W DIVERSEY PKWY (2800 N)","$10,454.03","44",2017,10454.03,NA
"1819","Alley Apron Menu ","1028 W WOLFRAM ST","$10,119.55","44",2017,10119.55,NA
"1820","Alley Apron Menu ","3617 N MAGNOLIA AVE","$7,429.14","44",2017,7429.14,NA
"1821","Alley Apron Menu ","1346 W HENDERSON ST","$10,701.60","44",2017,10701.6,NA
"1822","Alley Apron Menu ","1243 W HENDERSON ST","$9,034.84","44",2017,9034.84,NA
"1823","Alley Apron Menu ","1415 W SCHOOL ST","$9,386.53","44",2017,9386.53,NA
"1824","Alley Apron Menu ","1145 W WELLINGTON AVE","$10,796.92","44",2017,10796.92,NA
"1825","Alley Apron Menu ","1338 W CORNELIA AVE","$10,112.21","44",2017,10112.21,NA
"1826","Alley Apron Menu ","3656 N BOSWORTH AVE","$8,013.21","44",2017,8013.21,NA
"1827","Alley Apron Menu ","1315 W MELROSE ST","$10,025.09","44",2017,10025.09,NA
"1828","Alley Apron Menu ","3440 N RACINE AVE","$6,920.26","44",2017,6920.26,NA
"1829","Alley Apron Menu ","3449 N RACINE AVE","$6,736.34","44",2017,6736.34,NA
"1830","Alley Apron Menu ","917 W ROSCOE ST","$8,581.50","44",2017,8581.5,NA
"1831","Alley Apron Menu ","1544 W ROSCOE ST","$8,581.50","44",2017,8581.5,NA
"1832","Alley Apron Menu ","1545 W ROSCOE ST","$8,344.31","44",2017,8344.31,NA
"1833","Alley Apron Menu ","1014 W WOLFRAM ST","$7,722.33","44",2017,7722.33,NA
"1834","Alley Apron Menu ","816 W WOLFRAM ST","$8,258.88","44",2017,8258.88,NA
"1835","Alley Apron Menu ","1015 W OAKDALE AVE","$8,696.35","44",2017,8696.35,NA
"1836","Alley Apron Menu ","1014 W OAKDALE AVE","$10,095.68","44",2017,10095.68,NA
"1837","Alley Apron Menu ","815 W OAKDALE AVE","$8,226.14","44",2017,8226.14,NA
"1838","Alley Apron Menu ","3540 N LAKEWOOD AVE","$9,707.53","44",2017,9707.53,NA
"1839","Alley Apron Menu ","3545 N RACINE AVE","$8,129.55","44",2017,8129.55,NA
"1840","Alley Apron Menu ","3616 N LAKEWOOD AVE","$10,251.73","44",2017,10251.73,NA
"1841","Alley Apron Menu ","1347 W GRACE ST","$10,958.41","44",2017,10958.41,NA
"1842","Alley Apron Menu ","814 W ALDINE AVE","$10,108.20","44",2017,10108.2,NA
"1843","Alley Apron Menu ","1314 W MELROSE ST","$10,482.00","44",2017,10482,NA
"1844","Alley Apron Menu ","1342 W NEWPORT AVE","$11,256.68","44",2017,11256.68,NA
"1845","Alley Apron Menu ","1239 W WAVELAND AVE","$13,542.68","44",2017,13542.68,NA
"1846","Alley Resurfacing Menu ","AVE","$27,215.44","44",2017,27215.44,NA
"1847","Alley Resurfacing Menu ","W ADDISON ST & N FREMONT ST&W CORNELIA AVE & N RETA AVE","$27,866.92","44",2017,27866.92,NA
"1848","Alley Resurfacing Menu ","ST:3322 N RACINE AVE","$18,096.29","44",2017,18096.29,NA
"1849","Alley Resurfacing Menu ","N RETA AVE","$31,316.51","44",2017,31316.51,NA
"1850","Alley Resurfacing Menu ","GRACE ST:3728 N GREENVIEW AVE","$35,264.75","44",2017,35264.75,NA
"1851","Alley Resurfacing Menu ","450 W BRIAR PL","$28,629.12","44",2017,28629.12,NA
"1852","Alley Resurfacing Menu ","ST:3322 N RACINE AVE","$1,673.65","44",2017,1673.65,NA
"1853","Alley Speed Hump Menu ","2842 N HALSTED ST","$1,400.00","44",2017,1400,NA
"1854","Alley Speed Hump Menu ","N ASHLAND AVE & W MELROSE ST&N GREENVIEW AVE & W SCHOOL ST","$1,400.00","44",2017,1400,NA
"1855","Curb & Gutter Menu ","1149 W CORNELIA AVE","$3,993.18","44",2017,3993.18,NA
"1856","Curb & Gutter Menu ","2834 N SHEFFIELD AVE","$6,626.17","44",2017,6626.17,NA
"1857","Curb & Gutter Menu ","ST (3800 N)","$75,204.57","44",2017,75204.57,NA
"1858","Left-Turn Arrow Menu ","W BELMONT AVE & N RACINE AVE","$7,575.00","44",2017,7575,NA
"1859","50/50 Neighborhood Arts Project","$20,000.00","$20,000.00","44",2017,20000,NA
"1860","Miscellaneous CDOT Projects ","614 W OAKDALE AVE","$1,888.00","44",2017,1888,NA
"1861","Miscellaneous CDOT Projects ","949 W WELLINGTON AVE","$750.00","44",2017,750,NA
"1862","Miscellaneous CDOT Projects ","3207 N SHEFFIELD AVE","$750.00","44",2017,750,NA
"1863","Miscellaneous CDOT Projects ","ST:950 W BARRY AVE","$2,000.00","44",2017,2000,NA
"1864","Sidewalk Menu (2016)","1230 W GRACE ST","$5,437.56","44",2017,5437.56,NA
"1865","Sidewalk Menu ","3633 N SHEFFIELD AVE","$11,047.48","44",2017,11047.48,NA
"1866","Sidewalk Menu ","1346 W HENDERSON ST","$880.00","44",2017,880,NA
"1867","Sidewalk Menu ","W PATTERSON AVE & N RACINE AVE","$6,466.05","44",2017,6466.05,NA
"1868","Sidewalk Menu ","3503 N SHEFFIELD AVE","$82,100.64","44",2017,82100.64,NA
"1869","Sidewalk Menu ","3407 N HALSTED ST","$5,289.56","44",2017,5289.56,NA
"1870","Street Light Residential Staggered Piggy Back","(3300 N)","$83,000.00","44",2017,83000,NA
"1871","Street Light Residential Staggered Piggy Back","ST (3800 N)","$91,500.00","44",2017,91500,NA
"1872","Street Light Upgrade Menu ","3200 N LAKE SHORE DR:3654 N LAKEWOOD AVE","$1,000.00","44",2017,1000,NA
"1873","Street Light Upgrade Menu ","1100 W WOLFRAM ST","$500.00","44",2017,500,NA
"1874","Street Light Upgrade Menu ","AVE:1032 W NEWPORT AVE","$2,000.00","44",2017,2000,NA
"1875","Street Light Upgrade Menu ","1225 W ADDISON ST:3600 N HALSTED ST","$2,400.00","44",2017,2400,NA
"1876","Street Resurfacing Menu (1-5) ","ST (3600 N)","$90,561.74","44",2017,90561.74,NA
"1877","Street Resurfacing Menu (1-5) (2018)","WELLINGTON AVE (3000 N)","$2,558.05","44",2017,2558.05,NA
"1878","Street Resurfacing Menu ","(1200 W)","$138,296.61","44",2017,138296.61,NA
"1879","Street Resurfacing Menu ","(2900 N)","$29,548.47","44",2017,29548.47,NA
"1880","Street Resurfacing Menu ","WELLINGTON AVE (3000 N)","$42,704.35","44",2017,42704.35,NA
"1881","Street Resurfacing Menu ","W)","$86,686.69","44",2017,86686.69,NA
"1882","Street Speed Hump Menu ","(3900 N)","$3,700.00","44",2017,3700,NA
"1883","In-Road State Law Stop For Pedestrians Signs","W ROSCOE ST & N LAKE SHORE DR","$25,000.00","44",2017,25000,NA
"1884","Traffic Signal Modernization Menu ","W ROSCOE ST & N LAKE SHORE DR","$55,000.00","44",2017,55000,NA
"1885","Alley Resurfacing Menu (1-1) ","5239 W STRONG ST","$22,390.33","45",2017,22390.33,NA
"1886","Alley Resurfacing Menu ","5000 N LAVERGNE AVE","$1,884.97","45",2017,1884.97,NA
"1887","Alley Resurfacing Menu ","5529 W GIDDINGS ST","$10,622.03","45",2017,10622.03,NA
"1888","Arterial Street Bump Outs Menu (2018)","AVE:N MILWAUKEE AVE & W WARNER AVE","$125,405.60","45",2017,125405.6,NA
"1889","Bollard Menu ","N MILWAUKEE AVE & W LAWRENCE AVE","$16,272.00","45",2017,16272,NA
"1890","Curb & Gutter Menu ","ON N KILPATRICK AVE FROM 4300 N TO W PENSACOLA AVE (4330 N)","$46,863.34","45",2017,46863.34,NA
"1891","Curb & Gutter Menu ","W LAWRENCE AVE & N MENARD AVE","$13,198.81","45",2017,13198.81,NA
"1892","Curb & Gutter Menu ","AVE (4400 N)","$170,000.00","45",2017,170000,NA
"1893","Diagonal Parking Menu ","AVE (4700 N)","$34,663.56","45",2017,34663.56,NA
"1894","Miscellaneous CDOT Projects ","(5560 N)","$6,191.97","45",2017,6191.97,NA
"1895","Miscellaneous CDOT Projects ","W IRVING PARK RD & N KOSTNER AVE","$2,100.00","45",2017,2100,NA
"1896","Miscellaneous Other Projects ","W IRVING PARK RD & N PULASKI RD","$18,000.00","45",2017,18000,NA
"1897","50/50 Neighborhood Arts Program","$10,000.00","$10,000.00","45",2017,10000,NA
"1898","Sidewalk Menu (2016)","N KENNETH AVE & N MILWAUKEE AVE","$2,000.06","45",2017,2000.06,NA
"1899","Sidewalk Menu ","5834 W GUNNISON ST","$4,537.70","45",2017,4537.7,NA
"1900","Sidewalk Menu ","5012-5016 W CULLOM AVE","$8,800.51","45",2017,8800.51,NA
"1901","Sidewalk Menu ","4921-4923 W WINONA ST","$7,026.81","45",2017,7026.81,NA
"1902","Sidewalk Menu ","4848 N CENTRAL AVE","$9,634.68","45",2017,9634.68,NA
"1903","Sidewalk Menu ","5405 N CENTRAL AVE","$5,459.98","45",2017,5459.98,NA
"1904","Sidewalk Menu ","5201 W ARGYLE ST","$15,623.18","45",2017,15623.18,NA
"1905","Sidewalk Menu ","3917 N KEELER AVE","$13,774.00","45",2017,13774,NA
"1906","Sidewalk Menu ","5312-5316 W CARMEN AVE","$13,673.82","45",2017,13673.82,NA
"1907","Sidewalk Menu ","5010 N MEADE AVE","$5,766.02","45",2017,5766.02,NA
"1908","Sidewalk Menu ","4151 N DICKINSON AVE","$3,975.31","45",2017,3975.31,NA
"1909","Sidewalk Menu ","5065 W SUNNYSIDE AVE","$6,741.60","45",2017,6741.6,NA
"1910","Sidewalk Menu ","3812 N KEELER AVE","$1,315.45","45",2017,1315.45,NA
"1911","Sidewalk Menu ","3900 W BYRON ST","$28,333.97","45",2017,28333.97,NA
"1912","Sidewalk Menu ","5136 W IRVING PARK RD","$20,330.51","45",2017,20330.51,NA
"1913","Sidewalk Menu ","LARAMIE AVE (5199 W)","$22,497.88","45",2017,22497.88,NA
"1914","Sidewalk Menu (2018)","5659 N MAJOR AVE","$24,033.57","45",2017,24033.57,NA
"1915","Sidewalk Menu (2018)","5550-5552 N CENTRAL AVE","$218.05","45",2017,218.05,NA
"1916","Sidewalk Menu (2018)","5509-5513 N MASON AVE","$1,391.43","45",2017,1391.43,NA
"1917","Sidewalk Menu (2018)","4045 N KOLMAR AVE","$4,436.14","45",2017,4436.14,NA
"1918","Street Bump Outs Menu ","W STRONG ST & N NATCHEZ AVE","$6,606.41","45",2017,6606.41,NA
"1919","Street Bump Outs Menu ","W STRONG ST & N NEENAH AVE","$6,327.33","45",2017,6327.33,NA
"1920","Street Bump Outs Menu ","W STRONG ST & N NASHVILLE AVE","$6,606.41","45",2017,6606.41,NA
"1921","Street Resurfacing Menu (1-5) ","N)","$91,848.14","45",2017,91848.14,NA
