"","program","description","costA","ward","year","cost","costB"
"1565","Sidewalk Menu ","3047 N RUTHERFORD AVE","$3,975.49","36",2023,3975.49,NA
"1566","Sidewalk Menu ","3140 N RUTHERFORD AVE","$3,553.12","36",2023,3553.12,NA
"1567","Sidewalk Menu ","3343 N NAGLE AVE","$828.95","36",2023,828.95,NA
"1568","Sidewalk Menu ","4106 W HIRSCH ST","$39,900.97","36",2023,39900.97,NA
"1569","Sidewalk Menu ","527 N WESTERN AVE","$32,164.14","36",2023,32164.14,NA
"1570","Sidewalk Menu ","5615 W EDDY ST","$3,273.35","36",2023,3273.35,NA
"1571","Sidewalk Menu ","6325 W PALMER ST","$12,613.85","36",2023,12613.85,NA
"1572","Sidewalk Menu ","6502 W WELLINGTON AVE","$30,131.89","36",2023,30131.89,NA
"1573","Street Resurfacing Menu ","ON N LATROBE AVE FROM W GRAND AVE (2000 N) TO W BELDEN AVE (2300 N)","$167,085.42","36",2023,167085.42,NA
"1574","Street Resurfacing Menu ","ON N MAJOR AVE FROM W ARMITAGE AVE (2000 N) TO W FULLERTON AVE (2400 N)","$199,917.96","36",2023,199917.96,NA
"1575","Street Resurfacing Menu ","ON N MARMORA AVE FROM W BELDEN AVE (2300 N) TO W FULLERTON AVE (2400 N)","$42,802.10","36",2023,42802.1,NA
"1576","Street Resurfacing Menu ","ON N MOBILE AVE FROM W GRAND AVE (2300 N) TO W FULLERTON AVE (2400 N)","$50,703.86","36",2023,50703.86,NA
"1577","Street Resurfacing Menu ","ON W BELDEN AVE FROM N CENTRAL AVE (5600 W) TO N AUSTIN AVE (6000 W)","$157,328.08","36",2023,157328.08,NA
"1578","Alley Apron Menu ","5101 W POTOMAC AVE","$29,083.95","37",2023,29083.95,NA
"1579","Alley Apron Menu ","ON W LE MOYNE ST FROM N LOTUS AVE (5440 W) TO N LINDER AVE (5500 W)","$23,096.28","37",2023,23096.28,NA
"1580","Alley Resurfacing Menu ","N LOREL AVE & W POTOMAC AVE&W HIRSCH ST & N LONG AVE","$46,593.30","37",2023,46593.3,NA
"1581","Alley Resurfacing Menu ","$38,361.80","$38,361.80","37",2023,38361.8,NA
"1582","Alley Resurfacing Menu ","W CHICAGO AVE & N LATROBE AVE&N LOCKWOOD AVE & W IOWA ST","$22,662.03","37",2023,22662.03,NA
"1583","Alley Resurfacing Menu ","W POTOMAC AVE & N LECLAIRE AVE&N LAVERGNE AVE & W CRYSTAL ST","$41,665.83","37",2023,41665.83,NA
"1584","Alley Resurfacing Menu ","W WALTON ST & N LAMON AVE&N LAVERGNE AVE & W AUGUSTA BLVD; 4900 W WALTON ST","$40,886.12","37",2023,40886.12,NA
"1585","Alley Speed Hump Menu ","N KARLOV AVE & W IOWA ST&W AUGUSTA BLVD & N KEDVALE AVE","$1,450.00","37",2023,1450,NA
"1586","Bollard Menu ","1542 N LEAMINGTON AVE","$5,579.82","37",2023,5579.82,NA
"1587","cmada","ON W WABANSIA AVE FROM N LARAMIE AVE (5200 W) TO N LATROBE AVE (5230 W)","$19,616.93","37",2023,19616.93,NA
"1588","Concrete Alley Menu ","1434-1436 N LOCKWOOD AVE","$3,267.87","37",2023,3267.87,NA
"1589","Curb & Gutter Menu ","$231,588.16","$231,588.16","37",2023,231588.16,NA
"1590","Miscellaneous CDOT Projects ","5329-5333 W NORTH AVE","$2,100.00","37",2023,2100,NA
"1591","Sidewalk Menu ","1401 N LARAMIE AVE","$27,612.79","37",2023,27612.79,NA
"1592","Sidewalk Menu ","$40,279.39","$40,279.39","37",2023,40279.39,NA
"1593","Sidewalk Menu ","5302-5315 W HIRSCH ST","$5,818.73","37",2023,5818.73,NA
"1594","Sidewalk Menu ","900 N KEYSTONE AVE","$19,660.59","37",2023,19660.59,NA
"1595","Sidewalk Menu ","$31,270.00","$31,270.00","37",2023,31270,NA
"1596","Street Bump Outs Menu ","N PINE AVE & W IOWA ST","$35,045.07","37",2023,35045.07,NA
"1597","Street Light Residential Staggered Piggy Back Menu ","ON W ERIE ST FROM N CICERO AVE (4800 W) TO N LAVERGNE AVE (5000 W)","$340,000.00","37",2023,340000,NA
"1598","Street Resurfacing Menu ","ON N KEELER AVE FROM W WALTON ST (930 N) TO W IOWA ST (900 N)","$24,133.51","37",2023,24133.51,NA
"1599","Street Resurfacing Menu ","ON N LECLAIRE AVE FROM W CRYSTAL ST (1230 N) TO W POTOMAC AVE (1300 N)","$29,670.31","37",2023,29670.31,NA
"1600","Street Resurfacing Menu ","ON N LONG AVE FROM W POTOMAC AVE (1300 N) TO W HIRSCH ST (1400 N)","$27,362.78","37",2023,27362.78,NA
"1601","Street Resurfacing Menu ","ON W CRYSTAL ST FROM N KEELER AVE (4200 W) TO N KOSTNER AVE (4400 W)","$14,787.52","37",2023,14787.52,NA
"1602","Street Speed Hump Menu ","ON N LAVERGNE AVE FROM W CHICAGO AVE (800 N) TO W IOWA ST (900 N)","$4,880.00","37",2023,4880,NA
"1603","Street Speed Hump Menu ","ON N LOREL AVE FROM W POTOMAC AVE (1300 N) TO W HIRSCH ST (1400 N)","$4,880.00","37",2023,4880,NA
"1604","Street Speed Hump Menu ","ON W POTOMAC AVE FROM N LOREL AVE (5340 W) TO N LONG AVE (5400 W)","$2,440.00","37",2023,2440,NA
"1605","Alley Apron Menu ","3212 N ORIOLE AVE","$10,552.37","38",2023,10552.37,NA
"1606","Alley Apron Menu ","3215 N OTTAWA AVE","$21,654.40","38",2023,21654.4,NA
"1607","Alley Apron Menu ","4345 N MEADE AVE","$20,974.81","38",2023,20974.81,NA
"1608","Alley Apron Menu ","4457 N MENARD AVE","$24,571.70","38",2023,24571.7,NA
"1609","Alley Apron Menu ","5759 W MONTROSE AVE","$25,791.59","38",2023,25791.59,NA
"1610","Curb & Gutter Menu ","3949 N NOTTINGHAM AVE","$53,052.41","38",2023,53052.41,NA
"1611","Miscellaneous CDOT Projects ","5044 W BERTEAU AVE","$660.00","38",2023,660,NA
"1612","Rubeno Triangle Park","W BERENICE AVE & N NORMANDY AVE","$50,000.00","38",2023,50000,NA
"1613","Sidewalk Menu ","3841-3859 N SAYRE AVE","$17,176.20","38",2023,17176.2,NA
"1614","Sidewalk Menu ","3852 N SAYRE AVE","$5,824.00","38",2023,5824,NA
"1615","Street Light Upgrade Menu ","3810 N OCTAVIA AVE","$500.00","38",2023,500,NA
"1616","Street Resurfacing Menu ","ON N MARMORA AVE FROM W BELLE PLAINE AVE (4100 N) TO W BERTEAU AVE (4200 N)","$54,483.27","38",2023,54483.27,NA
"1617","Street Resurfacing Menu ","ON N MCVICKER AVE FROM 4345 N TO W CULLOM AVE (4300 N)","$44,450.28","38",2023,44450.28,NA
"1618","Street Resurfacing Menu ","ON N MEADE AVE FROM W CULLOM AVE (4300 N) TO W MONTROSE AVE (4400 N)","$71,056.18","38",2023,71056.18,NA
"1619","Street Resurfacing Menu ","ON N MELVINA AVE FROM 4345 N TO W MONTROSE AVE (4400 N)","$13,505.37","38",2023,13505.37,NA
"1620","Street Resurfacing Menu ","ON N MELVINA AVE FROM W IRVING PARK RD (4000 N) TO W CUYLER AVE (4030 N)","$34,585.35","38",2023,34585.35,NA
"1621","Street Resurfacing Menu ","ON N MONITOR AVE FROM W CULLOM AVE (4300 N) TO W MONTROSE AVE (4400 N)","$57,456.54","38",2023,57456.54,NA
"1622","Street Resurfacing Menu ","ON N MOODY AVE FROM 4024 N TO W IRVING PARK RD (4000 N)","$21,784.75","38",2023,21784.75,NA
"1623","Street Resurfacing Menu ","ON N NEENAH AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST (3300 N)","$62,038.90","38",2023,62038.9,NA
"1624","Street Resurfacing Menu ","ON N NEENAH AVE FROM W CORNELIA AVE (3500 N) TO W ROSCOE ST (3400 N)","$57,750.14","38",2023,57750.14,NA
"1625","Street Resurfacing Menu ","ON N OLEANDER AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST (3400 N)","$57,397.82","38",2023,57397.82,NA
"1626","Street Resurfacing Menu ","ON N PARKSIDE AVE FROM W BERTEAU AVE (4200 N) TO W BELLE PLAINE AVE (4100 N)","$48,394.13","38",2023,48394.13,NA
"1627","Street Resurfacing Menu ","ON W BELLE PLAINE AVE FROM 6237 W TO N MELVINA AVE (6200 W)","$25,131.73","38",2023,25131.73,NA
"1628","Street Resurfacing Menu ","ON W BELLE PLAINE AVE FROM N NATCHEZ AVE (6434 W) TO N NEENAH AVE (6600 W)","$71,914.12","38",2023,71914.12,NA
"1629","Street Resurfacing Menu ","ON W BYRON ST FROM N MARMORA AVE (5900 W) TO N AUSTIN AVE (6000 W)","$51,091.85","38",2023,51091.85,NA
"1630","Street Resurfacing Menu ","ON W BYRON ST FROM N MELVINA AVE (6200 W) TO N NARRAGANSETT AVE (6400 W)","$102,389.41","38",2023,102389.41,NA
"1631","Street Resurfacing Menu ","ON W CULLOM AVE FROM N MAJOR AVE (5700 W) TO N MENARD AVE (5800 W)","$64,622.40","38",2023,64622.4,NA
"1632","Street Resurfacing Menu ","ON W EASTWOOD AVE FROM N MARMORA AVE (5900 W) TO N AUSTIN AVE (6000 W)","$29,525.87","38",2023,29525.87,NA
"1633","Street Resurfacing Menu ","ON W SCHOOL ST FROM 6602 W TO N NATOMA AVE (6630 W)","$19,641.51","38",2023,19641.51,NA
"1634","Street Resurfacing Menu ","ON W WAVELAND AVE FROM N PIONEER AVE (8200 W) TO N PITTSBURGH AVE (8230 W)","$29,255.51","38",2023,29255.51,NA
"1635","Street Speed Hump Menu ","3700-3800 N PACIFIC AVE","$4,880.00","38",2023,4880,NA
"1636","Street Speed Hump Menu ","ON N OLCOTT AVE FROM W GRACE ST (3800 N) TO W FOREST PRESERVE AVE (3899 N)","$2,440.00","38",2023,2440,NA
"1637","Street Speed Hump Menu ","ON N OPAL AVE FROM W CORNELIA AVE (3500 N) TO W ADDISON ST (3600 N)","$4,880.00","38",2023,4880,NA
"1638","Street Speed Hump Menu ","ON N PARIS AVE FROM W BYRON ST (3900 N) TO W IRVING PARK RD (4000 N)","$4,880.00","38",2023,4880,NA
"1639","In-Road State Law Stop For Pedestrians Signs","$150,000.00","$150,000.00","39",2023,150000,NA
"1640","In-Road State Law Stop For Pedestrians Signs","W LAWRENCE AVE & N CICERO AVE","$150,000.00","39",2023,150000,NA
"1641","In-Road State Law Stop For Pedestrians Signs","4222 W FOSTER AVE","$150,000.00","39",2023,150000,NA
"1642","Miscellaneous CDOT Projects ","6158 N MCVICKER AVE","$660.00","39",2023,660,NA
"1643","Pedestrian Safety & Traffic Calming 39th Ward 2023 Menu","4715 W DEVON AVE","$50,000.00","39",2023,50000,NA
"1644","Sidewalk Menu ","N CICERO AVE & N FOREST GLEN AVE","$21,434.58","39",2023,21434.58,NA
"1645","Street Light Upgrade Menu ","5324 N KIMBALL AVE","$500.00","39",2023,500,NA
"1646","Street Light Upgrade Menu ","5342 N CHRISTIANA AVE","$500.00","39",2023,500,NA
"1647","Street Light Upgrade Menu ","5605 N KEYSTONE AVE","$500.00","39",2023,500,NA
"1648","Street Light Upgrade Menu ","5887 N ELSTON AVE; 5946 N MANTON AVE","$1,000.00","39",2023,1000,NA
"1649","Street Light Upgrade Menu ","6081 N SAUGANASH AVE","$500.00","39",2023,500,NA
"1650","Street Light Upgrade Menu ","6099 N SAUGANASH AVE","$500.00","39",2023,500,NA
"1651","Street Light Upgrade Menu ","6122-6124 N KEELER AVE","$500.00","39",2023,500,NA
"1652","Street Resurfacing Menu ","ON N BERNARD ST FROM W CATALPA AVE (5500 N) TO W BRYN MAWR AVE (5600 N)","$58,693.41","39",2023,58693.41,NA
"1653","Street Resurfacing Menu ","ON N HAMLIN AVE FROM W ARGYLE ST (5000 N) TO W CARMEN AVE (5100 N)","$53,058.31","39",2023,53058.31,NA
"1654","Street Resurfacing Menu ","ON N IONIA AVE FROM N LENOX AVE (6363 N) TO N LEGETT AVE (6370 N)","$22,624.38","39",2023,22624.38,NA
"1655","Street Resurfacing Menu ","ON N KENNETH AVE FROM W AINSLIE ST (4900 N) TO W FOSTER AVE (5200 N)","$161,338.28","39",2023,161338.28,NA
"1656","Street Resurfacing Menu ","ON N KILDARE AVE FROM W BERTEAU AVE (4200 N) TO W CULLOM AVE (4300 N)","$57,544.62","39",2023,57544.62,NA
"1657","Street Resurfacing Menu ","ON N KIONA AVE FROM N KELSO AVE (4700 N) TO W LELAND AVE (4750 N)","$26,629.07","39",2023,26629.07,NA
"1658","Street Resurfacing Menu ","ON N LEONA AVE FROM N LEOTI AVE (6250 N) TO N HIAWATHA AVE (6330 N)","$57,836.19","39",2023,57836.19,NA
"1659","Street Resurfacing Menu ","ON N LOWELL AVE FROM W SUNNYSIDE AVE (4500 N) TO N ELSTON AVE (4660 N)","$91,742.26","39",2023,91742.26,NA
"1660","Street Resurfacing Menu ","ON N MENARD AVE FROM W PETERSON AVE (6000 N) TO N MONITOR AVE (6100 N)","$81,627.62","39",2023,81627.62,NA
"1661","Street Resurfacing Menu ","ON N SPRINGFIELD AVE FROM N ELSTON AVE (4230 N) TO W MONTROSE AVE (4400 N)","$77,739.77","39",2023,77739.77,NA
"1662","Street Resurfacing Menu ","ON W ARDMORE AVE FROM 3202 W TO N CHRISTIANA AVE (3330 W)","$68,080.22","39",2023,68080.22,NA
"1663","Street Resurfacing Menu ","ON W BALMORAL AVE FROM N LAPORTE AVE (5000 W) TO N LAWLER AVE (5050 W)","$31,326.59","39",2023,31326.59,NA
"1664","Street Resurfacing Menu ","ON W BERWYN AVE FROM N SPAULDING AVE (3300 W) TO N CHRISTIANA AVE (3330 W)","$23,968.81","39",2023,23968.81,NA
"1665","Street Resurfacing Menu ","ON W HERMIONE ST FROM N MILWAUKEE AVE (6330 W) TO N NAGLE AVE (6400 W)","$40,516.11","39",2023,40516.11,NA
"1666","Street Resurfacing Menu ","ON W HOLBROOK ST FROM N MILWAUKEE AVE (6200 W) TO N MCLEOD AVE (6300 W)","$13,867.00","39",2023,13867,NA
"1667","Street Resurfacing Menu ","ON W WILSON AVE FROM N KARLOV AVE (4100 W) TO N KASSON AVE (4200 W)","$39,681.73","39",2023,39681.73,NA
"1668","Alley Apron Menu ","4709 N VIRGINIA AVE","$16,312.65","40",2023,16312.65,NA
"1669","Alley Apron Menu ","5414 N WASHTENAW AVE","$14,481.89","40",2023,14481.89,NA
"1670","Arterial Street Bump Outs Menu ","N DAMEN AVE & W BALMORAL AVE","$320,000.00","40",2023,320000,NA
"1671","Concrete Alley Menu ","N CAMPBELL AVE & W ARDMORE AVE&W THORNDALE AVE & N MAPLEWOOD AVE","$340,000.00","40",2023,340000,NA
"1672","Curb & Gutter Menu ","4437 N CALIFORNIA AVE","$5,006.27","40",2023,5006.27,NA
"1673","Curb & Gutter Menu ","5801 N CALIFORNIA AVE","$2,913.93","40",2023,2913.93,NA
"1674","Curb & Gutter Menu ","5827-5831 N FAIRFIELD AVE","$5,327.03","40",2023,5327.03,NA
"1675","Pavement Markings Menu ","ON N LINCOLN AVE FROM W CARMEN AVE (5100 N) TO W FOSTER AVE (5200 N)","$8,000.00","40",2023,8000,NA
"1676","Pavement Markings Menu ","ON W FOSTER AVE FROM N DAMEN AVE (2000 W) TO N WESTERN AVE (2400 W)","$15,000.00","40",2023,15000,NA
"1677","Pavement Markings Menu ","ON W FOSTER AVE FROM N FRANCISCO AVE (2900 W) TO N ROCKWELL ST (2600 W)","$7,500.00","40",2023,7500,NA
"1678","Sidewalk Menu ","1604 W FARRAGUT AVE","$11,080.66","40",2023,11080.66,NA
"1679","Sidewalk Menu ","1818 W PETERSON AVE","$7,241.48","40",2023,7241.48,NA
"1680","Sidewalk Menu ","2245 W BERWYN AVE","$2,247.77","40",2023,2247.77,NA
"1681","Sidewalk Menu ","2524 W GUNNISON ST","$4,616.90","40",2023,4616.9,NA
"1682","Sidewalk Menu ","4704-4744 N ROCKWELL ST","$59,585.17","40",2023,59585.17,NA
"1683","Sidewalk Menu ","4843-4855 N CALIFORNIA AVE","$24,426.53","40",2023,24426.53,NA
"1684","Sidewalk Menu ","5341 N ASHLAND AVE","$5,459.85","40",2023,5459.85,NA
"1685","Sidewalk Menu ","5629 N MAPLEWOOD AVE","$5,507.70","40",2023,5507.7,NA
"1686","Sidewalk Menu ","5943 N FAIRFIELD AVE","$4,634.22","40",2023,4634.22,NA
"1687","Sidewalk Menu ","6337 N HERMITAGE AVE","$16,549.68","40",2023,16549.68,NA
"1688","Sidewalk Menu ","ON W WINONA ST FROM N WOLCOTT AVE (1900 W) TO N WINCHESTER AVE (1940 W)","$23,150.62","40",2023,23150.62,NA
"1689","Sidewalk Menu ","W OLIVE AVE & N HERMITAGE AVE","$36,450.80","40",2023,36450.8,NA
"1690","Street Light Upgrade Menu ","5340 N CLARK ST","$1,000.00","40",2023,1000,NA
"1691","Street Resurfacing Menu ","ON N BOWMANVILLE AVE FROM W BERWYN AVE (5300 N) TO N LEAVITT ST (5400 N)","$29,015.91","40",2023,29015.91,NA
"1692","Street Resurfacing Menu ","ON N HOYNE AVE FROM W GRANVILLE AVE (6200 N) TO W DEVON AVE (6400 N)","$59,981.42","40",2023,59981.42,NA
"1693","Street Resurfacing Menu ","ON W AGATITE AVE FROM 2703 W TO N MANOR AVE (2800 W)","$36,350.22","40",2023,36350.22,NA
"1694","Street Traffic Circle Menu ","W GLENLAKE AVE & N MAPLEWOOD AVE","$20,000.00","40",2023,20000,NA
"1695","Street Traffic Circle Menu ","W GRANVILLE AVE & N MAPLEWOOD AVE","$20,000.00","40",2023,20000,NA
"1696","Miscellaneous CDOT Projects ","W HIGGINS AVE & N OCTAVIA AVE","$11,178.06","41",2023,11178.06,NA
"1697","Street Light Upgrade Menu ","7104 N OZARK AVE","$500.00","41",2023,500,NA
"1698","Street Resurfacing Menu ","ON N NOTTINGHAM AVE FROM W SUMMERDALE AVE (5330 N) TO W HIGGINS AVE (5442 N)","$80,302.72","41",2023,80302.72,NA
"1699","Street Resurfacing Menu ","ON N OKETO AVE FROM N ONARGA AVE (6660 N) TO N OGALLAH AVE (6700 N)","$47,537.45","41",2023,47537.45,NA
"1700","Street Resurfacing Menu ","ON N OKETO AVE FROM W BERWYN AVE (5300 N) TO W CATALPA AVE (5500 N)","$107,359.51","41",2023,107359.51,NA
"1701","Street Resurfacing Menu ","ON N OKETO AVE FROM W CHASE AVE (7300 N) TO W JARVIS AVE (7400 N)","$55,048.99","41",2023,55048.99,NA
"1702","Street Resurfacing Menu ","ON N OLCOTT AVE FROM W BIRCHWOOD AVE (7500 N) TO W HOWARD ST (7600 N)","$54,608.67","41",2023,54608.67,NA
"1703","Street Resurfacing Menu ","ON N OLCOTT AVE FROM W FOSTER AVE (5200 N) TO W BERWYN AVE (5300 N)","$61,009.04","41",2023,61009.04,NA
"1704","Street Resurfacing Menu ","ON N OLEANDER AVE FROM 5335 N TO W BERWYN AVE (5300 N)","$33,880.86","41",2023,33880.86,NA
"1705","Street Resurfacing Menu ","ON N OLEANDER AVE FROM W BERWYN AVE (5300 N) TO W FOSTER AVE (5200 N)","$56,957.43","41",2023,56957.43,NA
"1706","Street Resurfacing Menu ","ON N OLEANDER AVE FROM W ESTES AVE (7100 N) TO W TOUHY AVE (7200 N)","$48,456.76","41",2023,48456.76,NA
"1707","Street Resurfacing Menu ","ON N OLIPHANT AVE FROM N AVONDALE AVE (6670 N) TO N NORTHWEST HWY (6700 N)","$76,805.34","41",2023,76805.34,NA
"1708","Street Resurfacing Menu ","ON N OLIPHANT AVE FROM N NORTHWEST HWY (6700 N) TO W PRATT AVE (6800 N)","$55,081.58","41",2023,55081.58,NA
"1709","Street Resurfacing Menu ","ON N ONARGA AVE FROM N OCTAVIA AVE (6600 N) TO N OKETO AVE (6660 N)","$63,204.00","41",2023,63204,NA
"1710","Street Resurfacing Menu ","ON N ORIOLE AVE FROM W TOUHY AVE (7200 N) TO W CHASE AVE (7299 N)","$50,051.84","41",2023,50051.84,NA
"1711","Street Resurfacing Menu ","ON N OSCEOLA AVE FROM W BIRCHWOOD AVE (7500 N) TO W HOWARD ST (7600 N)","$55,254.58","41",2023,55254.58,NA
"1712","Street Resurfacing Menu ","ON N OTTAWA AVE FROM N NORTHWEST HWY (6770 N) TO W IBSEN ST (6900 N)","$59,955.84","41",2023,59955.84,NA
"1713","Street Resurfacing Menu ","ON N OTTAWA AVE FROM W BIRCHWOOD AVE (7500 N) TO W HOWARD ST (7600 N)","$70,793.56","41",2023,70793.56,NA
"1714","Street Resurfacing Menu ","ON N SAYRE AVE FROM W GREGORY ST (5530 N) TO W HIGGINS AVE (5442 N)","$74,668.96","41",2023,74668.96,NA
"1715","Street Resurfacing Menu ","ON W BALMORAL AVE FROM N HARLEM AVE (7200 W) TO W SUMMERDALE AVE (7300 W)","$40,690.24","41",2023,40690.24,NA
"1716","Street Resurfacing Menu ","ON W BALMORAL AVE FROM N OZANAM AVE (7800 W) TO N CANFIELD AVE (7900 W)","$52,138.49","41",2023,52138.49,NA
"1717","Street Resurfacing Menu ","ON W BALMORAL AVE FROM N OZANAM AVE (7800 W) TO N OVERHILL AVE (7700 W)","$54,021.48","41",2023,54021.48,NA
"1718","Street Resurfacing Menu ","ON W FITCH AVE FROM N HARLEM AVE (7200 W) TO N OCTAVIA AVE (7300 W)","$85,610.23","41",2023,85610.23,NA
"1719","Street Resurfacing Menu ","ON W OLIVE AVE FROM 7749 W TO N OZANAM AVE (7800 W)","$11,626.36","41",2023,11626.36,NA
"1720","Street Resurfacing Menu ","ON W OLIVE AVE FROM N OZANAM AVE (7800 W) TO N CANFIELD AVE (7900 W)","$35,340.95","41",2023,35340.95,NA
"1721","Street Resurfacing Menu ","ON W PRATT AVE FROM N HARLEM AVE (7200 W) TO N OCTAVIA AVE (7300 W)","$67,445.42","41",2023,67445.42,NA
"1722","Street Resurfacing Menu ","ON W SUMMERDALE AVE FROM N HARLEM AVE (7200 W) TO W BALMORAL AVE (7300 W)","$32,941.36","41",2023,32941.36,NA
"1723","Street Resurfacing Menu ","ON W SUMMERDALE AVE FROM N OCONTO AVE (7300 W) TO W BALMORAL AVE (7300 W)","$35,312.61","41",2023,35312.61,NA
"1724","Street Speed Hump Menu ","ON W IMLAY ST FROM N NORDICA AVE (7000 W) TO N NEVA AVE (7100 W)","$4,880.00","41",2023,4880,NA
"1725","Alley Resurfacing Menu ","W SUPERIOR ST & N CLARK ST&N LA SALLE DR & W HURON ST","$6,272.80","42",2023,6272.8,NA
"1726","Miscellaneous CDOT Projects ","360 W OHIO ST","$38,304.56","42",2023,38304.56,NA
"1727","Miscellaneous CDOT Projects ","37 E ILLINOIS ST","$660.00","42",2023,660,NA
"1728","Sidewalk Menu ","111 E CHESTNUT ST","$120,000.00","42",2023,120000,NA
"1729","Street Bump Outs Menu ","357 W ERIE ST","$9,684.00","42",2023,9684,NA
"1730","Street Bump Outs Menu ","N LARRABEE ST & W ERIE ST","$16,000.00","42",2023,16000,NA
"1731","Street Light Arterial Menu ","ON E PEARSON ST FROM N RUSH ST (100 E) TO N MICHIGAN AVE (150 E)","$125,000.00","42",2023,125000,NA
"1732","Street Light Arterial Menu ","ON W CHICAGO AVE FROM N FRANKLIN ST (300 W) TO N ORLEANS ST (340 W)","$200,000.00","42",2023,200000,NA
"1733","Street Light Pole for High Definition Camera Menu ","W CHICAGO AVE & N SEDGWICK ST","$3,000.00","42",2023,3000,NA
"1734","Street Light Pole Painting Menu ","ON N MICHIGAN AVE FROM E SUPERIOR ST (730 N) TO E RIVERWALK S (370 N)","$37,000.00","42",2023,37000,NA
"1735","Street Resurfacing Menu ","399 E RANDOLPH ST","$15,694.57","42",2023,15694.57,NA
"1736","Street Resurfacing Menu ","N LAKE SHORE DR & N LSD WACKER DR XR; 323 E WACKER DR","$51,246.43","42",2023,51246.43,NA
"1737","Street Resurfacing Menu ","ON E HURON ST FROM N HUDSON AVE (440 W) TO N SEDGWICK ST (400 W)","$51,151.32","42",2023,51151.32,NA
"1738","Street Resurfacing Menu ","ON E RIVER DR FROM N NEW ST (350 E) TO N MCCLURG CT (400 E)","$65,774.39","42",2023,65774.39,NA
"1739","Street Resurfacing Menu ","ON N COLUMBUS DR FROM 380 N TO E NORTH WATER ST (433 N)","$32,860.34","42",2023,32860.34,NA
"1740","Street Resurfacing Menu ","ON N HARBOR DR FROM 195 N TO E RANDOLPH ST (150 N)","$107,101.30","42",2023,107101.3,NA
"1741","Street Resurfacing Menu ","ON N MCCLURG CT FROM E RIVER DR (404 N) TO E NORTH WATER ST (430 N)","$22,816.17","42",2023,22816.17,NA
"1742","Street Resurfacing Menu ","ON N NEW ST FROM E NORTH WATER ST (430 N) TO E ILLINOIS ST (480 N)","$66,217.37","42",2023,66217.37,NA
"1743","Street Resurfacing Menu ","ON W ERIE ST FROM N SEDGWICK ST (400 W) TO N HUDSON AVE (440 W)","$72,083.09","42",2023,72083.09,NA
"1744","Street Speed Hump Menu ","ON N LARRABEE ST FROM W HURON ST (700 N) TO W SUPERIOR ST (726 N)","$2,440.00","42",2023,2440,NA
"1745","Street Speed Hump Menu ","ON N WESTSHORE DR FROM E BENTON PL (170 N) TO E SOUTH WATER ST (220 N)","$2,440.00","42",2023,2440,NA
"1746","Viaduct Improvement Menu ","450-455 E WATERSIDE DR","$166,099.86","42",2023,166099.86,NA
"1747","Alley Apron Menu ","1150 W ALTGELD ST","$16,386.01","43",2023,16386.01,NA
"1748","Alley Apron Menu ","1335 N ASTOR ST","$15,492.54","43",2023,15492.54,NA
"1749","Alley Apron Menu ","1852 N SHEFFIELD AVE","$13,178.71","43",2023,13178.71,NA
"1750","Alley Apron Menu ","2417 N ORCHARD ST","$54,110.24","43",2023,54110.24,NA
"1751","Alley Apron Menu ","2635 N RACINE AVE","$12,521.68","43",2023,12521.68,NA
"1752","Alley Apron Menu ","$73,692.74","$73,692.74","43",2023,73692.74,NA
"1753","Alley Resurfacing Menu ","$54,444.35","$54,444.35","43",2023,54444.35,NA
"1754","Alley Resurfacing Menu ","2115 N DAYTON ST; N DAYTON ST & W DICKENS AVE&W WEBSTER AVE & N HALSTED ST","$44,090.36","43",2023,44090.36,NA
"1755","Alley Resurfacing Menu ","$13,101.81","$13,101.81","43",2023,13101.81,NA
"1756","Alley Resurfacing Menu ","N LAKEVIEW AVE & W DIVERSEY PKWY&W WRIGHTWOOD AVE & N PINE GROVE AVE","$34,237.75","43",2023,34237.75,NA
"1757","Alley Resurfacing Menu ","N MOHAWK ST & W EUGENIE ST&W MENOMONEE ST & N LARRABEE ST","$21,181.13","43",2023,21181.13,NA
"1758","Alley Resurfacing Menu ","W WEBSTER AVE & N FREMONT ST&N BISSELL ST & W DICKENS AVE; 2144 N FREMONT ST","$10,674.96","43",2023,10674.96,NA
"1759","Alley Resurfacing Menu ","W WRIGHTWOOD AVE & N SEMINARY AVE&N RACINE AVE & W LILL AVE","$40,123.13","43",2023,40123.13,NA
"1760","Bollard Menu ","200 W MENOMONEE ST","$4,452.88","43",2023,4452.88,NA
"1761","Concrete Alley Menu ","W BELDEN AVE & N LINCOLN AVE&N GENEVA TER & W BELDEN AVE; 613 W BELDEN AVE","$39,014.49","43",2023,39014.49,NA
"1762","Curb & Gutter Menu ","1855 N ORCHARD ST","$14,421.56","43",2023,14421.56,NA
"1763","Curb & Gutter Menu ","N STATE PKWY & E BANKS ST","$20,788.20","43",2023,20788.2,NA
"1764","Diversey Harbor Garden Fencing","2600 N CANNON DR","$10,000.00","43",2023,10000,NA
"1765","In-Road State Law Stop For Pedestrians Signs","1100 W FULLERTON AVE; W FULLERTON AVE & N SEMINARY AVE","$350.00","43",2023,350,NA
"1766","In-Road State Law Stop For Pedestrians Signs","N CLARK ST & W DEMING PL; 2530 N CLARK ST","$350.00","43",2023,350,NA
