"","description","costA","costB","ward","program","year","cost"
"834","ON N HOYNE AVE FROM W 95TH ST (9500 S) TO W 96TH ST 1.00 ","32,535.00",NA,"19","Street Resurfacing Menu",2014,32535
"835","ON S OAKLEY AVE FROM W 109TH ST (10900 S) TO W 110TH 1.00 ","27,177.00",NA,"19","Street Resurfacing Menu",2014,27177
"836","ON W 100TH ST FROM S WINCHESTER AVE (1950 W) TO S 1.00 ","19,645.00",NA,"19","Street Resurfacing Menu",2014,19645
"837","ON W 114TH ST FROM S WASHTENAW AVE (2700 W) TO S 1.00 ","8,910.00",NA,"19","Street Resurfacing Menu",2014,8910
"838","ON W 110TH ST FROM S WESTERN AVE (2400 W) TO S 1.00 ","41,439.00",NA,"19","Street Resurfacing Menu",2014,41439
"839","ON W 110TH ST FROM S CHRISTIANA AVE (3330 W) TO S 1.00 ","25,933.00",NA,"19","Street Resurfacing Menu",2014,25933
"840","ON W 106TH ST FROM S DREW ST (1700 W) TO S PROSPECT 1.00 ","41,988.00",NA,"19","Street Resurfacing Menu",2014,41988
"841","ON W 106TH ST FROM S CAMPBELL AVE (2500 W) TO S 1.00 ","18,111.00",NA,"19","Street Resurfacing Menu",2014,18111
"842","S WESTERN AVE & W 115TH ST Park District Facility ","30,380.00",NA,"19","Chicago Park District",2014,30380
"843","6123 S ELLIS AVE ","419.00",NA,"20","Bollard Menu",2014,419
"844","ON S BISHOP ST FROM W 47TH ST (4700 S) TO W 48TH ST 0.00 ","24,210.00",NA,"20","Curb & Gutter Menu",2014,24210
"845","S DREXEL AVE & E 61ST ST 1.00 ","600.00",NA,"20","In-Road ""State Law Stop",2014,600
"846","S DORCHESTER AVE & E MARQUETTE RD ","35,588.00",NA,"20","Miscellaneous Other",2014,35588
"847","ON E 63RD ST FROM S COTTAGE GROVE AVE (800 E) TO S planter box ","4,289.00",NA,"20","Miscellaneous Other",2014,4289
"848","ON E 66TH ST FROM S EBERHART AVE (500 E) TO S VERNON 0.00 ","15,294.00",NA,"20","Sidewalk Menu",2014,15294
"849","ON S WOODLAWN AVE FROM E 57TH ST (5700 S) TO E 58TH 0.00 ","2,216.00",NA,"20","Sidewalk Menu",2014,2216
"850","ON W 50TH ST FROM S PAULINA ST (1700 W) TO S 0.00 ","32,191.00",NA,"20","Sidewalk Menu",2014,32191
"851","ON E 58TH ST FROM S PRAIRIE AVE (300 E) TO S DR MARTIN 0.00 ","62,981.00",NA,"20","Sidewalk Menu",2014,62981
"852","ON W 52ND ST FROM S MORGAN ST (1000 W) TO S PEORIA 0.00 ","69,004.00",NA,"20","Sidewalk Menu",2014,69004
"853","ON E 56TH ST FROM S INDIANA AVE (200 E) TO S PRAIRIE 0.00 ","38,824.00",NA,"20","Sidewalk Menu",2014,38824
"854","ON E 62ND ST FROM S NORMAL BLVD (500 W) TO S 0.00 ","73,002.00",NA,"20","Sidewalk Menu",2014,73002
"855","ON S STEWART AVE FROM W 62ND ST (6200 S) TO W 63RD 0.00 ","17,711.00",NA,"20","Sidewalk Menu",2014,17711
"856","ON E 64TH ST FROM S ST LAWRENCE AVE (600 E) TO S 0.00 ","13,489.00",NA,"20","Sidewalk Menu",2014,13489
"857","ON S EBERHART AVE FROM E 65TH ST (6500 S) TO E 66TH 0.00 ","28,489.00",NA,"20","Sidewalk Menu",2014,28489
"858","ON S KENWOOD AVE FROM E 61ST ST (6100 S) TO E 62ND ST 1.00 ","44,238.00",NA,"20","Street Resurfacing Menu",2014,44238
"859","ON W 51ST PL FROM S PEORIA ST (900 W) TO S MORGAN ST 1.00 ","55,684.00",NA,"20","Street Resurfacing Menu",2014,55684
"860","ON W 60TH PL FROM S PRINCETON AV (300 W) TO S 1.00 ","52,393.00",NA,"20","Street Resurfacing Menu",2014,52393
"861","ON W 53RD PL FROM S PEORIA ST (900 W) TO S MORGAN ST 1.00 ","75,343.00",NA,"20","Street Resurfacing Menu",2014,75343
"862","ON W 48TH ST FROM S LOOMIS BLVD (1400 W) TO S 4.00 ","3,574.00",NA,"20","Street Resurfacing Menu",2014,3574
"863","ON S ST LAWRENCE AVE FROM E 62ND ST (6200 S) TO E 1.00 ","57,334.00",NA,"20","Street Resurfacing Menu",2014,57334
"864","ON S LAFLIN ST FROM W 47TH ST (4700 S) TO W 48TH ST 1.00 ","36,782.00",NA,"20","Street Resurfacing Menu",2014,36782
"865","ON E 48TH ST FROM S ASHLAND AVE (1600 W) TO S LOOMIS 2.00 ","57,382.00",NA,"20","Street Resurfacing Menu",2014,57382
"866","ON W 58TH ST FROM S PRINCETON AV (300 W) TO Dead End 1.00 ","49,213.00",NA,"20","Street Resurfacing Menu",2014,49213
"867","ON W 62ND ST FROM S NORMAL BLVD (500 W) TO S 1.00 ","66,481.00",NA,"20","Street Resurfacing Menu",2014,66481
"868","ON W 49TH PL FROM S THROOP ST (1300 W) TO S LOOMIS 1.00 ","41,862.00",NA,"20","Street Resurfacing Menu",2014,41862
"869","ON S ELLIS AVE FROM E 62ND ST (6200 S) TO E 63RD ST 1.00 ","43,606.00",NA,"20","Street Resurfacing Menu",2014,43606
"870","ON S GREENWOOD AVE FROM E 62ND ST (6200 S) TO E 63RD 1.00 ","38,609.00",NA,"20","Street Resurfacing Menu",2014,38609
"871","ON S KIMBARK AVE FROM E 65TH ST (6500 S) TO E 1.00 ","57,639.00",NA,"20","Street Resurfacing Menu",2014,57639
"872","ON S ADA ST FROM W 48TH ST (4800 S) TO W 49TH ST (4900 1.00 ","64,699.00",NA,"20","Street Resurfacing Menu",2014,64699
"873","ON S LOOMIS ST FROM W 47TH ST (4700 S) TO W 49TH ST 2.00 ","107,778.00",NA,"20","Street Resurfacing Menu",2014,107778
"874","ON E 66TH ST FROM S INDIANA AVE (200 E) TO S STATE ST 4.00 ","25,086.00",NA,"20","Street Resurfacing Menu",2014,25086
"875","ON S EVANS AVE FROM E 67TH ST (6700 S) TO E 68TH ST 1.00 ","3,700.00",NA,"20","Street Speed Hump Menu",2014,3700
"876","ON S UNION AVE FROM W 54TH ST (5400 S) TO W 54TH PL 1.00 ","1,850.00",NA,"20","Street Speed Hump Menu",2014,1850
"877","ON S CARPENTER ST FROM W 53RD ST (5300 S) TO W 54TH 1.00 ","3,700.00",NA,"20","Street Speed Hump Menu",2014,3700
"878","ON S MARSHFIELD AVE FROM W 50TH ST (5000 S) TO W 1.00 ","3,700.00",NA,"20","Street Speed Hump Menu",2014,3700
"879","ON S RHODES AVE FROM E 63RD ST (6300 S) TO E 64TH ST 1.00 ","3,700.00",NA,"20","Street Speed Hump Menu",2014,3700
"880","ON E 56TH ST FROM S PRAIRIE AVE (300 E) TO S DR MARTIN 1.00 ","5,550.00",NA,"20","Street Speed Hump Menu",2014,5550
"881","248 W 65TH ST 1.00 ","600.00",NA,"20","Floodlight Menu",2014,600
"882","W 82ND ST & S LOOMIS BLVD&W 83RD ST & S ADA ST 1.00 ","1,400.00",NA,"21","Alley Speed Hump Menu",2014,1400
"883","ON S MARSHFIELD AVE FROM W 91ST ST (9100 S) TO W 0.00 ","1,536.00",NA,"21","Curb & Gutter Menu",2014,1536
"884","ON S BISHOP ST FROM W 86TH ST (8600 S) TO W 87TH ST 0.00 ","1,975.00",NA,"21","Curb & Gutter Menu",2014,1975
"885","ON S PRINCETON AVE FROM W 96TH ST (9600 S) TO W 97TH 0.00 ","5,966.00",NA,"21","Curb & Gutter Menu",2014,5966
"886","ON S RACINE AVE FROM W 80TH ST (8000 S) TO W 81ST ST 0.00 ","2,344.00",NA,"21","Curb & Gutter Menu",2014,2344
"887","ON S ABERDEEN ST FROM W 83RD ST (8300 S) TO W 84TH ST 0.00 ","2,590.00",NA,"21","Sidewalk Menu",2014,2590
"888","ON S GREEN ST FROM W 81ST ST (8100 S) TO W 82ND ST 0.00 ","17,118.00",NA,"21","Sidewalk Menu",2014,17118
"889","ON S LAFLIN ST FROM W 82ND ST (8200 S) TO W 83RD ST 0.00 ","5,788.00",NA,"21","Sidewalk Menu",2014,5788
"890","ON W 95TH ST FROM S PARNELL AVE (530 W) TO S 0.00 ","5,068.00",NA,"21","Sidewalk Menu",2014,5068
"891","ON S SANGAMON ST FROM W 88TH ST (8800 S) TO W 87TH 0.00 ","26,196.00",NA,"21","Sidewalk Menu",2014,26196
"892","ON S NORMAL AVE FROM W 88TH ST (8800 S) TO W 89TH ST 0.00 ","1,481.00",NA,"21","Sidewalk Menu",2014,1481
"893","ON S PERRY AVE FROM W 95TH ST (9500 S) TO W 96TH ST 0.00 ","16,518.00",NA,"21","Sidewalk Menu",2014,16518
"894","ON S VINCENNES AVE FROM W 87 ST (8700 S) TO W 88 ST 0.00 ","31,385.00",NA,"21","Sidewalk Menu",2014,31385
"895","ON N LOOMIS ST FROM W 95TH ST (9500 S) TO W 96TH ST 0.00 ","3,044.00",NA,"21","Sidewalk Menu",2014,3044
"896","ON S SANGAMON ST FROM W 96TH ST (9600 S) TO W 97TH 0.00 ","2,590.00",NA,"21","Sidewalk Menu",2014,2590
"897","ON S LOOMIS ST FROM W 87TH ST (8700 S) TO W 88TH ST 0.00 ","2,696.00",NA,"21","Sidewalk Menu",2014,2696
"898","ON W 95TH PL FROM S RACINE AVE (1200 W) TO S AVALON 0.00 ","1,481.00",NA,"21","Sidewalk Menu",2014,1481
"899","ON S LOOMIS ST FROM W 90TH ST (9000 S) TO W 91ST ST 0.00 ","4,026.00",NA,"21","Sidewalk Menu",2014,4026
"900","ON S JUSTINE ST FROM W 79TH ST (7900 S) TO W 80TH ST 0.00 ","708.00",NA,"21","Sidewalk Menu",2014,708
"901","ON S LOOMIS ST FROM W 88TH ST (8800 S) TO W 89TH ST 0.00 ","3,522.00",NA,"21","Sidewalk Menu",2014,3522
"902","ON S MAY ST FROM W 80TH ST (8000 S) TO W 81ST ST (8100 0.00 ","17,113.00",NA,"21","Sidewalk Menu",2014,17113
"903","ON S YALE AVE FROM W 97TH ST (9700 S) TO W 98TH ST 0.00 ","5,584.00",NA,"21","Sidewalk Menu",2014,5584
"904","ON S SANGAMON ST FROM W 86TH ST (8600 S) TO W 86TH 0.00 ","2,968.00",NA,"21","Sidewalk Menu",2014,2968
"905","ON S BISHOP ST FROM W 91ST ST (9100 S) TO W 92ND ST 0.00 ","3,334.00",NA,"21","Sidewalk Menu",2014,3334
"906","ON S RACINE AVE FROM W 80TH ST (8000 S) TO W 81ST ST 0.00 ","9,297.00",NA,"21","Sidewalk Menu",2014,9297
"907","ON S LOWE AVE FROM W 96TH ST (9600 S) TO W 97TH ST 0.00 ","3,316.00",NA,"21","Sidewalk Menu",2014,3316
"908","ON S ELIZABETH ST FROM W 86TH ST (8600 S) TO W 87TH 0.00 ","3,292.00",NA,"21","Sidewalk Menu",2014,3292
"909","ON S CARPENTER ST FROM W 90TH ST (9000 S) TO W 91ST 0.00 ","12,048.00",NA,"21","Sidewalk Menu",2014,12048
"910","ON S LA SALLE ST FROM W 83RD ST (8300 S) TO W 84TH ST 0.00 ","3,375.00",NA,"21","Sidewalk Menu",2014,3375
"911","ON S VINCENNES AVE FROM W 98TH ST (9800 S) TO W 99TH 0.00 ","12,496.00",NA,"21","Sidewalk Menu",2014,12496
"912","ON S HALSTED ST FROM W 92ND ST (9200 S) TO W 93RD ST 0.00 ","1,693.00",NA,"21","Sidewalk Menu",2014,1693
"913","ON S PEORIA ST FROM W 81ST ST (8100 S) TO W 82ND ST 0.00 ","4,278.00",NA,"21","Sidewalk Menu",2014,4278
"914","ON S WOOD ST FROM W 79TH ST (7900 S) TO W 80TH ST 0.00 ","4,909.00",NA,"21","Sidewalk Menu",2014,4909
"915","ON N CARPENTER ST FROM W 89TH ST (8900 S) TO W 90TH 0.00 ","3,186.00",NA,"21","Sidewalk Menu",2014,3186
"916","ON S LOOMIS BLVD FROM W 90TH ST (9000 S) TO W 91ST ST 0.00 ","1,890.00",NA,"21","Sidewalk Menu",2014,1890
"917","ON S EMERALD AVE FROM W 92ND ST (9200 S) TO W 93RD 1.00 ","62,170.00",NA,"21","Street Resurfacing Menu",2014,62170
"918","ON S EMERALD AVE FROM W 88TH ST (8800 S) TO W 89TH 1.00 ","34,776.00",NA,"21","Street Resurfacing Menu",2014,34776
"919","ON S PERRY AVE FROM W 95TH ST (9500 S) TO W 96TH ST 1.00 ","69,438.00",NA,"21","Street Resurfacing Menu",2014,69438
"920","ON S UNION AVE FROM W 92ND ST (9200 S) TO W 93RD ST 1.00 ","83,100.00",NA,"21","Street Resurfacing Menu",2014,83100
"921","ON W 86TH ST FROM S MARSHFIELD AVE (1630 W) TO S 2.00 ","76,907.00",NA,"21","Street Resurfacing Menu",2014,76907
"922","ON S LOOMIS ST FROM W 89TH ST (8900 S) TO W 90TH ST 1.00 ","74,525.00",NA,"21","Street Resurfacing Menu",2014,74525
"923","ON S JUSTINE ST FROM W 80TH ST (8000 S) TO W 81ST ST 1.00 ","57,481.00",NA,"21","Street Resurfacing Menu",2014,57481
"924","ON S LA SALLE ST FROM W 81ST ST (8100 S) TO W 83RD ST 2.00 ","104,180.00",NA,"21","Street Resurfacing Menu",2014,104180
"925","ON W 89TH ST FROM S HOLLAND RD (200 W) TO S 2.00 ","35,291.00",NA,"21","Street Resurfacing Menu",2014,35291
"926","ON S LOOMIS BLVD FROM W 93RD ST (9300 S) TO W 94TH ST 1.00 ","36,772.00",NA,"21","Street Resurfacing Menu",2014,36772
"927","ON S RACINE AVE FROM W 96TH ST (9599 S) TO W 97TH ST 1.00 ","23,602.00",NA,"21","Street Resurfacing Menu",2014,23602
"928","ON W 97TH ST FROM S HARVARD AVE (330 W) TO S 1.00 ","17,680.00",NA,"21","Street Resurfacing Menu",2014,17680
"929","ON S LA SALLE ST FROM W 96TH ST (9600 S) TO W 97TH ST 1.00 ","70,698.00",NA,"21","Street Resurfacing Menu",2014,70698
"930","ON S ABERDEEN ST FROM W 91ST ST (9100 S) TO W 92ND ST 1.00 ","68,787.00",NA,"21","Street Resurfacing Menu",2014,68787
"931","ON S WOLCOTT AVE FROM W 86TH ST (8600 S) TO W 87TH 1.00 ","38,162.00",NA,"21","Street Resurfacing Menu",2014,38162
"932","ON S LOWE AVE FROM W 88TH ST (8800 S) TO W 89TH ST 1.00 ","58,608.00",NA,"21","Street Resurfacing Menu",2014,58608
"933","ON S PRINCETON AVE FROM W 96TH ST (9600 S) TO W 97TH 1.00 ","40,354.00",NA,"21","Street Resurfacing Menu",2014,40354
"934","ON W 88TH ST FROM S ASHLAND AVE (1600 W) TO S 5.00 ","125,899.00",NA,"21","Street Resurfacing Menu",2014,125899
"935","ON S STEWART AVE FROM W 81ST ST (8100 S) TO W 83RD 1.00 ","9,250.00",NA,"21","Street Speed Hump Menu",2014,9250
"936","ON S EMERALD AVE FROM W 91ST ST (9100 S) TO W 90TH 1.00 ","1,850.00",NA,"21","Street Speed Hump Menu",2014,1850
"937","ON S LAFLIN ST FROM W 90TH ST (9000 S) TO W 91ST ST 1.00 ","3,700.00",NA,"21","Street Speed Hump Menu",2014,3700
"938","ON S CARPENTER ST FROM W 88TH ST (8800 S) TO W 89TH 2.00 ","559.00",NA,"21","Floodlight Menu",2014,559
"939","W 26TH ST & S CENTRAL PARK AVE&W 27TH ST & S 1.00 ","26,123.00",NA,"22","Alley Resurfacing Menu",2014,26123
"940","S PULASKI RD & W 26TH ST & S HARDING AVE & W 27TH ST 1.00 ","25,640.00",NA,"22","Alley Resurfacing Menu",2014,25640
"941","W 25TH PL & S KOLIN AVE&W 26TH ST & S KOSTNER AVE 1.00 ","700.00",NA,"22","Alley Speed Hump Menu",2014,700
"942","ON S LAWNDALE AVE FROM W 28TH ST (2800 S) TO W 30TH 0.00 ","88,929.00",NA,"22","Curb & Gutter Menu",2014,88929
"943","ON W 28TH ST FROM S TRUMBULL AVE (3430 W) TO S 0.00 ","9,635.00",NA,"22","Sidewalk Menu",2014,9635
"944","ON W 28TH ST FROM S SPRINGFIELD AVE (3900 W) TO S 0.00 ","9,792.00",NA,"22","Sidewalk Menu",2014,9792
"945","ON S LAMON AVE FROM W 45TH ST (4499 S) TO W 46TH ST 0.00 ","33,760.00",NA,"22","Sidewalk Menu",2014,33760
"946","ON W 28TH ST FROM S AVERS AVE (3830 W) TO S 0.00 ","15,653.00",NA,"22","Sidewalk Menu",2014,15653
"947","ON S HOMAN AVE FROM W 27TH ST (2700 S) TO W 28TH ST 0.00 ","466.00",NA,"22","Sidewalk Menu",2014,466
"948","ON S KARLOV AVE FROM W 32ND ST (3200 S) TO W 33RD ST 0.00 ","26,100.00",NA,"22","Sidewalk Menu",2014,26100
"949","ON S KENNETH AVE FROM W CERMAK RD (2200 S) TO W 2.00 ","92,461.00",NA,"22","Street Resurfacing Menu",2014,92461
"950","ON W 50TH ST FROM S LAWLER AVE (5030 W) TO S 1.00 ","40,297.00",NA,"22","Street Resurfacing Menu",2014,40297
"951","ON S CENTRAL PARK AVE FROM W CERMAK RD (2200 S) TO 1.00 ","15,840.00",NA,"22","Street Resurfacing Menu",2014,15840
"952","ON S KILBOURN AVE FROM W 28TH ST (2800 S) TO W 30TH 1.00 ","94,849.00",NA,"22","Street Resurfacing Menu",2014,94849
"953","ON S RIDGEWAY AVE FROM W 32ND ST (3200 S) TO W 33RD 1.00 ","52,278.00",NA,"22","Street Resurfacing Menu",2014,52278
"954","ON S LAVERGNE AVE FROM W 46TH ST (4600 S) TO W 47TH 1.00 ","46,084.00",NA,"22","Street Resurfacing Menu",2014,46084
"955","ON S KOLIN AVE FROM W 26TH ST (2600 S) TO W 27TH ST 1.00 ","62,627.00",NA,"22","Street Resurfacing Menu",2014,62627
"956","ON S KOSTNER AVE FROM W OGDEN AVE (2400 S) TO W 4.00 ","109,044.00",NA,"22","Street Resurfacing Menu",2014,109044
"957","ON W 25TH ST FROM S KEELER AVE (4200 W) TO S 1.00 ","26,232.00",NA,"22","Street Resurfacing Menu",2014,26232
"958","ON S KEATING AVE FROM W 45TH ST (4500 S) TO W 46TH ST 1.00 ","45,997.00",NA,"22","Street Resurfacing Menu",2014,45997
"959","ON S KILDARE AVE FROM W CERMAK RD (2200 S) TO W 1.00 ","5,550.00",NA,"22","Street Speed Hump Menu",2014,5550
"960","ON S HARDING AVE FROM W 31ST ST (3100 S) TO W 32ND ST 1.00 ","3,700.00",NA,"22","Street Speed Hump Menu",2014,3700
"961","ON S LA CROSSE AVE FROM W 46TH ST (4600 S) TO W 47TH 1.00 ","3,700.00",NA,"22","Street Speed Hump Menu",2014,3700
"962","ON W 46TH ST FROM S LAMON AVE (4900 W) TO S 2.00 ","7,400.00",NA,"22","Street Speed Hump Menu",2014,7400
"963","ON W 33RD ST FROM S PULASKI RD (4000 W) TO S HARDING 1.00 ","1,850.00",NA,"22","Street Speed Hump Menu",2014,1850
"964","ON S KOLIN AVE FROM W 26TH ST (2600 S) TO W 27TH ST 1.00 ","3,700.00",NA,"22","Street Speed Hump Menu",2014,3700
"965","ON S LEAMINGTON AVE FROM W 45TH ST (4500 S) TO W 1.00 ","3,700.00",NA,"22","Street Speed Hump Menu",2014,3700
"966","ON S LECLAIRE AVE FROM W 45TH ST (4500 S) TO W 46TH 1.00 ","3,700.00",NA,"22","Street Speed Hump Menu",2014,3700
"967","ON W 25TH ST FROM S KEELER AVE (4200 W) TO S KILDARE 1.00 ","1,850.00",NA,"22","Street Speed Hump Menu",2014,1850
"968","2200 S KENNETH AVE 1.00 ","600.00",NA,"22","Floodlight Menu",2014,600
"969","4153 W 26TH ST 1.00 ","500.00",NA,"22","Street Light Upgrade",2014,500
"970","5010 W 50TH ST Upgrades for the Vittum Park spray pool ","125,000.00",NA,"22","Chicago Park District",2014,125000
"971","4247 W 31ST ST Lighting Project for Piotrowski Park ","250,000.00",NA,"22","Chicago Park District",2014,250000
"972","ON W 23RD ST FROM S TRUMBULL AVE (3430 W) TO S Mural project, (4) retaining walls of underpasses ","60,700.00",NA,"22","Miscellaneous Other",2014,60700
"973","4232 W OGDEN AVE Neighbor Space community garden ","25,000.00",NA,"22","Miscellaneous Other",2014,25000
"974","ON S NEWCASTLE AVE FROM 5358 S TO W 54TH ST (5400 S) 0.00 ","9,482.00",NA,"23","Alley Apron Menu",2014,9482
"975","ON W 64TH PL FROM 7001 W TO S SAYRE AVE (7000 W) 1.00 ","11,661.00",NA,"23","Alley Apron Menu",2014,11661
"976","ON S NEW ENGLAND AVE FROM 5554 S TO W ARCHER AVE 1.00 ","15,043.00",NA,"23","Alley Apron Menu",2014,15043
"977","ON S NAGLE AVE FROM 5358 S TO W 53RD ST (5300 S) 1.00 ","10,038.00",NA,"23","Alley Apron Menu",2014,10038
"978","ON S AUSTIN AVE FROM 5859 S TO W 58TH ST (5800 S) 1.00 ","10,925.00",NA,"23","Alley Apron Menu",2014,10925
"979","ON W 56TH ST FROM S NEWLAND AVE (6930 W) TO S NEW ","1,901.00",NA,"23","Alley Resurfacing Menu",2014,1901
"980","S OAK PARK AVE & W 64TH ST&S NEW ENGLAND AVE & W 1.00 ","2,800.00",NA,"23","Alley Speed Hump Menu",2014,2800
"981","W 63RD PL & S NEW ENGLAND AVE&W 63RD ST & S SAYRE 1.00 ","1,400.00",NA,"23","Alley Speed Hump Menu",2014,1400
"982","S ARCHER AVE & S MULLIGAN AVE&S NARRAGANSETT 1.00 ","2,800.00",NA,"23","Alley Speed Hump Menu",2014,2800
"983","S NATOMA AVE & W 54TH ST&S NASHVILLE AVE & W 1.00 ","700.00",NA,"23","Alley Speed Hump Menu",2014,700
"984","ON W 65TH ST FROM 6900 W TO S NEW ENGLAND AVE (6900 1.00 ","1,515.00",NA,"23","Bollard Menu",2014,1515
"985","S KOSTNER AVE & W 53RD ST&S KENNETH AVE & W 54TH 1.00 ","135,000.00",NA,"23","Concrete Alley Menu",2014,135000
"986","W 56TH ST & S MENARD AVE&W 57TH ST & S MONITOR 1.00 ","60,000.00",NA,"23","Concrete Alley Menu",2014,60000
"987","ON S MENARD AVE FROM W 57TH ST (5700 S) TO W 58TH ST 0.00 ","4,118.00",NA,"23","Curb & Gutter Menu",2014,4118
"988","ON W 55TH ST FROM S MENARD AVE (5800 W) TO S 0.00 ","2,778.00",NA,"23","Curb & Gutter Menu",2014,2778
"989","ON S NEWCASTLE AVE FROM W 52ND ST (5200 S) TO W 0.00 ","7,900.00",NA,"23","Curb & Gutter Menu",2014,7900
"990","ON S MENARD AVE FROM W 55TH ST (5500 S) TO W 56TH ST 0.00 ","13,209.00",NA,"23","Curb & Gutter Menu",2014,13209
"991","ON S NATCHEZ AVE FROM W 53RD ST (5300 S) TO W 54TH 0.00 ","3,410.00",NA,"23","Curb & Gutter Menu",2014,3410
"992","ON S MONITOR AVE FROM W 56TH ST (5600 S) TO W 57TH 0.00 ","8,333.00",NA,"23","Curb & Gutter Menu",2014,8333
"993","ON S PARKSIDE AVE FROM W 55TH ST (5500 S) TO W 56TH 0.00 ","1,337.00",NA,"23","Curb & Gutter Menu",2014,1337
"994","ON S AUSTIN AVE FROM W 56TH ST (5600 S) TO W 57TH ST 0.00 ","15,879.00",NA,"23","Curb & Gutter Menu",2014,15879
"995","ON S AUSTIN AVE FROM W 55TH ST (5500 S) TO W 56TH ST 0.00 ","7,699.00",NA,"23","Curb & Gutter Menu",2014,7699
"996","ON S HAMLIN AVE FROM W 53RD ST (5300 S) TO W 54TH ST 0.00 ","6,830.00",NA,"23","Curb & Gutter Menu",2014,6830
"997","ON W 64TH ST FROM S NOTTINGHAM AVE (7100 W) TO S 0.00 ","82,409.00",NA,"23","Curb & Gutter Menu",2014,82409
"998","ON S RIDGEWAY AVE FROM W 52ND ST (5200 S) TO W 53RD 0.00 ","7,539.00",NA,"23","Curb & Gutter Menu",2014,7539
"999","ON W 56TH ST FROM S NORMANDY AVE (6700 W) TO S 0.00 ","4,390.00",NA,"23","Curb & Gutter Menu",2014,4390
"1000","ON S MAYFIELD AVE FROM W 55TH ST (5500 S) TO W 56TH 0.00 ","8,316.00",NA,"23","Curb & Gutter Menu",2014,8316
"1001","ON S NASHVILLE AVE FROM 5322 S TO W 53RD ST (5300 S) 1.00 ","7,335.00",NA,"23","Guardrail Menu",2014,7335
"1002","S MAYFIELD AVE & W 55TH ST 1.00 ","550.00",NA,"23","In-Road ""State Law Stop",2014,550
"1003","ON S PARKSIDE AVE FROM W 57TH ST (5700 S) TO W 58TH 0.00 ","3,152.00",NA,"23","Sidewalk Menu",2014,3152
"1004","ON W 55TH PL FROM S CENTRAL PARK AVE (3600 W) TO S 0.00 ","3,092.00",NA,"23","Sidewalk Menu",2014,3092
"1005","ON S HAMLIN AVE FROM W 52ND ST (5200 S) TO W 53RD ST 0.00 ","4,340.00",NA,"23","Sidewalk Menu",2014,4340
"1006","ON W 64TH ST FROM S LAWNDALE AVE (3700 W) TO S 0.00 ","5,343.00",NA,"23","Sidewalk Menu",2014,5343
"1007","ON W 63RD PL FROM S NEW ENGLAND AVE (6900 W) TO S 0.00 ","4,575.00",NA,"23","Sidewalk Menu",2014,4575
"1008","ON W 66TH PL FROM S SPAULDING AVE (3300 W) TO S 0.00 ","3,879.00",NA,"23","Sidewalk Menu",2014,3879
"1009","ON S MULLIGAN AVE FROM W 53RD ST (5300 S) TO W 54TH 0.00 ","3,481.00",NA,"23","Sidewalk Menu",2014,3481
"1010","ON W 57TH PL FROM S CENTRAL PARK AVE (3600 W) TO S 0.00 ","1,784.00",NA,"23","Sidewalk Menu",2014,1784
"1011","ON W 61ST ST FROM S HAMLIN AVE (3800 W) TO S 0.00 ","20,838.00",NA,"23","Sidewalk Menu",2014,20838
"1012","ON S AUSTIN AVE FROM W 55TH ST (5500 S) TO W 56TH ST 0.00 ","7,562.00",NA,"23","Sidewalk Menu",2014,7562
"1013","ON S MOODY AVE FROM W 53RD ST (5300 S) TO W 54TH ST 0.00 ","5,442.00",NA,"23","Sidewalk Menu",2014,5442
"1014","ON S NASHVILLE AVE FROM W 51ST ST (5100 S) TO W 52ND 0.00 ","4,872.00",NA,"23","Sidewalk Menu",2014,4872
"1015","ON S SAYRE AVE FROM W 53RD ST (5300 S) TO W 54TH ST 0.00 ","3,082.00",NA,"23","Sidewalk Menu",2014,3082
"1016","ON S MAYFIELD AVE FROM W 55TH ST (5500 S) TO W 56TH 0.00 ","11,459.00",NA,"23","Sidewalk Menu",2014,11459
"1017","ON S MENARD AVE FROM W 56TH ST (5600 S) TO W 57TH ST 0.00 ","15,469.00",NA,"23","Sidewalk Menu",2014,15469
"1018","ON W 51ST PL FROM S NOTTINGHAM AVE (7100 W) TO S 0.00 ","3,285.00",NA,"23","Sidewalk Menu",2014,3285
"1019","ON S NOTTINGHAM AVE FROM W 52ND ST (5200 S) TO W 0.00 ","1,946.00",NA,"23","Sidewalk Menu",2014,1946
"1020","ON S NORMANDY AVE FROM W 57TH ST (5700 S) TO W 58TH 0.00 ","765.00",NA,"23","Sidewalk Menu",2014,765
"1021","ON W 59TH ST FROM S AUSTIN AVE (5999 W) TO S MASON 0.00 ","6,712.00",NA,"23","Sidewalk Menu",2014,6712
"1022","ON W 63RD PL FROM S OAK PARK AVE (6800 W) TO S NEW 0.00 ","8,039.00",NA,"23","Sidewalk Menu",2014,8039
"1023","ON S HOMAN AVE FROM W 58TH ST (5800 S) TO W 59TH ST 0.00 ","23,849.00",NA,"23","Sidewalk Menu",2014,23849
"1024","ON W 63RD PL FROM S NARRAGANSETT AVE (6400 W) TO S 0.00 ","4,340.00",NA,"23","Sidewalk Menu",2014,4340
"1025","ON W 59TH PL FROM S SPAULDING AVE (3300 W) TO S 0.00 ","3,644.00",NA,"23","Sidewalk Menu",2014,3644
"1026","ON S NORDICA AVE FROM W 51ST PL (5130 S) TO W 52ND ST 0.00 ","5,809.00",NA,"23","Sidewalk Menu",2014,5809
