"","description","costA","costB","ward","program","year","cost"
"766","ON S EBERHART AVE FROM E 65TH ST (6500 S) TO E 66TH 1.00 ","21,828.00",NA,"20","Street Resurfacing Menu",2016,21828
"767","ON S RHODES AVE FROM E MARQUETTE RD (6600 S) TO E 1.00 ","32,095.00",NA,"20","Street Resurfacing Menu",2016,32095
"768","ON S WABASH AVE FROM E 61ST ST (6100 S) TO E 63RD ST 1.00 ","127,131.00",NA,"20","Street Resurfacing Menu",2016,127131
"769","ON S COTTAGE GROVE AVE FROM E 61ST ST (6100 S) TO E 1.00 ","22,029.00",NA,"20","Street Resurfacing Menu",2016,22029
"770","ON S PAULINA ST FROM W 50TH ST (5000 S) TO W 51ST ST 1.00 ","55,054.00",NA,"20","Street Resurfacing Menu",2016,55054
"771","ON S LOWE AVE FROM W 59TH ST (5900 S) TO W 60TH ST 1.00 ","73,362.00",NA,"20","Street Resurfacing Menu",2016,73362
"772","ON W 50TH ST FROM S PEORIA ST (900 W) TO S HALSTED ST 1.00 ","57,527.00",NA,"20","Street Resurfacing Menu",2016,57527
"773","1600-1612 W 48TH ST Traffic Signal- Two Way Conversion 1.00 ","50,545.00",NA,"20","Pedestrian Countdown",2016,50545
"774","E MARQUETTE RD & S DORCHESTER AVE Mural at E. Marquette and S. Dorchester 55550.00 ","55,550.00",NA,"20","Miscellaneous Other",2016,55550
"775","8500 S MORGAN ST 0.00 ","4,896.00",NA,"21","Sidewalk Menu",2016,4896
"776","8757 S WOOD ST 0.00 ","29,875.00",NA,"21","Sidewalk Menu",2016,29875
"777","8747 S WOOD ST 0.00 ","5,087.00",NA,"21","Sidewalk Menu",2016,5087
"778","9130 S ABERDEEN ST 0.00 ","6,280.00",NA,"21","Sidewalk Menu",2016,6280
"779","8857 S EMERALD AVE 0.00 ","34,645.00",NA,"21","Sidewalk Menu",2016,34645
"780","8112 S GREEN ST 0.00 ","7,258.00",NA,"21","Sidewalk Menu",2016,7258
"781","8300 S LA SALLE ST 0.00 ","29,661.00",NA,"21","Sidewalk Menu",2016,29661
"782","8559 S WINCHESTER AVE 0.00 ","32,325.00",NA,"21","Sidewalk Menu",2016,32325
"783","8131 S RACINE AVE 0.00 ","14,108.00",NA,"21","Sidewalk Menu",2016,14108
"784","ON S PEORIA ST FROM W 81ST ST (8100 S) TO W 82ND ST 0.00 ","27,758.00",NA,"21","Sidewalk Menu",2016,27758
"785","8749 S EMERALD AVE 0.00 ","23,197.00",NA,"21","Sidewalk Menu",2016,23197
"786","8924 S JUSTINE ST 0.00 ","6,444.00",NA,"21","Sidewalk Menu",2016,6444
"787","ON S MAY ST FROM W 82ND ST (8200 S) TO W 83RD ST (8300 1.00 ","37,158.00",NA,"21","Street Resurfacing Menu",2016,37158
"788","ON S MAY ST FROM W 90TH ST (9000 S) TO W 91ST ST (9100 1.00 ","57,971.00",NA,"21","Street Resurfacing Menu",2016,57971
"789","ON S PEORIA ST FROM W 84TH ST (8400 S) TO W 86TH ST 2.00 ","112,114.00",NA,"21","Street Resurfacing Menu",2016,112114
"790","ON W 92ND ST FROM S HALSTED ST (800 W) TO S EMERALD 1.00 ","21,074.00",NA,"21","Street Resurfacing Menu",2016,21074
"791","ON W 94TH ST FROM S HALSTED ST (800 W) TO S EMERALD 1.00 ","33,578.00",NA,"21","Street Resurfacing Menu",2016,33578
"792","ON S WALLACE ST FROM W 90TH ST (9000 S) TO W 91ST ST 1.00 ","36,640.00",NA,"21","Street Resurfacing Menu",2016,36640
"793","ON S ABERDEEN ST FROM W 93RD ST (9300 S) TO W 94TH ST 1.00 ","59,396.00",NA,"21","Street Resurfacing Menu",2016,59396
"794","ON W 96TH ST FROM S EGGLESTON AVE (400 W) TO S LOWE 4.00 ","153,483.00",NA,"21","Street Resurfacing Menu",2016,153483
"795","ON S CARPENTER ST FROM W 82ND ST (8200 S) TO W 83RD 1.00 ","42,274.00",NA,"21","Street Resurfacing Menu",2016,42274
"796","ON W 80TH ST FROM S JUSTINE ST (1530 W) TO S LAFLIN ST 1.00 ","21,443.00",NA,"21","Street Resurfacing Menu",2016,21443
"797","ON W 80TH ST FROM S MARSHFIELD AVE (1630 W) TO S 1.00 ","22,662.00",NA,"21","Street Resurfacing Menu",2016,22662
"798","ON W 94TH ST FROM S LAFAYETTE AVE (30 W) TO S PERRY 1.00 ","35,716.00",NA,"21","Street Resurfacing Menu",2016,35716
"799","ON S NORMAL AVE FROM W 94TH ST (9400 S) TO W 95TH ST 1.00 ","60,049.00",NA,"21","Street Resurfacing Menu",2016,60049
"800","ON W 82ND ST FROM S LOOMIS BLVD (1400 W) TO S ADA ST 1.00 ","17,186.00",NA,"21","Street Resurfacing Menu",2016,17186
"801","ON W 81ST ST FROM S WALLACE ST (600 W) TO S PARNELL 1.00 ","37,520.00",NA,"21","Street Resurfacing Menu",2016,37520
"802","ON S PARNELL AVE FROM W 96TH ST (9600 S) TO W 97TH ST 1.00 ","48,052.00",NA,"21","Street Resurfacing Menu",2016,48052
"803","ON W 81ST ST FROM S MARSHFIELD AVE (1630 W) TO S 1.00 ","20,901.00",NA,"21","Street Resurfacing Menu",2016,20901
"804","ON S PRINCETON AVE FROM W 97TH ST (9700 S) TO W 98TH 1.00 ","49,339.00",NA,"21","Street Resurfacing Menu",2016,49339
"805","ON S LOWE AVE FROM W 86TH ST (8600 S) TO W 87TH ST S 2.00 ","1,850.00",NA,"21","Street Speed Hump Menu",2016,1850
"806","ON S RACINE AVE FROM W 91ST ST (9100 S) TO W 92ND ST 2.00 ","3,700.00",NA,"21","Street Speed Hump Menu",2016,3700
"807","ON S LAFLIN ST FROM W 80TH ST (8000 S) TO W 81ST ST 2.00 ","3,700.00",NA,"21","Street Speed Hump Menu",2016,3700
"808","ON S PAULINA ST FROM W 87TH ST (8700 S) TO W 88TH ST 2.00 ","3,700.00",NA,"21","Street Speed Hump Menu",2016,3700
"809","ON S YALE AVE FROM S HOLLAND RD (8820 S) TO W 89TH 2.00 ","3,700.00",NA,"21","Street Speed Hump Menu",2016,3700
"810","ON W 85TH ST FROM S PARNELL AVE (530 W) TO S 1.00 ","1,850.00",NA,"21","Street Speed Hump Menu",2016,1850
"811","9047 S LOWE AVE Install Street Light Pole & Fixture 1.00 ","5,000.00",NA,"21","Street Light Pole POD",2016,5000
"812","ON W 97TH ST FROM S NORMAL AVE (500 W) TO S 2.00 ","4,300.00",NA,"21","Street Light Upgrade",2016,4300
"813","2215 S HAMLIN AVE 1.00 ","13,595.00",NA,"22","Alley Apron Menu",2016,13595
"814","S SPRINGFIELD AVE & W 26TH ST&S AVERS AVE & W 27TH 1.00 ","53,881.00",NA,"22","Alley Resurfacing Menu",2016,53881
"815","W 24TH ST & S CENTRAL PARK AVE&W 25TH ST & S 1.00 ","42,190.00",NA,"22","Alley Resurfacing Menu",2016,42190
"816","S RIDGEWAY AVE & W 31ST ST&S LAWNDALE AVE & W 1.00 ","26,974.00",NA,"22","Alley Resurfacing Menu",2016,26974
"817","S ST LOUIS AVE & W 24TH ST&S TRUMBULL AVE & W 25TH 1.00 ","41,796.00",NA,"22","Alley Resurfacing Menu",2016,41796
"818","S SAWYER AVE & W 27TH ST&S KEDZIE AVE & W 28TH ST 1.00 ","44,469.00",NA,"22","Alley Resurfacing Menu",2016,44469
"819","S HAMLIN AVE & W 26TH ST&S RIDGEWAY AVE & W 27TH 1.00 ","35,072.00",NA,"22","Alley Resurfacing Menu",2016,35072
"820","S KEELER AVE & W 28TH ST&S KEDVALE AVE & W 30TH 1.00 ","35,072.00",NA,"22","Alley Resurfacing Menu",2016,35072
"821","S ST LOUIS AVE & W 26TH ST&S DRAKE AVE & W 27TH ST 1.00 ","41,923.00",NA,"22","Alley Resurfacing Menu",2016,41923
"822","S TRUMBULL AVE & W 30TH ST&S ST LOUIS AVE & W 31ST 1.00 ","35,123.00",NA,"22","Alley Resurfacing Menu",2016,35123
"823","S TRUMBULL AVE & W 28TH ST&S ST LOUIS AVE & W 30TH 1.00 ","34,996.00",NA,"22","Alley Resurfacing Menu",2016,34996
"824","S KEDVALE AVE & W 27TH ST&S KARLOV AVE & W 28TH 1.00 ","42,292.00",NA,"22","Alley Resurfacing Menu",2016,42292
"825","S ST LOUIS AVE & W 27TH ST&S DRAKE AVE & W 28TH ST 1.00 ","27,878.00",NA,"22","Alley Resurfacing Menu",2016,27878
"826","S MILLARD AVE & W 26TH ST&S LAWNDALE AVE & W 1.00 ","27,878.00",NA,"22","Alley Resurfacing Menu",2016,27878
"827","S RIDGEWAY AVE & W 27TH ST&S LAWNDALE AVE & W 1.00 ","35,772.00",NA,"22","Alley Resurfacing Menu",2016,35772
"828","S CICERO AVE & W 44TH ST&S KEATING AVE & W 45TH ST 1.00 ","25,829.00",NA,"22","Alley Resurfacing Menu",2016,25829
"829","S SPRINGFIELD AVE & W 28TH ST&S AVERS AVE & W 30TH 1.00 ","43,374.00",NA,"22","Alley Resurfacing Menu",2016,43374
"830","S KILDARE AVE & W 26TH ST&S TRIPP AVE & W 27TH ST 1.00 ","39,249.00",NA,"22","Alley Resurfacing Menu",2016,39249
"831","S HAMLIN AVE & W 27TH ST&S RIDGEWAY AVE & W 28TH 1.00 ","42,368.00",NA,"22","Alley Resurfacing Menu",2016,42368
"832","W CERMAK RD & S KEDVALE AVE&W OGDEN AVE & S 1.00 ","46,869.00",NA,"22","Alley Resurfacing Menu",2016,46869
"833","S PULASKI RD & W 26TH ST 1.00 ","2,600.00",NA,"22","Bus Pad",2016,2600
"834","2300 S KENNETH AVE 0.00 ","26,136.00",NA,"22","Curb & Gutter Menu",2016,26136
"835","ON W 27TH ST FROM S KILDARE AVE (4300 W) TO S TRIPP 1.00 ","34,502.00",NA,"22","Diagonal Parking Menu",2016,34502
"836","4912 S LECLAIRE AVE 1.00 ","2,838.00",NA,"22","Miscellaneous CDOT",2016,2838
"837","4721 S LAMON AVE 0.00 ","2,369.00",NA,"22","Sidewalk Menu",2016,2369
"838","ON W 30TH ST FROM S SPRINGFIELD AVE (3900 W) TO S 2.00 ","68,947.00",NA,"22","Street Resurfacing Menu",2016,68947
"839","S KILBOURN AVE & W 30TH ST 2.00 ","56,966.00",NA,"22","Street Resurfacing Menu",2016,56966
"840","ON S SPRINGFIELD AVE FROM W 31ST ST (3100 S) TO W 1.00 ","3,700.00",NA,"22","Street Speed Hump Menu",2016,3700
"841","ON S LEAMINGTON AVE FROM W 48TH ST (4800 S) TO W 1.00 ","3,700.00",NA,"22","Street Speed Hump Menu",2016,3700
"842","W CERMAK RD & S TRUMBULL AVE 1.00 ","9,000.00",NA,"22","Viaduct Improvement",2016,9000
"843","4718 S LA CROSSE AVE Install Alley Light 1.00 ","450.00",NA,"22","Street Light Upgrade",2016,450
"844","4401 S LEAMINGTON AVE POD Camera 1.00 ","27,011.00",NA,"22","High Definition Camera",2016,27011
"845","Lawndale Triangle Community Garden w/ Neighbor Space 13415.00 ","13,415.00",NA,"22","Miscellaneous CDOT",2016,13415
"846","Community Garden 150000.00 ","150,000.00",NA,"22","Miscellaneous Other",2016,150000
"847","5010 W 50TH ST Vittum Park - mini soccer field 75000.00 ","75,000.00",NA,"22","Miscellaneous Other",2016,75000
"848","5300 S NATCHEZ AVE 1.00 ","13,103.00",NA,"23","Alley Apron Menu",2016,13103
"849","6424 S NARRAGANSETT AVE 1.00 ","12,602.00",NA,"23","Alley Apron Menu",2016,12602
"850","ON S SAYRE AVE FROM 5517 S TO W ARCHER AVE (5500 S) ","9,388.00",NA,"23","Alley Apron Menu",2016,9388
"851","5402 S KENNETH AVE 1.00 ","9,088.00",NA,"23","Alley Apron Menu",2016,9088
"852","5514 S NEWLAND AVE 1.00 ","10,689.00",NA,"23","Alley Apron Menu",2016,10689
"853","5300 S NARRAGANSETT AVE 1.00 ","15,888.00",NA,"23","Alley Apron Menu",2016,15888
"854","ON W 63RD PL FROM 6958 W TO S SAYRE AVE (7000 W) ","11,649.00",NA,"23","Alley Apron Menu",2016,11649
"855","ON S NARRAGANSETT AVE FROM 6400 S TO W 64TH ST 1.00 ","10,334.00",NA,"23","Alley Apron Menu",2016,10334
"856","5515 S MENARD AVE 1.00 ","10,331.00",NA,"23","Alley Apron Menu",2016,10331
"857","ON W 64TH PL FROM 6814 W TO S NEW ENGLAND AVE (6900 0.10 ","9,279.00",NA,"23","Alley Apron Menu",2016,9279
"858","ON S MONITOR AVE FROM 5600 S TO W 56TH ST (5600 S) 1.00 ","12,902.00",NA,"23","Alley Apron Menu",2016,12902
"859","5522 W 55TH ST 1.00 ","10,459.00",NA,"23","Alley Apron Menu",2016,10459
"860","ON S NEW ENGLAND AVE FROM 5559 S TO W 56TH ST (5600 0.40 ","17,131.00",NA,"23","Alley Apron Menu",2016,17131
"861","3700-3718 W 55TH PL 1.00 ","9,659.00",NA,"23","Alley Apron Menu",2016,9659
"862","ON S MAYFIELD AVE FROM 5800 S TO W 58TH ST (5800 S) 1.00 ","15,025.00",NA,"23","Alley Apron Menu",2016,15025
"863","6440 S NARRAGANSETT AVE 1.00 ","12,099.00",NA,"23","Alley Resurfacing Menu",2016,12099
"864","W 64TH ST & S NATCHEZ AVE&W 64TH PL & S 2.00 ","1,400.00",NA,"23","Alley Speed Hump Menu",2016,1400
"865","W 55TH ST & S SPRINGFIELD AVE&W 54TH ST & S AVERS 2.00 ","1,400.00",NA,"23","Alley Speed Hump Menu",2016,1400
"866","W 55TH ST & S KEDVALE AVE&W 54TH ST & S KARLOV 2.00 ","1,400.00",NA,"23","Alley Speed Hump Menu",2016,1400
"867","ON S MAYFIELD AVE FROM W 57TH ST (5700 S) TO W 58TH 0.00 ","9,005.00",NA,"23","Curb & Gutter Menu",2016,9005
"868","ON S PARKSIDE AVE FROM W 57TH ST (5700 S) TO W 58TH 0.00 ","8,085.00",NA,"23","Curb & Gutter Menu",2016,8085
"869","ON S OAK PARK AVE FROM W 53RD ST (5300 S) TO W 54TH 0.00 ","8,670.00",NA,"23","Curb & Gutter Menu",2016,8670
"870","ON W 53RD PL FROM S LONG AVE (5400 W) TO S LOREL 0.00 ","10,504.00",NA,"23","Curb & Gutter Menu",2016,10504
"871","6231 S KOMENSKY AVE 0.00 ","4,571.00",NA,"23","Curb & Gutter Menu",2016,4571
"872","3622 W 60TH PL 0.00 ","7,629.00",NA,"23","Curb & Gutter Menu",2016,7629
"873","6301 W 63RD PL 0.00 ","1,931.00",NA,"23","Curb & Gutter Menu",2016,1931
"874","6404 S OAK PARK AVE 0.00 ","4,091.00",NA,"23","Curb & Gutter Menu",2016,4091
"875","ON S HARDING AVE FROM W 53RD ST (5300 S) TO W 54TH 0.00 ","2,849.00",NA,"23","Curb & Gutter Menu",2016,2849
"876","ON S NORDICA AVE FROM W 52ND ST (5200 S) TO W 53RD 0.00 ","6,939.00",NA,"23","Curb & Gutter Menu",2016,6939
"877","5619 S MONITOR AVE 0.00 ","3,265.00",NA,"23","Curb & Gutter Menu",2016,3265
"878","5251 S NOTTINGHAM AVE 0.00 ","3,064.00",NA,"23","Curb & Gutter Menu",2016,3064
"879","6658 W 63RD PL 0.00 ","4,177.00",NA,"23","Curb & Gutter Menu",2016,4177
"880","5125 S NEWLAND AVE 0.00 ","2,787.00",NA,"23","Curb & Gutter Menu",2016,2787
"881","5907 W 55TH ST 0.00 ","4,200.00",NA,"23","Curb & Gutter Menu",2016,4200
"882","5706 W 58TH ST 0.00 ","1,716.00",NA,"23","Curb & Gutter Menu",2016,1716
"883","ON S MASSASOIT AVE FROM W 57TH ST (5700 S) TO W 58TH 0.00 ","1,025.00",NA,"23","Curb & Gutter Menu",2016,1025
"884","ON S MOBILE AVE FROM W 54TH ST (5400 S) TO W 55TH ST 0.00 ","5,591.00",NA,"23","Curb & Gutter Menu",2016,5591
"885","7105 W 63RD PL 0.00 ","3,771.00",NA,"23","Curb & Gutter Menu",2016,3771
"886","6316 W 64TH PL 0.00 ","1,506.00",NA,"23","Curb & Gutter Menu",2016,1506
"887","5135 S NORDICA AVE 0.00 ","5,310.00",NA,"23","Curb & Gutter Menu",2016,5310
"888","ON S NEW ENGLAND AVE FROM W 52ND ST (5200 S) TO W 0.00 ","8,308.00",NA,"23","Curb & Gutter Menu",2016,8308
"889","ON S MASON AVE FROM W 57TH ST (5700 S) TO W 58TH ST 0.00 ","3,995.00",NA,"23","Curb & Gutter Menu",2016,3995
"890","ON S MONITOR AVE FROM W 57TH ST (5700 S) TO W 58TH 0.00 ","3,806.00",NA,"23","Curb & Gutter Menu",2016,3806
"891","ON S NEWLAND AVE FROM W 52ND ST (5200 S) TO W 53RD 0.00 ","867.00",NA,"23","Curb & Gutter Menu",2016,867
"892","ON W 55TH ST FROM S MASON AVE (5930 W) TO S 0.00 ","10,282.00",NA,"23","Curb & Gutter Menu",2016,10282
"893","5316 S AVERS AVE 0.00 ","2,785.00",NA,"23","Curb & Gutter Menu",2016,2785
"894","5317 S NEWLAND AVE 0.00 ","4,017.00",NA,"23","Curb & Gutter Menu",2016,4017
"895","5641 S RUTHERFORD AVE 0.00 ","1,149.00",NA,"23","Curb & Gutter Menu",2016,1149
"896","ON W 60TH PL FROM S ST LOUIS AVE (3500 W) TO S 0.00 ","8,281.00",NA,"23","Curb & Gutter Menu",2016,8281
"897","ON S MONITOR AVE FROM W 56TH ST (5600 S) TO W 57TH 0.00 ","4,564.00",NA,"23","Curb & Gutter Menu",2016,4564
"898","ON S NEWLAND AVE FROM W 53RD ST (5300 S) TO W 54TH 0.00 ","11,892.00",NA,"23","Curb & Gutter Menu",2016,11892
"899","ON S SAYRE AVE FROM W 56TH ST (5600 S) TO W 57TH ST 0.00 ","16,411.00",NA,"23","Curb & Gutter Menu",2016,16411
"900","ON S NASHVILLE AVE FROM W ARCHER AVE (5500 S) TO W 0.00 ","11,036.00",NA,"23","Curb & Gutter Menu",2016,11036
"901","5700 S ST LOUIS AVE 0.00 ","20,607.00",NA,"23","Curb & Gutter Menu",2016,20607
"902","6447 W 63RD ST 0.00 ","4,796.00",NA,"23","Curb & Gutter Menu",2016,4796
"903","5358 S NEW ENGLAND AVE 0.00 ","2,393.00",NA,"23","Curb & Gutter Menu",2016,2393
"904","3400 W 60TH PL 0.00 ","6,364.00",NA,"23","Curb & Gutter Menu",2016,6364
"905","ON S NOTTINGHAM AVE FROM W 53RD ST (5300 S) TO W 0.00 ","7,090.00",NA,"23","Curb & Gutter Menu",2016,7090
"906","ON S NORDICA AVE FROM W 54TH ST (5400 S) TO W 0.00 ","6,487.00",NA,"23","Curb & Gutter Menu",2016,6487
"907","ON W 63RD PL FROM S SAYRE AVE (7000 W) TO S NEW 0.00 ","1,208.00",NA,"23","Curb & Gutter Menu",2016,1208
"908","3700 W 64TH PL 0.00 ","6,251.00",NA,"23","Curb & Gutter Menu",2016,6251
"909","5136 S SAYRE AVE 0.00 ","4,990.00",NA,"23","Curb & Gutter Menu",2016,4990
"910","5709 S MASON AVE 0.00 ","2,868.00",NA,"23","Curb & Gutter Menu",2016,2868
"911","5249 S NEWLAND AVE 0.00 ","6,156.00",NA,"23","Curb & Gutter Menu",2016,6156
"912","ON S RUTHERFORD AVE FROM W 56TH ST (5600 S) TO W 0.00 ","10,707.00",NA,"23","Curb & Gutter Menu",2016,10707
"913","ON S OAK PARK AVE FROM W 56TH ST (5599 S) TO W 57TH 0.00 ","19,173.00",NA,"23","Curb & Gutter Menu",2016,19173
"914","ON S NARRAGANSETT AVE FROM W 63RD ST (6300 S) TO W 0.00 ","12,893.00",NA,"23","Curb & Gutter Menu",2016,12893
"915","ON S NASHVILLE AVE FROM W 56TH ST (5600 S) TO W 57TH 0.00 ","1,299.00",NA,"23","Curb & Gutter Menu",2016,1299
"916","ON S NORDICA AVE FROM W 58TH ST (5800 S) TO W 59TH ST 0.00 ","14,629.00",NA,"23","Curb & Gutter Menu",2016,14629
"917","ON S NEWLAND AVE FROM W 54TH ST (5400 S) TO W 0.00 ","26,678.00",NA,"23","Curb & Gutter Menu",2016,26678
"918","ON W 53RD ST FROM S CICERO AVE (4800 W) TO S KEATING 0.00 ","4,372.00",NA,"23","Curb & Gutter Menu",2016,4372
"919","ON S MULLIGAN AVE FROM W 53RD ST (5300 S) TO W 54TH 0.00 ","11,824.00",NA,"23","Curb & Gutter Menu",2016,11824
"920","6449 S NORMANDY AVE 0.00 ","5,269.00",NA,"23","Curb & Gutter Menu",2016,5269
"921","5520 S NEWLAND AVE 0.00 ","1,299.00",NA,"23","Curb & Gutter Menu",2016,1299
"922","5612 S MAYFIELD AVE 0.00 ","2,096.00",NA,"23","Curb & Gutter Menu",2016,2096
"923","ON S NORDICA AVE FROM W 54TH ST (5400 S) TO W 1.00 ","44,523.00",NA,"23","Diagonal Parking Menu",2016,44523
"924","5445 S NATCHEZ AVE 1.00 ","7,582.00",NA,"23","Miscellaneous CDOT",2016,7582
"925","3700 W 55TH PL 1.00 ","39,390.00",NA,"23","Miscellaneous CDOT",2016,39390
"926","S SAYRE AVE & W 53RD ST&S NORDICA AVE & W 54TH ST 1.00 ","16,977.00",NA,"23","Miscellaneous CDOT",2016,16977
"927","ON S SAYRE AVE FROM W 53RD ST (5300 S) TO W 54TH ST 0.00 ","12,834.00",NA,"23","Sidewalk Menu",2016,12834
"928","ON W 56TH ST FROM S HAMLIN AVE (3800 W) TO S 0.00 ","11,050.00",NA,"23","Sidewalk Menu",2016,11050
"929","ON W 55TH PL FROM S LAWNDALE AVE (3700 W) TO S 0.00 ","3,532.00",NA,"23","Sidewalk Menu",2016,3532
"930","ON W 60TH ST FROM S ST LOUIS AVE (3500 W) TO S 0.00 ","2,473.00",NA,"23","Sidewalk Menu",2016,2473
"931","ON S HAMLIN AVE FROM W 52ND ST (5200 S) TO W 53RD ST 0.00 ","7,270.00",NA,"23","Sidewalk Menu",2016,7270
"932","5617 S MENARD AVE 0.00 ","3,415.00",NA,"23","Sidewalk Menu",2016,3415
"933","5835 S MONITOR AVE 0.00 ","3,515.00",NA,"23","Sidewalk Menu",2016,3515
"934","7001 W ARCHER AVE 0.00 ","15,148.00",NA,"23","Sidewalk Menu",2016,15148
"935","5429 S NAGLE AVE 0.00 ","3,895.00",NA,"23","Sidewalk Menu",2016,3895
"936","ON W 61ST PL FROM S SPRINGFIELD AVE (3900 W) TO S 0.00 ","3,732.00",NA,"23","Sidewalk Menu",2016,3732
"937","ON S TRIPP AVE FROM W 52ND ST (5200 S) TO W 53RD ST 0.00 ","7,951.00",NA,"23","Sidewalk Menu",2016,7951
"938","ON W 61ST ST FROM S HOMAN AVE (3400 W) TO S ST LOUIS 0.00 ","17,888.00",NA,"23","Sidewalk Menu",2016,17888
"939","ON S HARDING AVE FROM W 51ST ST (5100 S) TO W 52ND ST 0.00 ","4,082.00",NA,"23","Sidewalk Menu",2016,4082
"940","5300 S NATCHEZ AVE 0.00 ","3,643.00",NA,"23","Sidewalk Menu",2016,3643
"941","6557 W 64TH PL 0.00 ","4,770.00",NA,"23","Sidewalk Menu",2016,4770
"942","ON S KEDVALE AVE FROM W 62ND ST (6200 S) TO W 63RD 0.00 ","4,120.00",NA,"23","Sidewalk Menu",2016,4120
"943","5556 S MENARD AVE 0.00 ","3,378.00",NA,"23","Sidewalk Menu",2016,3378
"944","5422 S NASHVILLE AVE 0.00 ","2,395.00",NA,"23","Sidewalk Menu",2016,2395
"945","5401 S SAYRE AVE 0.00 ","13,712.00",NA,"23","Sidewalk Menu",2016,13712
"946","3325 W 64TH PL 0.00 ","13,998.00",NA,"23","Sidewalk Menu",2016,13998
"947","ON W 56TH ST FROM S CENTRAL PARK AVE (3600 W) TO S 0.00 ","2,752.00",NA,"23","Sidewalk Menu",2016,2752
"948","ON W 57TH ST FROM S MAJOR AVE (5700 W) TO S PARKSIDE 0.00 ","34,010.00",NA,"23","Sidewalk Menu",2016,34010
"949","5816 S MAYFIELD AVE 0.00 ","3,515.00",NA,"23","Sidewalk Menu",2016,3515
"950","5359 S NORDICA AVE 0.00 ","2,988.00",NA,"23","Sidewalk Menu",2016,2988
"951","6518 W 64TH ST 0.00 ","3,265.00",NA,"23","Sidewalk Menu",2016,3265
"952","7108 W 51ST PL 0.00 ","5,980.00",NA,"23","Sidewalk Menu",2016,5980
"953","5700 S NOTTINGHAM AVE 0.00 ","1,610.00",NA,"23","Sidewalk Menu",2016,1610
"954","6301 W 63RD PL 0.00 ","14,255.00",NA,"23","Sidewalk Menu",2016,14255
"955","ON W 64TH PL FROM S CENTRAL PARK AVE (3600 W) TO S 0.00 ","1,545.00",NA,"23","Sidewalk Menu",2016,1545
"956","ON S SPAULDING AVE FROM W 59TH ST (5900 S) TO W 60TH 0.00 ","8,800.00",NA,"23","Sidewalk Menu",2016,8800
"957","ON W 60TH PL FROM S HAMLIN AVE (3800 W) TO S 0.00 ","3,102.00",NA,"23","Sidewalk Menu",2016,3102
"958","ON W 59TH PL FROM S LAWNDALE AVE (3700 W) TO S 0.00 ","3,719.00",NA,"23","Sidewalk Menu",2016,3719
"959","5237 S KOLIN AVE 0.00 ","5,635.00",NA,"23","Sidewalk Menu",2016,5635
"960","5659 S NEWLAND AVE 0.00 ","11,476.00",NA,"23","Sidewalk Menu",2016,11476
"961","5401 S NATCHEZ AVE 0.00 ","18,728.00",NA,"23","Sidewalk Menu",2016,18728
"962","5400 S KEDVALE AVE 0.00 ","11,007.00",NA,"23","Sidewalk Menu",2016,11007
"963","3417 W 62ND ST 0.00 ","3,219.00",NA,"23","Sidewalk Menu",2016,3219
"964","5225 S KOLIN AVE 0.00 ","4,006.00",NA,"23","Sidewalk Menu",2016,4006
"965","5550 S NEWLAND AVE 0.00 ","3,219.00",NA,"23","Sidewalk Menu",2016,3219
"966","ON S KOMENSKY AVE FROM W 54TH ST (5400 S) TO W 55TH 0.00 ","3,051.00",NA,"23","Sidewalk Menu",2016,3051
"967","ON W 55TH ST FROM S MASSASOIT AVE (5730 W) TO S 0.00 ","1,462.00",NA,"23","Sidewalk Menu",2016,1462
"968","ON S KEELER AVE FROM W 51ST ST (5100 S) TO W 52ND ST 0.00 ","3,459.00",NA,"23","Sidewalk Menu",2016,3459
"969","5327 S NAGLE AVE 0.00 ","3,263.00",NA,"23","Sidewalk Menu",2016,3263
"970","5339 S NASHVILLE AVE 0.00 ","4,083.00",NA,"23","Sidewalk Menu",2016,4083
"971","5208 S NORDICA AVE 0.00 ","3,070.00",NA,"23","Sidewalk Menu",2016,3070
"972","5746 S MASSASOIT AVE 0.00 ","3,324.00",NA,"23","Sidewalk Menu",2016,3324
"973","5352 S MOODY AVE 0.00 ","12,258.00",NA,"23","Sidewalk Menu",2016,12258
"974","5209 S RUTHERFORD AVE 0.00 ","5,236.00",NA,"23","Sidewalk Menu",2016,5236
"975","ON W 63RD PL FROM S ST LOUIS AVE (3500 W) TO S 0.00 ","8,249.00",NA,"23","Sidewalk Menu",2016,8249
"976","5616 S RUTHERFORD AVE 0.00 ","3,591.00",NA,"23","Sidewalk Menu",2016,3591
"977","ON S HARDING AVE FROM W 53RD ST (5300 S) TO W 54TH 0.00 ","13,289.00",NA,"23","Sidewalk Menu",2016,13289
"978","ON W 64TH ST FROM S LAWNDALE AVE (3700 W) TO S 0.00 ","2,078.00",NA,"23","Sidewalk Menu",2016,2078
"979","ON S CENTRAL AVE FROM W 57TH ST (5700 S) TO W 58TH 0.00 ","5,900.00",NA,"23","Sidewalk Menu",2016,5900
"980","5307 S NEENAH AVE 0.00 ","1,409.00",NA,"23","Sidewalk Menu",2016,1409
"981","5401 S NORDICA AVE 0.00 ","12,260.00",NA,"23","Sidewalk Menu",2016,12260
