"","description","costA","costB","ward","program","year","cost"
"607","ON S TRUMBULL AVE FROM W 43RD ST (4300 S) TO W 44TH 0.00 ","431.00",NA,"14","Sidewalk Menu",2013,431
"608","ON S KEATING AVE FROM W 48TH ST (4800 S) TO W 49TH ST 0.00 ","1,886.00",NA,"14","Sidewalk Menu",2013,1886
"609","ON S HOMAN AVE FROM W 56 ST (5600 S) TO W 57 ST (5700 0.00 ","30,610.00",NA,"14","Sidewalk Menu",2013,30610
"610","ON S MASSASOIT AVE FROM W 53 ST (5300 S) TO Dead End 0.00 ","33,100.00",NA,"14","Sidewalk Menu",2013,33100
"611","ON S KEATING AVE FROM W 50 ST (5000 S) TO W 51 ST (5100 0.00 ","48,234.00",NA,"14","Sidewalk Menu",2013,48234
"612","ON W 49TH ST FROM S ARCHER AVE (3832 W) TO S 0.00 ","979.00",NA,"14","Sidewalk Menu",2013,979
"613","ON S MERRIMAC AVE FROM W 51 ST (5100 S) TO W 52 ST 0.00 ","3,101.00",NA,"14","Sidewalk Menu",2013,3101
"614","ON S NATOMA AVE FROM W 51 ST (5100 S) TO W 52 ST (5200 0.00 ","486.00",NA,"14","Sidewalk Menu",2013,486
"615","ON S KARLOV AVE FROM W 49 ST (4900 S) TO W 50 ST (5000 0.00 ","7,005.00",NA,"14","Sidewalk Menu",2013,7005
"616","ON S NATCHEZ AVE FROM W 52ND ST (5200 S) TO W 53RD 0.00 ","784.00",NA,"14","Sidewalk Menu",2013,784
"617","ON TROY FROM W 52 ST (5200 S) TO W 53 ST (5300 S) 0.00 ","1,583.00",NA,"14","Sidewalk Menu",2013,1583
"618","ON S HOMAN AVE FROM W 55 ST (5500 S) TO W 56 ST (5600 0.00 ","22,090.00",NA,"14","Sidewalk Menu",2013,22090
"619","ON S LUNA AVE FROM W 52 ST (5200 S) TO S ARCHER AV 0.00 ","3,248.00",NA,"14","Sidewalk Menu",2013,3248
"620","ON S KEATING AVE FROM W 48 ST (4800 S) TO W 49 ST (4900 0.00 ","45,963.00",NA,"14","Sidewalk Menu",2013,45963
"621","ON S KEDVALE AVE FROM W 49 ST (4900 S) TO W 50 ST (5000 0.00 ","1,779.00",NA,"14","Sidewalk Menu",2013,1779
"622","ON S ARTESIAN AVE FROM W 52 ST (5200 S) TO W 53 ST 0.00 ","756.00",NA,"14","Sidewalk Menu",2013,756
"623","ON W 54TH PL FROM S SACRAMENTO AV (3000 W) TO S 0.00 ","3,219.00",NA,"14","Sidewalk Menu",2013,3219
"624","ON S FAIRFIELD AVE FROM W 52 ST (5200 S) TO W 53 ST 0.00 ","556.00",NA,"14","Sidewalk Menu",2013,556
"625","ON W 54TH ST FROM S FRANCISCO AVE (2900 W) TO S 0.00 ","3,781.00",NA,"14","Sidewalk Menu",2013,3781
"626","ON S LUNA AVE FROM W 52 ST (5200 S) TO S ARCHER AV 1.00 ","4,444.00",NA,"14","Street Bump Outs Menu",2013,4444
"627","ON W 58TH ST FROM S KEDZIE AVE (3200 W) TO S SAWYER 1.00 ","5,856.00",NA,"14","Street Bump Outs Menu",2013,5856
"628","ON S ARTESIAN AVE FROM W 50 ST (5000 S) TO W 51 ST 1.00 ","35,330.00",NA,"14","Street Resurfacing Menu",2013,35330
"629","ON S CAMPBELL AVE FROM Dead End (4953 S) TO W 50 ST 1.00 ","29,972.00",NA,"14","Street Resurfacing Menu",2013,29972
"630","ON S MASSASOIT AVE FROM W 51 ST (5100 S) TO S ARCHER 4.00 ","176,943.00",NA,"14","Street Resurfacing Menu",2013,176943
"631","ON W 54TH ST FROM S MAPLEWOOD AVE (2530 W) TO S 1.00 ","14,316.00",NA,"14","Street Resurfacing Menu",2013,14316
"632","ON W 54TH ST FROM S HOMAN AV (3400 W) TO S ST LOUIS 1.00 ","31,058.00",NA,"14","Street Resurfacing Menu",2013,31058
"633","ON S CAMPBELL AVE FROM W 50 ST (5000 S) TO W 51 ST 1.00 ","34,980.00",NA,"14","Street Resurfacing Menu",2013,34980
"634","ON S ARTESIAN AVE FROM Dead End (4960 S) TO W 50 ST 1.00 ","19,393.00",NA,"14","Street Resurfacing Menu",2013,19393
"635","ON W 52ND ST FROM S MAJOR AV (5700 W) TO S AUSTIN AV 5.00 ","187,858.00",NA,"14","Street Resurfacing Menu",2013,187858
"636","ON S FRANCISCO AVE FROM W 51 ST (5100 S) TO W 52 ST 1.00 ","3,700.00",NA,"14","Street Speed Hump Menu",2013,3700
"637","ON S CAMPBELL AVE FROM W 50 ST (5000 S) TO W 51 ST 1.00 ","3,711.00",NA,"14","Street Speed Hump Menu",2013,3711
"638","ON S FRANCISCO AVE FROM W 55 ST (5500 S) TO W 56 ST 1.00 ","3,700.00",NA,"14","Street Speed Hump Menu",2013,3700
"639","ON S DRAKE AVE FROM W 44 ST (4400 S) TO W 45 ST (4500 S) 1.00 ","3,700.00",NA,"14","Street Speed Hump Menu",2013,3700
"640","ON W 44TH ST FROM S SPAULDING AV (3279 W) TO S 2.00 ","3,700.00",NA,"14","Street Speed Hump Menu",2013,3700
"641","ON S TALMAN AVE FROM W 51 ST (5100 S) TO W 52 ST (5200 1.00 ","3,700.00",NA,"14","Street Speed Hump Menu",2013,3700
"642","ON S LA CROSSE AVE FROM W 51 ST (5100 S) TO S ARCHER 1.00 ","3,700.00",NA,"14","Street Speed Hump Menu",2013,3700
"643","ON S CHRISTIANA AVE FROM W 44 ST (4400 S) TO S ARCHER 1.00 ","3,700.00",NA,"14","Street Speed Hump Menu",2013,3700
"644","ON W 49TH ST FROM S PULASKI RD (4000 W) TO S KARLOV 1.00 ","1,850.00",NA,"14","Street Speed Hump Menu",2013,1850
"645","ON W 62ND ST FROM W TO S HERMITAGE AV (1733 W) 0.00 ","9,739.00",NA,"15","Alley Apron Menu",2013,9739
"646","W 61ST ST & W 62ND ST & S ASHLAND AVE & S 1.00 ","23,899.00",NA,"15","Alley Resurfacing Menu",2013,23899
"647","W 66TH ST & W MARQUETTE RD & S HERMITAGE AVE & S 1.00 ","27,235.00",NA,"15","Alley Resurfacing Menu",2013,27235
"648","W 64TH ST & W 65TH ST & S MARSHFIELD AVE & S 1.00 ","31,024.00",NA,"15","Alley Resurfacing Menu",2013,31024
"649","W 60TH ST & W 61ST ST & S WOOD ST & S HONORE ST 1.00 ","31,144.00",NA,"15","Alley Resurfacing Menu",2013,31144
"650","W 58TH ST & W 59TH ST & S HONORE ST & S WOLCOTT AVE 1.00 ","29,397.00",NA,"15","Alley Resurfacing Menu",2013,29397
"651","W 62ND ST & W 63RD ST & S MARSHFIELD AVE & S 1.00 ","45,377.00",NA,"15","Alley Resurfacing Menu",2013,45377
"652","W 62ND ST & W 63RD ST & S HERMITAGE AVE & S PAULINA 1.00 ","28,740.00",NA,"15","Alley Resurfacing Menu",2013,28740
"653","W 70TH ST & W 71ST ST & S CAMPBELL AVE & S ARTESIAN 0.00 ","2,800.00",NA,"15","Alley Speed Hump Menu",2013,2800
"654","W 46TH PL & S WESTERN AVE&W 47TH ST & S ROCKWELL 1.00 ","5,600.00",NA,"15","Alley Speed Hump Menu",2013,5600
"655","ON W 65TH ST FROM S WOLCOTT AVE (1900 W) TO S ","814.00",NA,"15","Miscellaneous Other",2013,814
"656","ON S WOOD ST FROM W 58 ST (5800 S) TO W 59 ST (5900 S) 0.00 ","18,233.00",NA,"15","Sidewalk Menu",2013,18233
"657","ON S DAMEN AVE FROM W 57TH ST (5700 S) TO W 58TH ST 0.00 ","11,819.00",NA,"15","Sidewalk Menu",2013,11819
"658","ON W 56TH ST FROM S WINCHESTER AV (1932 W) TO S 0.00 ","7,892.00",NA,"15","Sidewalk Menu",2013,7892
"659","ON W 60TH ST FROM S TALMAN AV (2632 W) TO S 0.00 ","19,943.00",NA,"15","Sidewalk Menu",2013,19943
"660","ON S HOMAN AVE FROM W 64TH ST (6400 S) TO W 65TH ST 0.00 ","29,021.00",NA,"15","Sidewalk Menu",2013,29021
"661","ON S FRANCISCO AVE FROM W 66 ST (6600 S) TO W 0.00 ","59,081.00",NA,"15","Sidewalk Menu",2013,59081
"662","ON W 56TH ST FROM S DAMEN AVE (2000 W) TO S 0.00 ","7,735.00",NA,"15","Sidewalk Menu",2013,7735
"663","ON S CALIFORNIA AVE FROM W POPE JOHN PAUL II DR 0.00 ","1,999.00",NA,"15","Sidewalk Menu",2013,1999
"664","ON S HONORE ST FROM W 58 ST (5800 S) TO W 59 ST (5900 S) 0.00 ","12,108.00",NA,"15","Sidewalk Menu",2013,12108
"665","ON S TALMAN AVE FROM W 61 ST (6100 S) TO W 62 ST (6200 0.00 ","16,789.00",NA,"15","Sidewalk Menu",2013,16789
"666","ON W 61ST ST FROM S TALMAN AVE (2630 W) TO S 0.00 ","8,228.00",NA,"15","Sidewalk Menu",2013,8228
"667","ON S CAMPBELL AVE FROM W 63 ST (6300 S) TO W 64 ST 0.00 ","20,970.00",NA,"15","Sidewalk Menu",2013,20970
"668","ON W 66TH ST FROM S CENTRAL PARK AVE (3560 W) TO S 0.00 ","22,961.00",NA,"15","Sidewalk Menu",2013,22961
"669","ON W 66TH ST FROM S ST LOUIS AV (3500 W) TO S CENTRAL 0.00 ","10,706.00",NA,"15","Sidewalk Menu",2013,10706
"670","ON S WOOD ST FROM W 59 ST (5900 S) TO W 60 ST (6000 S) 1.00 ","33,892.00",NA,"15","Street Resurfacing Menu",2013,33892
"671","ON W 66TH ST FROM S ASHLAND AV (1600 W) TO S PAULINA 1.00 ","43,481.00",NA,"15","Street Resurfacing Menu",2013,43481
"672","ON S WOOD ST FROM W 63 ST (6300 S) TO W 64 ST (6400 S) 1.00 ","39,785.00",NA,"15","Street Resurfacing Menu",2013,39785
"673","ON S HERMITAGE AVE FROM W 59 ST (5900 S) TO W 61 ST 2.00 ","64,123.00",NA,"15","Street Resurfacing Menu",2013,64123
"674","ON S PAULINA ST FROM W 59 ST (5900 S) TO W 61 ST (6100 S) 2.00 ","82,283.00",NA,"15","Street Resurfacing Menu",2013,82283
"675","ON W 56TH ST FROM S WOLCOTT AV (1900 W) TO S HONORE 1.00 ","20,485.00",NA,"15","Street Resurfacing Menu",2013,20485
"676","ON W 56TH ST FROM S WINCHESTER AV (1932 W) TO S 1.00 ","18,997.00",NA,"15","Street Resurfacing Menu",2013,18997
"677","ON S MAPLEWOOD AVE FROM W 66TH ST (6600 S) TO W 1.00 ","3,700.00",NA,"15","Street Speed Hump Menu",2013,3700
"678","ON S HERMITAGE AVE FROM W 63 ST (6300 S) TO W 65 ST 2.00 ","98,000.00",NA,"15","Street Light Residential",2013,98000
"679","ON S WOLCOTT AVE FROM W 57 ST (5700 S) TO W 59 ST (5900 2.00 ","144,000.00",NA,"15","Street Light Residential",2013,144000
"680","ON S SEELEY AVE FROM W 63RD ST (6300 S) TO W 59TH ST 2.00 ","144,000.00",NA,"15","Street Light Residential",2013,144000
"681","ON S ARTESIAN AVE FROM W 63 ST (6300 S) TO W 65 ST 2.00 ","144,000.00",NA,"15","Street Light Residential",2013,144000
"682","W 51ST ST & W 52ND ST & S OAKLEY AVE & S LEAVITT ST 1.00 ","21,704.00",NA,"16","Alley Resurfacing Menu",2013,21704
"683","W GARFIELD BLVD & W 56TH ST & S ELIZABETH ST & S 1.00 ","22,539.00",NA,"16","Alley Resurfacing Menu",2013,22539
"684","S CALIFORNIA AVE & S MOZART ST & W 56TH ST & W 57TH 1.00 ","24,584.00",NA,"16","Alley Resurfacing Menu",2013,24584
"685","W 51ST ST & W 52ND ST & S ABERDEEN ST & S MAY ST 1.00 ","29,665.00",NA,"16","Alley Resurfacing Menu",2013,29665
"686","W 56TH ST & W 57TH ST & S MAPLEWOOD AVE & S 1.00 ","39,867.00",NA,"16","Alley Resurfacing Menu",2013,39867
"687","S ELIZABETH ST & W 62ND ST&W 63RD ST & S RACINE 1.00 ","25,628.00",NA,"16","Alley Resurfacing Menu",2013,25628
"688","W 56TH ST & W 57TH ST & S MOZART ST & S CALIFORNIA 1.00 ","700.00",NA,"16","Alley Speed Hump Menu",2013,700
"689","W GARFIELD BLVD & S ELIZABETH ST&W 56TH ST & S 1.00 ","2,100.00",NA,"16","Alley Speed Hump Menu",2013,2100
"690","W JAMES ST & S HOYNE AVE&W 52ND ST & S DAMEN AVE 1.00 ","3,500.00",NA,"16","Alley Speed Hump Menu",2013,3500
"691","W 51ST ST & S DAMEN AVE&W 53RD ST & S WINCHESTER 1.00 ","1,400.00",NA,"16","Alley Speed Hump Menu",2013,1400
"692","W 51ST ST & S LEAVITT ST 1.00 ","1,100.00",NA,"16","Pavement Markings",2013,1100
"693","ON W 58TH ST FROM S MAPLEWOOD AV (2532 W) TO S 0.00 ","8,373.00",NA,"16","Sidewalk Menu",2013,8373
"694","ON S MAY ST FROM W GARFIELD BV (5500 S) TO W 56 ST 0.00 ","30,512.00",NA,"16","Sidewalk Menu",2013,30512
"695","ON W 56TH ST FROM S FRANCISCO AVE (2900 W) TO S 0.00 ","8,034.00",NA,"16","Sidewalk Menu",2013,8034
"696","ON W ENGLEWOOD AVE FROM S WALLACE ST (600 W) TO S 0.00 ","1,036.00",NA,"16","Sidewalk Menu",2013,1036
"697","ON S WOLCOTT AVE FROM W 54 ST (5400 S) TO W GARFIELD 0.00 ","24,276.00",NA,"16","Sidewalk Menu",2013,24276
"698","ON S SANGAMON ST FROM W 58TH ST (5800 S) TO W 59TH 0.00 ","9,336.00",NA,"16","Sidewalk Menu",2013,9336
"699","ON S MAY ST FROM W 54TH ST (5400 S) TO W GARFIELD 0.00 ","12,761.00",NA,"16","Sidewalk Menu",2013,12761
"700","ON S DAMEN AVE FROM W 49TH ST (4900 S) TO W 50TH ST 0.00 ","2,302.00",NA,"16","Sidewalk Menu",2013,2302
"701","ON W GARFIELD N BLVD FROM S LEAVITT ST (2200 W) TO S 0.00 ","1,733.00",NA,"16","Sidewalk Menu",2013,1733
"702","ON W 59TH PL FROM S SPAULDING AV (3300 W) TO S 0.00 ","1,617.00",NA,"16","Sidewalk Menu",2013,1617
"703","ON S DAMEN AVE FROM W 49 ST (4900 S) TO W 50 ST (5000 S) 0.00 ","950.00",NA,"16","Sidewalk Menu",2013,950
"704","ON S MAY ST FROM W 62ND ST (6200 S) TO W 63RD ST (6300 0.00 ","16,610.00",NA,"16","Sidewalk Menu",2013,16610
"705","ON W 50TH ST FROM S SEELEY AV (2032 W) TO S HOYNE AV 0.00 ","6,408.00",NA,"16","Sidewalk Menu",2013,6408
"706","ON W 56TH ST FROM S CALIFORNIA AV (2800 W) TO S 0.00 ","24,490.00",NA,"16","Sidewalk Menu",2013,24490
"707","ON W 58TH ST FROM S LAFLIN ST (1500 W) TO S JUSTINE ST 0.00 ","18,362.00",NA,"16","Sidewalk Menu",2013,18362
"708","ON S ALBANY AVE FROM W 60 ST (6000 S) TO W 61 ST (6100 0.00 ","23,363.00",NA,"16","Sidewalk Menu",2013,23363
"709","ON S CAMPBELL AVE FROM W 56 ST (5600 S) TO W 57 ST 0.00 ","25,056.00",NA,"16","Sidewalk Menu",2013,25056
"710","ON W 57TH ST FROM S CALIFORNIA AV (2800 W) TO S 0.00 ","23,872.00",NA,"16","Sidewalk Menu",2013,23872
"711","ON S FRANCISCO AVE FROM W 56 ST (5600 S) TO W 57 ST 0.00 ","8,175.00",NA,"16","Sidewalk Menu",2013,8175
"712","ON S BISHOP ST FROM W 60 ST (6000 S) TO W 61 ST (6100 S) 0.00 ","8,966.00",NA,"16","Sidewalk Menu",2013,8966
"713","ON S WHIPPLE ST FROM W 60 ST (6000 S) TO W 61 ST (6100 S) 0.00 ","11,355.00",NA,"16","Sidewalk Menu",2013,11355
"714","ON W 52ND ST FROM S THROOP ST (1300 W) TO S ADA ST 0.00 ","7,715.00",NA,"16","Sidewalk Menu",2013,7715
"715","ON S WINCHESTER AVE FROM W 53 ST (5300 S) TO W 54 ST 0.00 ","33,370.00",NA,"16","Sidewalk Menu",2013,33370
"716","ON W 61ST ST FROM S WHIPPLE ST (3030 W) TO S ALBANY 0.00 ","25,967.00",NA,"16","Sidewalk Menu",2013,25967
"717","ON W 51ST PL FROM S DAMEN AV (2000 W) TO S HOYNE AV 1.00 ","41,966.00",NA,"16","Street Resurfacing Menu",2013,41966
"718","ON S SPAULDING AVE FROM W 59TH ST (5900 S) TO W 61ST 3.00 ","37,853.00",NA,"16","Street Resurfacing Menu",2013,37853
"719","ON W 54TH ST FROM S BISHOP ST (1432 W) TO S LAFLIN ST 1.00 ","15,141.00",NA,"16","Street Resurfacing Menu",2013,15141
"720","ON S HOYNE AVE FROM W 52ND PL (5230 S) TO W 54TH ST 3.00 ","93,393.00",NA,"16","Street Resurfacing Menu",2013,93393
"721","ON W 56TH ST FROM S CALIFORNIA AV (2800 W) TO S 1.00 ","75,443.00",NA,"16","Street Resurfacing Menu",2013,75443
"722","ON S UNION AVE FROM W 61 ST (6100 S) TO W 61 PL (6132 S) 1.00 ","64,844.00",NA,"16","Street Resurfacing Menu",2013,64844
"723","ON W 52ND ST FROM S DAMEN AV (2000 W) TO S HOYNE AV 1.00 ","36,177.00",NA,"16","Street Resurfacing Menu",2013,36177
"724","ON S JUSTINE ST FROM W 52 ST (5200 S) TO W 53 ST (5300 S) 1.00 ","39,295.00",NA,"16","Street Resurfacing Menu",2013,39295
"725","ON S SEELEY AVE FROM W 53 PL (5332 S) TO W 54 ST (5400 S) 1.00 ","18,816.00",NA,"16","Street Resurfacing Menu",2013,18816
"726","ON S HERMITAGE AVE FROM W 50 ST (5000 S) TO W 49 ST 1.00 ","67,779.00",NA,"16","Street Resurfacing Menu",2013,67779
"727","ON W 58TH ST FROM S ARTESIAN AV (2432 W) TO S 2.00 ","56,771.00",NA,"16","Street Resurfacing Menu",2013,56771
"728","ON S THROOP ST FROM W 57 ST (5700 S) TO W 58 ST (5800 S) 1.00 ","54,783.00",NA,"16","Street Resurfacing Menu",2013,54783
"729","ON W 52ND ST FROM S DAMEN AVE (2000 W) TO S 1.00 ","7,400.00",NA,"16","Street Speed Hump Menu",2013,7400
"730","ON N SPAULDING AVE FROM W PIERCE AVE (1530 N) TO W 1.00 ","1,850.00",NA,"16","Street Speed Hump Menu",2013,1850
"731","ON S ADA ST FROM W 51 ST (5100 S) TO W 52 ST (5200 S) 1.00 ","3,700.00",NA,"16","Street Speed Hump Menu",2013,3700
"732","ON S MAPLEWOOD AVE FROM W 58 ST (5800 S) TO W 59 ST 1.00 ","3,700.00",NA,"16","Street Speed Hump Menu",2013,3700
"733","ON S ADA ST FROM W 61ST ST (6100 S) TO W 62ND ST (6200 1.00 ","996.00",NA,"16","Street Speed Hump Menu",2013,996
"734","ON W POTOMAC AVE FROM N HOMAN AVE (3400 W) TO N 1.00 ","3,700.00",NA,"16","Street Speed Hump Menu",2013,3700
"735","ON S PEORIA ST FROM W 66 ST (6600 S) TO W MARQUETTE 1.00 ","3,700.00",NA,"16","Street Speed Hump Menu",2013,3700
"736","ON S PAULINA ST FROM W 54TH ST (5400 S) TO W 1.00 ","3,700.00",NA,"16","Street Speed Hump Menu",2013,3700
"737","ON N MONTICELLO AVE FROM W LE MOYNE ST (1500 N) TO 1.00 ","3,700.00",NA,"16","Street Speed Hump Menu",2013,3700
"738","ON S MOZART ST FROM W 56 ST (5600 S) TO W 57 ST (5700 S) 1.00 ","3,700.00",NA,"16","Street Speed Hump Menu",2013,3700
"739","ON N RIDGEWAY AVE FROM W POTOMAC AVE (1300 N) TO 1.00 ","3,700.00",NA,"16","Street Speed Hump Menu",2013,3700
"740","ON S GREEN ST FROM W 66 ST (6600 S) TO W MARQUETTE 1.00 ","3,700.00",NA,"16","Street Speed Hump Menu",2013,3700
"741","ON W 62ND ST FROM S LOOMIS BV (1400 W) TO S LAFLIN ST 1.00 ","3,700.00",NA,"16","Street Speed Hump Menu",2013,3700
"742","6145 S THROOP ST 4.00 ","2,400.00",NA,"16","Floodlight Menu",2013,2400
"743","S ASHLAND AVE & W 63RD ST 1.00 ","13,200.00",NA,"16","Pedestrian Countdown",2013,13200
"744","S ASHLAND AVE & W GARFIELD BLVD 1.00 ","19,000.00",NA,"16","Pedestrian Countdown",2013,19000
"745","ON W 59TH ST FROM S WESTERN AV (2400 W) TO S KEDZIE 40.00 ","54,000.00",NA,"16","Street Light Piggy Back",2013,54000
"746","ON W 59TH ST FROM S FRANCISCO AV (2900 W) TO S 9.00 ","12,150.00",NA,"16","Street Light Piggy Back",2013,12150
"747","ON W 59TH ST FROM S FRANCISCO AV (2900 W) TO S 14.00 ","4,200.00",NA,"16","Street Light Pole Painting",2013,4200
"748","ON W 59TH ST FROM S FRANCISCO AV (2900 W) TO S 14.00 ","5,600.00",NA,"16","Street Light Upgrade",2013,5600
"749","ON W 59TH ST FROM S WESTERN AV (2400 W) TO S KEDZIE 48.00 ","19,200.00",NA,"16","Street Light Upgrade",2013,19200
"750","ON W 59TH ST FROM S FRANCISCO AV (2900 W) TO S 3.00 ","4,050.00",NA,"16","Traffic Equipment",2013,4050
"751","ON W 59TH ST FROM S WESTERN AV (2400 W) TO S KEDZIE 73.00 ","26,800.00",NA,"16","Traffic Equipment",2013,26800
"752","W 59TH ST & S RACINE AVE 1.00 ","1,425.00",NA,"16","Traffic Equipment",2013,1425
"753","5959 S MOZART ST Tree ","515.00",NA,"16","Miscellaneous Other",2013,515
"754","ON W 77TH ST FROM W TO S MAY ST (1132 W) 1.00 ","8,731.00",NA,"17","Alley Apron Menu",2013,8731
"755","ON W 78TH ST FROM 1150 W TO S RACINE AVE (1200 W) 1.00 ","8,606.00",NA,"17","Alley Apron Menu",2013,8606
"756","S PRINCETON AVE & W 79TH ST&S HARVARD AVE & W 1.00 ","1,400.00",NA,"17","Alley Speed Hump Menu",2013,1400
"757","S CLAREMONT AVE & S WESTERN AVE & W 68TH ST & W 1.00 ","2,800.00",NA,"17","Alley Speed Hump Menu",2013,2800
"758","S LAFLIN ST & S BISHOP ST & W 66TH ST & W MARQUETTE 1.00 ","2,800.00",NA,"17","Alley Speed Hump Menu",2013,2800
"759","S HARVARD AVE & S PRINCETON AVE & W 80TH ST & W 1.00 ","1,400.00",NA,"17","Alley Speed Hump Menu",2013,1400
"760","S YALE AVE & W 79TH ST&S PRINCETON AVE & W 80TH ST 1.00 ","1,400.00",NA,"17","Alley Speed Hump Menu",2013,1400
"761","S LAFLIN ST & S JUSTINE ST & W 66TH ST & W MARQUETTE 1.00 ","2,800.00",NA,"17","Alley Speed Hump Menu",2013,2800
"762","ON W 78TH ST FROM S MAY ST (1132 W) TO S RACINE AV 0.00 ","10,363.00",NA,"17","Curb & Gutter Menu",2013,10363
"763","ON S WINCHESTER AVE FROM W 71ST ST (7100 S) TO W 0.00 ","24,523.00",NA,"17","Curb & Gutter Menu",2013,24523
"764","ON S LOWE AVE FROM W 79 ST (7900 S) TO W 80 ST (8000 S) 0.00 ","2,503.00",NA,"17","Curb & Gutter Menu",2013,2503
"765","W 74TH ST & S CARPENTER ST 1.00 ","950.00",NA,"17","In-Road ""State Law Stop",2013,950
"766","ON W 74TH ST FROM S DAMEN AVE (2000 W) TO S HOYNE ","11,560.00",NA,"17","Miscellaneous Other",2013,11560
"767","ON W 76TH ST FROM S PAULINA ST (1700 W) TO S 0.00 ","29,369.00",NA,"17","Sidewalk Menu",2013,29369
"768","ON S CARPENTER ST FROM W 77 ST (7700 S) TO W 78 ST 0.00 ","96,406.00",NA,"17","Sidewalk Menu",2013,96406
"769","ON W 66TH ST FROM S MORGAN ST (1000 W) TO S 0.00 ","11,781.00",NA,"17","Sidewalk Menu",2013,11781
"770","ON S MARSHFIELD AVE FROM W 69 ST (6900 S) TO W 70 ST 0.00 ","50,894.00",NA,"17","Sidewalk Menu",2013,50894
"771","ON S OAKLEY AVE FROM W 70 ST (7000 S) TO W 71 ST (7100 0.00 ","3,537.00",NA,"17","Sidewalk Menu",2013,3537
"772","ON S THROOP ST FROM W 70 ST (7000 S) TO W 71 ST (7100 S) 1.00 ","41,099.00",NA,"17","Street Resurfacing Menu",2013,41099
"773","ON S PEORIA ST FROM W 76 ST (7600 S) TO W 77 ST (7700 S) 1.00 ","49,720.00",NA,"17","Street Resurfacing Menu",2013,49720
"774","ON S OAKLEY AVE FROM W 69 ST (6900 S) TO W 71 ST (7100 2.00 ","102,897.00",NA,"17","Street Resurfacing Menu",2013,102897
"775","ON W 80TH ST FROM S LAFAYETTE AV (30 W) TO S 5.00 ","304,154.00",NA,"17","Street Resurfacing Menu",2013,304154
"776","ON W 74TH ST FROM S DAMEN AVE (2000 W) TO S HOYNE 1.00 ","67,127.00",NA,"17","Street Resurfacing Menu",2013,67127
"777","ON E 80TH ST FROM S LOWE AVE (630 W) TO S LANGLEY 1.00 ","9,492.00",NA,"17","Street Resurfacing Menu",2013,9492
"778","ON S PEORIA ST FROM W 66 ST (6600 S) TO W MARQUETTE 1.00 ","69,661.00",NA,"17","Street Resurfacing Menu",2013,69661
"779","ON W 79TH PL FROM S VINCENNES AV (404 W) TO S 1.00 ","3,700.00",NA,"17","Street Speed Hump Menu",2013,3700
"780","ON S NORMAL AVE FROM W 79 ST (7900 S) TO W 80 ST (8000 1.00 ","3,700.00",NA,"17","Street Speed Hump Menu",2013,3700
"781","ON W 71ST PL FROM S ADA ST (1316 W) TO S LOOMIS BV 1.00 ","1,850.00",NA,"17","Street Speed Hump Menu",2013,1850
"782","ON W 72ND PL FROM S LOOMIS BV (1400 W) TO S ADA ST 3.00 ","600.00",NA,"17","Street Light Pole Painting",2013,600
"783","ON S ARTESIAN AVE FROM W 71 ST (7100 S) TO W 2.00 ","144,000.00",NA,"17","Street Light Residential",2013,144000
"784","ON S WOOD ST FROM W 69 ST (6900 S) TO W MARQUETTE 4.00 ","160,000.00",NA,"17","Street Light Residential",2013,160000
"785","ON S EMERALD AVE FROM W 73 ST (7300 S) TO W 76 ST (7600 2.00 ","16,000.00",NA,"17","Street Light Residential",2013,16000
"786","ON S WOOD ST FROM W 71 ST (7100 S) TO W 72 ST (7200 S) 1.00 ","72,000.00",NA,"17","Street Light Residential",2013,72000
"787","S DAMEN AVE & W 68TH PL ","2,177.00",NA,"17","High Definition Camera",2013,2177
"788","ON S PULASKI RD FROM 8352 S TO W 83RD ST (8300 S) 1.00 ","12,768.00",NA,"18","Alley Apron Menu",2013,12768
"789","S CICERO AVE & S KEATING AVE & W 85TH ST & W 86TH ST 1.00 ","280,009.00",NA,"18","Concrete Alley Menu",2013,280009
"790","ON W 81ST ST FROM S SPAULDING AV (3300 W) TO S 0.00 ","125,706.00",NA,"18","Curb & Gutter Menu",2013,125706
"791","ON W 81ST ST FROM S KEDZIE AVE (3200 W) TO S SAWYER 0.00 ","35,735.00",NA,"18","Curb & Gutter Menu",2013,35735
"792","ON S CLAREMONT AVE FROM W 71ST ST (7100 S) TO W 0.00 ","47,401.00",NA,"18","Sidewalk Menu",2013,47401
"793","ON W 80TH ST FROM S CALIFORNIA AVE (2800 W) TO S 0.00 ","9,938.00",NA,"18","Sidewalk Menu",2013,9938
"794","ON S PULASKI RD FROM W 79TH ST (7860 S) TO W 78TH ST 0.00 ","6,445.00",NA,"18","Sidewalk Menu",2013,6445
"795","ON S ARTESIAN AVE FROM W 82ND PL (8200 S) TO W 83RD 0.00 ","1,117.00",NA,"18","Sidewalk Menu",2013,1117
"796","ON S WASHTENAW AVE FROM W 83RD ST (8300 S) TO W 0.00 ","22,562.00",NA,"18","Sidewalk Menu",2013,22562
"797","ON W 86TH PL FROM S HAMLIN AVE (3800 W) TO W 0.00 ","77,151.00",NA,"18","Sidewalk Menu",2013,77151
"798","ON S MOZART ST FROM W 79 ST (7900 S) TO W 80 ST (8000 S) 0.00 ","12,934.00",NA,"18","Sidewalk Menu",2013,12934
