"","program","description","costA","ward","year","cost","costB"
"1722","North Branch Trail","$3,000.00","$3,000.00","39",2018,3000,NA
"1723","Sidewalk Menu ","3730 W BRYN MAWR AVE","$15,569.51","39",2018,15569.51,NA
"1724","Sidewalk Menu ","6300 W HIGHLAND AVE","$7,193.96","39",2018,7193.96,NA
"1725","Sidewalk Menu ","5815 N KENNETH AVE","$6,597.96","39",2018,6597.96,NA
"1726","Street Light Pole Painting Menu ","AVE (6170 N)","$3,200.00","39",2018,3200,NA
"1727","Street Light Residential Staggered Piggy Back","(5830 N)","$27,500.00","39",2018,27500,NA
"1728","Street Resurfacing Menu (1-5) ","(6300 N)","$53,826.08","39",2018,53826.08,NA
"1729","Street Resurfacing Menu (1-5) ","(4132 W)","$52,997.83","39",2018,52997.83,NA
"1730","Street Resurfacing Menu (1-5) ","(5400 N)","$95,564.45","39",2018,95564.45,NA
"1731","Street Resurfacing Menu ","AVE (6300 W)","$22,369.87","39",2018,22369.87,NA
"1732","Street Resurfacing Menu (1-5) ","W ARDMORE AVE & N PULASKI RD","$57,952.17","39",2018,57952.17,NA
"1733","Street Resurfacing Menu ","(6200 N)","$48,360.66","39",2018,48360.66,NA
"1734","Street Resurfacing Menu ","N)","$23,331.41","39",2018,23331.41,NA
"1735","Street Resurfacing Menu ","N)","$42,122.41","39",2018,42122.41,NA
"1736","Street Resurfacing Menu ","(5200 N)","$45,312.30","39",2018,45312.3,NA
"1737","Street Resurfacing Menu ","ST (6200 N)","$68,884.74","39",2018,68884.74,NA
"1738","Street Resurfacing Menu ","AVE (5500 N)","$53,655.79","39",2018,53655.79,NA
"1739","Street Resurfacing Menu ","(6100 N)","$59,173.72","39",2018,59173.72,NA
"1740","Street Resurfacing Menu ","(5200 N)","$46,826.74","39",2018,46826.74,NA
"1741","Street Resurfacing Menu ","AVE (5900 N)","$56,031.73","39",2018,56031.73,NA
"1742","Street Resurfacing Menu ","BERNARD ST (3430 W)","$45,748.14","39",2018,45748.14,NA
"1743","Street Resurfacing Menu ","PETERSON AVE (6000 N)","$52,494.22","39",2018,52494.22,NA
"1744","Street Resurfacing Menu ","AVE (3230 W)","$19,511.13","39",2018,19511.13,NA
"1745","Street Resurfacing Menu ","AVE (6300 W)","$69,992.60","39",2018,69992.6,NA
"1746","Street Resurfacing Menu ","AVE (5290 N)","$37,278.15","39",2018,37278.15,NA
"1747","Street Resurfacing Menu ","ON N LEONA AVE FROM 6314 N TO W DEVON AVE (6400 N)","$26,902.70","39",2018,26902.7,NA
"1748","Street Speed Hump Menu ","(5400 N)","$3,700.00","39",2018,3700,NA
"1749","Street Speed Hump Menu ","(4700 N)","$3,700.00","39",2018,3700,NA
"1750","Street Speed Hump Menu ","AVE (4430 W)","$1,850.00","39",2018,1850,NA
"1751","Accessible Pedestrian Signal ","N ASHLAND AVE & W CATALPA AVE","$44,468.00","40",2018,44468,NA
"1752","Accessible Pedestrian Signal ","N CLARK ST & W BRYN MAWR AVE","$46,193.00","40",2018,46193,NA
"1753","Alley Apron Menu ","5200-5210 N VIRGINIA AVE","$20,897.53","40",2018,20897.53,NA
"1754","Alley Resurfacing Menu (1-1) ","N LINCOLN AVE","$83,064.84","40",2018,83064.84,NA
"1755","Alley Resurfacing Menu (2017)","5051 N CLAREMONT AVE","$13,421.17","40",2018,13421.17,NA
"1756","Alley Resurfacing Menu ","2256 W AINSLIE ST","$13,154.62","40",2018,13154.62,NA
"1757","Alley Resurfacing Menu ","AVE & N WASHTENAW AVE","$22,043.54","40",2018,22043.54,NA
"1758","Alley Resurfacing Menu ","ARDMORE AVE & N RICHMOND ST","$1,897.16","40",2018,1897.16,NA
"1759","Alley Resurfacing Menu ","ST & N ASHLAND AVE","$14,046.16","40",2018,14046.16,NA
"1760","Alley Resurfacing Menu ","PETERSON AVE:5901 N ARTESIAN AVE","$43,082.83","40",2018,43082.83,NA
"1761","Alley Resurfacing Menu ","AVE:2435 W AINSLIE ST","$16,989.17","40",2018,16989.17,NA
"1762","Alley Resurfacing Menu ","2636 W WINONA ST","$24,682.85","40",2018,24682.85,NA
"1763","Bus Pad ","2700 W LAWRENCE AVE","$36,330.39","40",2018,36330.39,NA
"1764","Concrete Alley Menu ","5713 N ROCKWELL ST","$7,100.00","40",2018,7100,NA
"1765","Curb & Gutter Menu ","2751 W WINONA ST","$8,594.38","40",2018,8594.38,NA
"1766","Curb & Gutter Menu ","6449 N HOYNE AVE","$9,136.81","40",2018,9136.81,NA
"1767","Curb & Gutter Menu ","1643 W CATALPA AVE","$10,597.63","40",2018,10597.63,NA
"1768","Curb & Gutter Menu ","4833 N ROCKWELL ST","$1,962.13","40",2018,1962.13,NA
"1769","Curb & Gutter Menu ","2232 W FARRAGUT AVE","$2,549.10","40",2018,2549.1,NA
"1770","In-Road State Law Stop For Pedestrians Signs","2632 W LAWRENCE AVE","$350.00","40",2018,350,NA
"1771","Sidewalk Menu ","2948 W CATALPA AVE","$2,808.66","40",2018,2808.66,NA
"1772","Sidewalk Menu ","6315 N HOYNE AVE","$7,793.98","40",2018,7793.98,NA
"1773","Sidewalk Menu ","5644 N MAPLEWOOD AVE","$925.97","40",2018,925.97,NA
"1774","Sidewalk Menu ","2918 W CATALPA AVE","$7,665.59","40",2018,7665.59,NA
"1775","Sidewalk Menu ","2156 W FARRAGUT AVE","$1,329.16","40",2018,1329.16,NA
"1776","Sidewalk Menu ","2319 W FOSTER AVE","$368.09","40",2018,368.09,NA
"1777","Sidewalk Menu ","5940 N RICHMOND ST","$3,767.54","40",2018,3767.54,NA
"1778","Sidewalk Menu ","6035 N TALMAN AVE","$7,424.51","40",2018,7424.51,NA
"1779","Sidewalk Menu (2019)","5825 N MOZART ST","$6,190.98","40",2018,6190.98,NA
"1780","Sidewalk","N LINCOLN AVE & W AINSLIE ST","$6,928.01","40",2018,6928.01,NA
"1781","Street Light Pole Painting Menu ","N)","$15,225.00","40",2018,15225,NA
"1782","Street Light Residential Staggered Piggy Back","N)","$90,000.00","40",2018,90000,NA
"1783","Street Light Residential Staggered Piggy Back","N)","$83,000.00","40",2018,83000,NA
"1784","Street Resurfacing Menu (1-5) ","AVE (6200 N)","$63,733.08","40",2018,63733.08,NA
"1785","Street Resurfacing Menu (1-5) ","(2800 W)","$76,680.68","40",2018,76680.68,NA
"1786","Street Resurfacing Menu ","ST (4900 N)","$63,821.03","40",2018,63821.03,NA
"1787","Street Resurfacing Menu ","CALIFORNIA AVE (2800 W)","$18,223.51","40",2018,18223.51,NA
"1788","Street Resurfacing Menu ","ALBION AVE (6600 N)","$59,887.49","40",2018,59887.49,NA
"1789","Street Resurfacing Menu ","DEVON AVE (6400 N)","$27,817.86","40",2018,27817.86,NA
"1790","Street Resurfacing Menu ","GLENLAKE AVE (6100 N)","$43,758.95","40",2018,43758.95,NA
"1791","Street Resurfacing Menu ","AVE (5330 N)","$74,205.03","40",2018,74205.03,NA
"1792","Street Resurfacing Menu ","ON W RASCHER AVE FROM 2540 W TO N ROCKWELL ST (2600 W)","$12,340.71","40",2018,12340.71,NA
"1793","Street Resurfacing Menu ","CALIFORNIA AVE (2800 W)","$48,930.40","40",2018,48930.4,NA
"1794","Street Resurfacing Menu ","FRANCISCO AVE (2900 W)","$63,253.28","40",2018,63253.28,NA
"1795","Street Resurfacing Menu ","AVE (2500 W)","$34,516.19","40",2018,34516.19,NA
"1796","Street Resurfacing Menu ","AVE (2400 W)","$74,438.96","40",2018,74438.96,NA
"1797","Street Resurfacing Menu (2019)","ROCKWELL ST (2600 W)","$704.02","40",2018,704.02,NA
"1798","Street Speed Hump Menu ","5421 N BOWMANVILLE AVE","$1,850.00","40",2018,1850,NA
"1799","Street Speed Hump Menu ","6034 N MAPLEWOOD AVE","$1,850.00","40",2018,1850,NA
"1800","Alley Speed Hump Menu ","6416 N CENTRAL AVE","$700.00","41",2018,700,NA
"1801","Edgebrook, Edison, Olympia, and Oriole Parks","$2,000.00","$2,000.00","41",2018,2000,NA
"1802","Sign","6068 N NORTHWEST HWY","$25,000.00","41",2018,25000,NA
"1803","Curb & Gutter Menu ","8219 W CATHERINE AVE","$4,733.24","41",2018,4733.24,NA
"1804","Curb & Gutter Menu ","8247 W CATHERINE AVE","$4,656.81","41",2018,4656.81,NA
"1805","Curb & Gutter Menu ","5359 N PITTSBURGH AVE","$4,708.85","41",2018,4708.85,NA
"1806","Curb & Gutter Menu ","8540 W WINONA ST","$4,642.33","41",2018,4642.33,NA
"1807","Curb & Gutter Menu ","8109 W CATHERINE AVE","$4,275.91","41",2018,4275.91,NA
"1808","Curb & Gutter Menu ","6715 N OLMSTED AVE","$3,265.54","41",2018,3265.54,NA
"1809","Miscellaneous CDOT Projects ","(5400 W)","$25,000.00","41",2018,25000,NA
"1810","Oriole Park - Outdoor Fitness Equipment","5430 N OLCOTT AVE","$50,000.00","41",2018,50000,NA
"1811","Signs Menu (2019)","W FOSTER AVE & N OLCOTT AVE","$600.00","41",2018,600,NA
"1812","Pavement Markings Menu ","W HIGGINS AVE & N MONT CLARE AVE","$249.74","41",2018,249.74,NA
"1813","Sidewalk Menu ","5768 N AVONDALE AVE","$10,476.80","41",2018,10476.8,NA
"1814","Sidewalk Menu ","5235 N RUTHERFORD AVE","$2,564.47","41",2018,2564.47,NA
"1815","Sidewalk Menu ","5235 N RUTHERFORD AVE","$12,923.53","41",2018,12923.53,NA
"1816","Sidewalk Menu ","6225 N NATOMA AVE","$14,100.48","41",2018,14100.48,NA
"1817","Sidewalk Menu ","(5300 N)","$23,185.38","41",2018,23185.38,NA
"1818","Sidewalk Menu ","6634 W RAVEN ST","$17,794.44","41",2018,17794.44,NA
"1819","Sidewalk Menu ","OLCOTT AVE (7500 W)","$12,029.50","41",2018,12029.5,NA
"1820","Speed Indicator Signs","AVE (6800 W)","$6,815.00","41",2018,6815,NA
"1821","Street Light Upgrade Menu ","AVE (6430 N)","$1,000.00","41",2018,1000,NA
"1822","Street Light Upgrade Menu ","6631 W ALBION AVE","$500.00","41",2018,500,NA
"1823","Street Resurfacing Menu (1-5) ","(7500 N)","$99,562.81","41",2018,99562.81,NA
"1824","Street Resurfacing Menu (1-5) ","AVE (5100 N)","$99,685.83","41",2018,99685.83,NA
"1825","Street Resurfacing","(6930 N)","$8,374.47","41",2018,8374.47,NA
"1826","Street Resurfacing Menu ","(6760 N)","$44,458.36","41",2018,44458.36,NA
"1827","Street Resurfacing Menu ","AVE (6640 N)","$40,235.73","41",2018,40235.73,NA
"1828","Street Resurfacing Menu ","(5432 N)","$74,682.98","41",2018,74682.98,NA
"1829","Street Resurfacing Menu ","(7700 W)","$24,507.63","41",2018,24507.63,NA
"1830","Street Resurfacing Menu ","(6200 N)","$50,302.96","41",2018,50302.96,NA
"1831","Street Resurfacing Menu ","(7300 N)","$75,826.00","41",2018,75826,NA
"1832","Street Resurfacing Menu ","(7300 N)","$55,879.63","41",2018,55879.63,NA
"1833","Street Resurfacing Menu ","AVE (7400 W)","$56,549.11","41",2018,56549.11,NA
"1834","Street Resurfacing Menu ","(6760 N)","$31,213.70","41",2018,31213.7,NA
"1835","Street Resurfacing Menu ","(6600 N)","$36,814.19","41",2018,36814.19,NA
"1836","Street Resurfacing Menu ","N)","$38,443.90","41",2018,38443.9,NA
"1837","Street Resurfacing Menu ","(6600 N)","$63,412.90","41",2018,63412.9,NA
"1838","Street Resurfacing Menu ","(5300 N)","$61,640.19","41",2018,61640.19,NA
"1839","Street Resurfacing Menu (2019)","GUNNISON ST (4800 N)","$7,455.51","41",2018,7455.51,NA
"1840","Street Resurfacing Menu (2019)","(7130 N)","$19,732.07","41",2018,19732.07,NA
"1841","Wildwood Park - Playlot","6950 N HIAWATHA AVE","$200,000.00","41",2018,200000,NA
"1842","Alley Apron Menu ","ST (540 W)","$13,192.73","42",2018,13192.73,NA
"1843","Alley Resurfacing Menu ","W ERIE ST & N FRANKLIN ST&W ONTARIO ST & N ORLEANS ST","$12,226.80","42",2018,12226.8,NA
"1844","Alley Speed Hump Menu ","N WELLS ST & W ONTARIO ST&N FRANKLIN ST & W ERIE ST","$1,400.00","42",2018,1400,NA
"1845","Left-Turn Arrow Menu ","E GRAND AVE & N MCCLURG CT","$19,150.00","42",2018,19150,NA
"1846","Improvements","337 E RANDOLPH ST","$20,000.00","42",2018,20000,NA
"1847","Miscellaneous CDOT Projects ","55 E WACKER LOWER DR","$70,880.20","42",2018,70880.2,NA
"1848","Miscellaneous CDOT Projects ","E WACKER LOWER DR & N WABASH LOWER AVE","$42,719.00","42",2018,42719,NA
"1849","Pavement Markings Menu ","300 N STATE ST","$12,900.00","42",2018,12900,NA
"1850","Pedestrian Countdown Signal Menu ","N MICHIGAN AVE & E CHESTNUT ST","$28,690.00","42",2018,28690,NA
"1851","Peshtigo Ct, Grand & McClurg","GRAND AVE & N PESHTIGO CT","$81,033.00","42",2018,81033,NA
"1852","POD CAMERA - Erie & Franklin","W ERIE ST & N FRANKLIN ST","$27,011.00","42",2018,27011,NA
"1853","POD CAMERA - FRANKLIN & ONTARIO","N FRANKLIN ST & W ONTARIO ST","$27,011.00","42",2018,27011,NA
"1854","POD CAMERA - 400 E. RIVER DR","400 E RIVER DR","$27,011.00","42",2018,27011,NA
"1855","MONTGOMERY WARD PARK","ST:415 W OHIO ST:630 N KINGSBURY ST","$108,044.00","42",2018,108044,NA
"1856","Street Bump Outs Menu ","W)","$160,549.64","42",2018,160549.64,NA
"1857","Street Bump Outs Menu (2019)","W)","$32,294.55","42",2018,32294.55,NA
"1858","Street Light Arterial Menu ","N)","$85,000.00","42",2018,85000,NA
"1859","Street Light Arterial Menu (2019)","ON N MCCLURG CT FROM E OHIO ST (600 N) TO E ONTARIO ST (630 N)","$69.13","42",2018,69.13,NA
"1860","Street Resurfacing Menu (1-5) ","(800 N)","$54,634.87","42",2018,54634.87,NA
"1861","Street Resurfacing Menu ","ON N MCCLURG CT FROM E HURON ST (700 N) TO E ERIE ST (660 N)","$18,897.92","42",2018,18897.92,NA
"1862","Street Resurfacing Menu ","(500 W)","$38,336.01","42",2018,38336.01,NA
"1863","Street Resurfacing Menu ","AVE (100 E)","$77,349.63","42",2018,77349.63,NA
"1864","Street Resurfacing Menu ","ON E CEDAR ST FROM N STATE ST (1 E) TO N LAKE SHORE DR (100 E)","$47,938.03","42",2018,47938.03,NA
"1865","Street Resurfacing Menu ","ON E KINZIE ST FROM N STATE ST (0 E) TO E NORTH WATER ST (100 E)","$22,792.06","42",2018,22792.06,NA
"1866","Street Resurfacing Menu ","ST (500 N)","$119,222.42","42",2018,119222.42,NA
"1867","Street Speed Hump Menu ","(699 W)","$3,700.00","42",2018,3700,NA
"1868","Street Speed Hump Menu ","(340 W)","$7,400.00","42",2018,7400,NA
"1869","Street Speed Hump Menu ","W)","$7,400.00","42",2018,7400,NA
"1870","Street Speed Hump Menu ","W)","$3,700.00","42",2018,3700,NA
"1871","Traffic Signal Modernization Menu ","W GRAND AVE & N KINGSBURY ST","$86,157.00","42",2018,86157,NA
"1872","Viaduct Improvement Menu ","ST","$13,290.00","42",2018,13290,NA
"1873","Viaduct Improvement Menu (2019)","E OHIO ST & N LAKE SHORE DR","$50,000.00","42",2018,50000,NA
"1874","Alley Apron Menu ","2735 N RACINE AVE","$25,963.17","43",2018,25963.17,NA
"1875","Alley Apron Menu ","2462 N ORCHARD ST","$13,811.47","43",2018,13811.47,NA
"1876","Alley Apron Menu ","810 W WILLOW ST","$13,631.34","43",2018,13631.34,NA
"1877","Alley Apron Menu ","2016 N BISSELL ST","$13,372.92","43",2018,13372.92,NA
"1878","Alley Apron Menu ","1015 W ALTGELD ST","$8,027.19","43",2018,8027.19,NA
"1879","Alley Apron Menu (2019)","1042 W MONTANA ST","$792.56","43",2018,792.56,NA
"1880","Alley Resurfacing Menu (1-1) ","ST:1920 N SHEFFIELD AVE","$53,288.47","43",2018,53288.47,NA
"1881","Alley Resurfacing Menu (1-1) ","PL:2551 N CLARK ST","$29,599.05","43",2018,29599.05,NA
"1882","Alley Resurfacing Menu ","435 W WEBSTER AVE","$5,476.59","43",2018,5476.59,NA
"1883","Alley Resurfacing Menu ","2401 N LINCOLN AVE","$16,353.35","43",2018,16353.35,NA
"1884","Alley Resurfacing Menu ","65 E GOETHE ST:E GOETHE ST & N ASTOR ST&E SCOTT ST & N STONE ST","$6,444.54","43",2018,6444.54,NA
"1885","Alley Resurfacing Menu ","ST:723 W DIVERSEY PKWY","$57,028.09","43",2018,57028.09,NA
"1886","Alley Resurfacing Menu ","842 W FULLERTON AVE:911 W MONTANA ST","$57,644.27","43",2018,57644.27,NA
"1887","Arterial Street Bump Outs Menu ","W DIVERSEY PKWY & N LAKEWOOD AVE","$28,438.54","43",2018,28438.54,NA
"1888","Arterial Street Bump Outs Menu ","W WEBSTER AVE & N CLIFTON AVE","$106,003.53","43",2018,106003.53,NA
"1889","Bauler Park","501 W WISCONSIN ST","$5,000.00","43",2018,5000,NA
"1890","Trebes Park - Parjana water drainage system","2250 N CLIFTON AVE","$14,000.00","43",2018,14000,NA
"1891","Adams Park - Water Play Area","1919 N SEMINARY AVE","$20,000.00","43",2018,20000,NA
"1892","Concrete Alley Menu ","MENOMONEE ST:1820 N HUDSON AVE","$149,750.00","43",2018,149750,NA
"1893","Concrete Alley Menu ","SHEFFIELD AVE & W DICKENS AVE","$23,596.31","43",2018,23596.31,NA
"1894","Concrete Alley Menu (2019)","E SCOTT ST & N STONE ST&E DIVISION ST & N ASTOR ST:55 E SCOTT ST","$37,000.00","43",2018,37000,NA
"1895","Curb & Gutter Menu ","809 W LILL AVE","$11,075.22","43",2018,11075.22,NA
"1896","Curb & Gutter Menu ","316 W ARMITAGE AVE","$9,447.52","43",2018,9447.52,NA
"1897","In-Road State Law Stop For Pedestrians Signs","N CLYBOURN AVE & N KENMORE AVE","$600.00","43",2018,600,NA
"1898","In-Road State Law Stop For Pedestrians Signs","N CLYBOURN AVE & W WISCONSIN ST","$350.00","43",2018,350,NA
"1899","In-Road State Law Stop For Pedestrians Signs","1700 N STOCKTON DR","$600.00","43",2018,600,NA
"1900","In-Road State Law Stop For Pedestrians Signs","2550 N STOCKTON DR","$350.00","43",2018,350,NA
"1901","In-Road State Law Stop For Pedestrians Signs","2500 N STOCKTON DR","$350.00","43",2018,350,NA
"1902","In-Road State Law Stop For Pedestrians Signs","W DIVERSEY PKWY & N WILTON AVE","$350.00","43",2018,350,NA
"1903","In-Road State Law Stop For Pedestrians Signs","2411 N CANNON DR","$350.00","43",2018,350,NA
"1904","In-Road State Law Stop For Pedestrians Signs","N SHEFFIELD AVE & W MONTANA ST","$350.00","43",2018,350,NA
"1905","In-Road State Law Stop For Pedestrians Signs","W DIVERSEY PKWY & N HAMPDEN CT","$350.00","43",2018,350,NA
"1906","In-Road State Law Stop For Pedestrians Signs","2700 N STOCKTON DR","$350.00","43",2018,350,NA
"1907","In-Road State Law Stop For Pedestrians Signs","N CLARK ST & W ARLINGTON PL","$350.00","43",2018,350,NA
"1908","In-Road State Law Stop For Pedestrians Signs","N CLARK ST & W ST JAMES PL","$350.00","43",2018,350,NA
"1909","In-Road State Law Stop For Pedestrians Signs","N CLARK ST & W DEMING PL","$350.00","43",2018,350,NA
"1910","In-Road State Law Stop For Pedestrians Signs","2232 N CLARK ST","$350.00","43",2018,350,NA
"1911","In-Road State Law Stop For Pedestrians Signs","W FULLERTON AVE & N SEMINARY AVE","$350.00","43",2018,350,NA
"1912","In-Road State Law Stop For Pedestrians Signs","W DIVERSEY PKWY & N LAKEWOOD AVE","$600.00","43",2018,600,NA
"1913","Signs Menu (2019)","2232 N CLARK ST","$350.00","43",2018,350,NA
"1914","Signs Menu (2019)","W ARMITAGE AVE & N SEMINARY AVE","$350.00","43",2018,350,NA
"1915","Signs Menu (2019)","N CLARK ST & W DEMING PL","$350.00","43",2018,350,NA
"1916","Miscellaneous CDOT Projects (2019)","1135 W BELDEN AVE","$1,000.00","43",2018,1000,NA
"1917","Miscellaneous CDOT Projects (2019)","ALTGELD ST:948 W MONTANA ST","$12,940.00","43",2018,12940,NA
"1918","Miscellaneous CDOT Projects (2019)","800 W ALTGELD ST","$750.00","43",2018,750,NA
"1919","Pedestrian Refuge Island Menu ","W BELDEN AVE & N SHEFFIELD AVE","$246,000.00","43",2018,246000,NA
"1920","Sidewalk Menu ","735 W DIVERSEY PKWY","$14,017.81","43",2018,14017.81,NA
"1921","Sidewalk Menu ","1000 W ARMITAGE AVE","$5,242.22","43",2018,5242.22,NA
"1922","Sidewalk Menu ","2002 N KENMORE AVE","$13,228.83","43",2018,13228.83,NA
"1923","Sidewalk Menu ","2575-2576 N LINCOLN AVE","$12,358.67","43",2018,12358.67,NA
"1924","Sidewalk Menu ","1845 N LARRABEE ST:1856 N LARRABEE ST","$6,997.92","43",2018,6997.92,NA
"1925","Street Light Pole Painting Menu ","MENOMONEE ST (1800 N)","$6,400.00","43",2018,6400,NA
"1926","Street Light Upgrade Menu ","2022 N FREMONT ST","$500.00","43",2018,500,NA
"1927","Street Resurfacing Menu ","FULLERTON PKWY (2400 N)","$21,215.05","43",2018,21215.05,NA
"1928","Street Resurfacing Menu ","ON W SCHILLER ST FROM N ASTOR ST (30 E) TO N STATE PKWY (1 W)","$19,438.81","43",2018,19438.81,NA
"1929","Street Resurfacing Menu ","(600 W)","$50,590.17","43",2018,50590.17,NA
"1930","Street Resurfacing Menu ","ON N ASTOR ST FROM E BURTON PL (1500 N) TO E NORTH AVE (1600 N)","$38,531.82","43",2018,38531.82,NA
"1931","Street Resurfacing Menu ","(2230 N)","$21,455.41","43",2018,21455.41,NA
"1932","Street Resurfacing Menu ","(2100 N)","$32,259.33","43",2018,32259.33,NA
"1933","Street Resurfacing Menu ","ON N DAYTON ST FROM 1850 N TO W WISCONSIN ST (1900 N)","$16,929.82","43",2018,16929.82,NA
"1934","Viaduct Improvement Menu ","E DIVISION ST & N LAKE SHORE DR","$14,500.00","43",2018,14500,NA
"1935","Viaduct Improvement Menu ","N LAKE SHORE DR & E SCOTT ST","$14,500.00","43",2018,14500,NA
"1936","Viaduct Improvement Menu ","N LAKE SHORE DR & E GOETHE ST","$14,500.00","43",2018,14500,NA
"1937","Viaduct Improvement Menu ","N LAKE SHORE DR & E BANKS ST","$14,500.00","43",2018,14500,NA
"1938","Viaduct Improvement Menu ","N LAKE SHORE DR & E SCHILLER ST","$14,500.00","43",2018,14500,NA
"1939","Viaduct Improvement Menu ","N LAKE SHORE DR & E BURTON PL","$14,500.00","43",2018,14500,NA
"1940","Alley Apron Menu ","2817 N PINE GROVE AVE","$5,446.37","44",2018,5446.37,NA
"1941","Alley Resurfacing Menu (1-1) ","AVE:1128 W NEWPORT AVE","$46,232.59","44",2018,46232.59,NA
"1942","Alley Resurfacing Menu ","AVE:1225 W MELROSE ST","$42,076.72","44",2018,42076.72,NA
"1943","Alley Resurfacing Menu ","W DIVERSEY PKWY & N BROADWAY&W SURF ST & N CAMBRIDGE AVE","$23,434.70","44",2018,23434.7,NA
"1944","Alley Resurfacing Menu ","2817 N RACINE AVE","$5,400.17","44",2018,5400.17,NA
"1945","Alley Resurfacing Menu ","N HALSTED ST","$49,263.82","44",2018,49263.82,NA
"1946","Alley Resurfacing Menu ","ST","$26,054.52","44",2018,26054.52,NA
"1947","Alley Resurfacing Menu ","3500 N SHEFFIELD AVE:3462 N SHEFFIELD AVE","$23,369.09","44",2018,23369.09,NA
"1948","Alley Resurfacing Menu ","3700 N JANSSEN AVE","$23,511.12","44",2018,23511.12,NA
"1949","Alley Resurfacing Menu ","ST","$4,929.60","44",2018,4929.6,NA
"1950","Alley Speed Hump Menu ","622 W WELLINGTON AVE","$504.82","44",2018,504.82,NA
"1951","Concrete Alley Menu ","LAKE SHORE DR & W OAKDALE AVE","$8,500.00","44",2018,8500,NA
"1952","Concrete Alley Menu ","3732 N JANSSEN AVE","$16,023.79","44",2018,16023.79,NA
"1953","Curb & Gutter Menu ","ON W WAVELAND AVE FROM 950 W TO N SHEFFIELD AVE (1000 W)","$15,387.70","44",2018,15387.7,NA
"1954","Curb & Gutter Menu (2017)","ST (3800 N)","$10,969.01","44",2018,10969.01,NA
"1955","Curb & Gutter Menu ","ON W WAVELAND AVE FROM 1412 W TO N JANSSEN AVE (1430 W)","$18,408.92","44",2018,18408.92,NA
"1956","Curb & Gutter Menu ","3730-3732 N KENMORE AVE","$4,170.39","44",2018,4170.39,NA
"1957","Hawthorne Elementary - New Playground","3319 N CLIFTON AVE","$60,000.00","44",2018,60000,NA
"1958","Sidewalk Menu ","3212 N LAKEWOOD AVE","$3,555.33","44",2018,3555.33,NA
"1959","Sidewalk Menu ","1119 W GRACE ST","$3,031.42","44",2018,3031.42,NA
"1960","Sidewalk Menu ","(1100 W)","$24,159.99","44",2018,24159.99,NA
"1961","Sidewalk Menu ","3310 N SHEFFIELD AVE","$3,726.07","44",2018,3726.07,NA
"1962","Street Light Residential Staggered Piggy Back","AVE (3700 N)","$57,500.00","44",2018,57500,NA
"1963","Street Light Upgrade Menu ","2815 N RACINE AVE","$500.00","44",2018,500,NA
"1964","Street Light Upgrade Menu ","3518 N GREENVIEW AVE","$500.00","44",2018,500,NA
"1965","Street Light Upgrade Menu ","AVE","$1,500.00","44",2018,1500,NA
"1966","Street Light Upgrade Menu ","SEMINARY AVE:3652 N GREENVIEW AVE:2823 N RACINE AVE","$7,000.00","44",2018,7000,NA
"1967","Street Resurfacing Menu (1-5) ","AVE (3200 N)","$119,590.82","44",2018,119590.82,NA
"1968","Street Resurfacing Menu (1-5) ","WELLINGTON AVE (3000 N)","$94,581.81","44",2018,94581.81,NA
"1969","Street Resurfacing Menu ","W)","$96,138.85","44",2018,96138.85,NA
"1970","Street Resurfacing Menu ","(900 W)","$164,026.36","44",2018,164026.36,NA
"1971","Street Resurfacing Menu ","(1300 W)","$57,368.75","44",2018,57368.75,NA
"1972","Street Resurfacing Menu ","ON N SHEFFIELD AVE FROM 3546 N TO W ROSCOE ST (3399 N)","$110,793.92","44",2018,110793.92,NA
"1973","Street Resurfacing Menu (2019)","(800 W)","$14,843.34","44",2018,14843.34,NA
"1974","Traffic Signal Modernization Menu ","W ROSCOE ST & N LAKE SHORE DR","$170,000.00","44",2018,170000,NA
"1975","Tree Planting in Various Locations in the Ward","$7,500.00","$7,500.00","44",2018,7500,NA
"1976","Alley Apron Menu ","5036 N LOCKWOOD AVE","$9,844.67","45",2018,9844.67,NA
"1977","Alley Apron Menu ","5056 N LOCKWOOD AVE","$15,058.70","45",2018,15058.7,NA
"1978","Alley Apron Menu (2019)","4900 N MARMORA AVE","$1,236.11","45",2018,1236.11,NA
"1979","Alley Resurfacing Menu (1-1) ","5028 W SUNNYSIDE AVE","$52,790.28","45",2018,52790.28,NA
"1980","Alley Resurfacing Menu ","AVE","$38,729.01","45",2018,38729.01,NA
"1981","Alley Speed Hump Menu ","N CENTRAL AVE & W LELAND AVE&N LINDER AVE & W WILSON AVE","$1,400.00","45",2018,1400,NA
"1982","Alley Speed Hump Menu (2019)","PLAINE AVE","$450.08","45",2018,450.08,NA
"1983","Bollard Menu ","4930 N MANGO AVE","$1,274.35","45",2018,1274.35,NA
"1984","Bollard Menu ","5417 W CARMEN AVE","$682.91","45",2018,682.91,NA
"1985","Bollard Menu (2019)","5100 N CENTRAL AVE","$800.00","45",2018,800,NA
"1986","Gladstone Park Community Garden","5421 N MENARD AVE","$15,000.00","45",2018,15000,NA
"1987","Curb & Gutter Menu ","5844-5846 W GIDDINGS ST","$5,347.19","45",2018,5347.19,NA
"1988","Curb & Gutter Menu ","4828 W GUNNISON ST","$4,991.54","45",2018,4991.54,NA
"1989","Curb & Gutter Menu ","4921-4923 N MCVICKER AVE","$4,363.18","45",2018,4363.18,NA
